exception_id,customer_id,employee_id,open_date,review_date,doc_status,description,comments
8945,12032,3194,2019-09-21,2020-01-21,Exception,Identity,
8946,13170,9024,2019-07-20,2019-10-22,Exception,CIP Exception,ID has Expired
8947,1669,19805,2022-05-19,2022-09-20,Exception,CIP Exception,Please re-scan ID Verification
8948,22792,16156,2023-06-14,2023-06-14,Missing,Identity,
8949,22798,27305,2019-09-17,2020-01-19,Missing,Identity,
8950,1511,4918,2023-05-11,2023-05-11,Exception,CIP Exception,Please re-scan ID Verification
8951,10307,7142,2020-10-13,2020-12-23,Missing,Identity,
8952,6427,17128,2021-09-29,2021-11-24,Missing,Identity,
8953,8681,10350,2021-07-29,2021-11-30,Missing,CIP Exception,ID has Expired
8954,18758,8982,2022-06-26,2022-09-14,Exception,Identity,
8955,14437,14428,2022-11-24,2023-02-16,Exception,CIP Exception,ID has Expired
8956,12243,8671,2023-01-03,2023-04-01,Missing,CIP Exception,ID has Expired
8957,1939,24814,2022-12-30,2023-04-13,Missing,CIP Exception,Please re-scan ID Verification
8958,11251,9475,2022-04-10,2022-08-10,Missing,CIP Exception,ID has Expired
8959,4267,15402,2019-12-04,2020-03-31,Missing,CIP Exception,ID has Expired
8960,1402,15958,2023-04-29,2023-04-29,Missing,Identity,
8961,17444,3631,2023-04-13,2023-04-13,Missing,CIP Exception,ID has Expired
8962,27525,17497,2019-10-19,2019-12-27,Missing,Identity,
8963,4729,14572,2019-08-25,2019-10-19,Exception,CIP Exception,Please re-scan ID Verification
8964,20295,8786,2022-03-03,2022-06-14,Missing,Identity,
8965,5543,3810,2022-06-10,2022-09-25,Exception,CIP Exception,ID has Expired
8966,8959,13476,2023-03-10,2023-03-10,Missing,CIP Exception,ID has Expired
8967,18587,21995,2020-04-14,2020-07-05,Missing,Identity,
8968,17624,22063,2022-08-28,2022-10-22,Missing,CIP Exception,ID has Expired
8969,11823,23848,2022-04-24,2022-07-12,Exception,CIP Exception,ID has Expired
8970,27301,17491,2020-12-04,2021-03-23,Missing,CIP Exception,Please re-scan ID Verification
8971,18209,28151,2019-09-11,2019-10-31,Exception,Identity,
8972,251,18392,2019-12-03,2020-01-26,Exception,Identity,
8973,28813,6187,2021-05-12,2021-08-02,Missing,Identity,
8974,9529,23696,2021-11-22,2022-01-17,Missing,CIP Exception,Please re-scan ID Verification
8975,4129,15465,2021-03-23,2021-06-25,Exception,Identity,
8976,28205,26236,2020-05-22,2020-08-04,Exception,Identity,
8977,14497,10372,2021-10-05,2022-02-07,Missing,Identity,
8978,1904,1431,2022-01-06,2022-05-01,Exception,Identity,
8979,17230,25184,2022-03-18,2022-05-27,Missing,Identity,
8980,21419,16634,2019-12-16,2020-02-17,Missing,CIP Exception,Please re-scan ID Verification
8981,9378,6459,2019-12-01,2020-02-21,Missing,CIP Exception,Please re-scan ID Verification
8982,13748,7344,2020-01-26,2020-04-14,Exception,CIP Exception,ID has Expired
8983,25179,14995,2020-02-16,2020-06-19,Exception,CIP Exception,Please re-scan ID Verification
8984,15962,13270,2019-10-06,2020-02-12,Exception,Identity,
8985,20784,1890,2023-06-16,2023-06-16,Missing,Identity,
8986,26031,2078,2021-09-19,2021-11-19,Exception,Identity,
8987,17600,5183,2020-11-20,2021-02-27,Missing,Identity,
8988,4917,19315,2023-04-18,2023-04-18,Exception,Identity,
8989,17500,15600,2023-06-27,2023-06-27,Exception,CIP Exception,ID has Expired
8990,28046,9498,2020-09-15,2020-11-10,Missing,CIP Exception,ID has Expired
8991,2540,28063,2020-04-20,2020-07-17,Exception,CIP Exception,Please re-scan ID Verification
8992,24381,20815,2019-11-20,2020-02-04,Exception,Identity,
8993,7224,4247,2020-06-13,2020-09-27,Missing,Identity,
8994,3420,13634,2022-07-26,2022-10-12,Missing,Identity,
8995,10297,3836,2021-11-03,2021-12-26,Missing,CIP Exception,Please re-scan ID Verification
8996,6408,24660,2022-12-20,2023-02-18,Exception,Identity,
8997,20989,853,2021-12-18,2022-03-01,Exception,CIP Exception,ID has Expired
8998,21412,23519,2020-01-07,2020-03-19,Missing,CIP Exception,Please re-scan ID Verification
8999,4339,6633,2022-10-22,2022-12-17,Exception,Identity,
9000,23457,18550,2023-05-26,2023-05-26,Exception,Identity,
9001,16660,3855,2021-08-27,2021-10-26,Missing,Identity,
9002,28768,15611,2019-11-26,2020-04-04,Missing,CIP Exception,Please re-scan ID Verification
9003,17719,20742,2022-05-20,2022-08-12,Missing,Identity,
9004,21554,2553,2023-04-26,2023-04-26,Exception,CIP Exception,ID has Expired
9005,25363,28900,2019-07-28,2019-10-19,Missing,CIP Exception,Please re-scan ID Verification
9006,2921,10058,2022-08-10,2022-10-30,Exception,Identity,
9007,18634,17714,2022-02-02,2022-06-04,Missing,Identity,
9008,14444,22399,2020-12-21,2021-03-11,Exception,Identity,
9009,23822,12674,2020-02-11,2020-04-13,Exception,CIP Exception,Please re-scan ID Verification
9010,17799,17266,2022-11-02,2023-02-22,Exception,CIP Exception,Please re-scan ID Verification
9011,5297,26157,2020-03-20,2020-06-07,Missing,Identity,
9012,26349,20912,2020-12-21,2021-04-06,Missing,CIP Exception,Please re-scan ID Verification
9013,24334,18574,2021-11-26,2022-03-16,Exception,Identity,
9014,26239,15383,2021-02-02,2021-05-05,Exception,Identity,
9015,12531,24387,2020-02-12,2020-06-20,Exception,CIP Exception,Please re-scan ID Verification
9016,17655,3714,2023-02-18,2023-02-18,Missing,Identity,
9017,6901,6510,2023-02-09,2023-02-09,Exception,Identity,
9018,22060,15512,2022-05-06,2022-08-17,Missing,CIP Exception,ID has Expired
9019,11683,9346,2023-01-31,2023-04-27,Exception,Identity,
9020,12897,20612,2022-09-03,2022-11-01,Missing,CIP Exception,ID has Expired
9021,22022,18838,2020-03-03,2020-05-02,Exception,CIP Exception,Please re-scan ID Verification
9022,11695,16014,2021-09-15,2022-01-20,Missing,CIP Exception,ID has Expired
9023,25010,14971,2020-09-13,2020-12-10,Exception,Identity,
9024,7457,14900,2022-09-03,2022-11-25,Missing,Identity,
9025,4416,9567,2020-08-23,2020-11-07,Missing,Identity,
9026,5266,391,2020-05-02,2020-07-15,Missing,CIP Exception,ID has Expired
9027,2292,12062,2023-04-24,2023-04-24,Exception,CIP Exception,ID has Expired
9028,10807,22301,2019-11-19,2020-02-13,Exception,CIP Exception,Please re-scan ID Verification
9029,1544,26986,2019-08-11,2019-10-26,Exception,CIP Exception,ID has Expired
9030,20892,4301,2022-06-06,2022-09-07,Missing,CIP Exception,ID has Expired
9031,25301,19921,2022-03-17,2022-05-22,Missing,CIP Exception,ID has Expired
9032,19694,1063,2020-05-08,2020-08-19,Exception,CIP Exception,Please re-scan ID Verification
9033,12437,1804,2020-12-03,2021-04-07,Missing,CIP Exception,ID has Expired
9034,6089,10886,2022-05-02,2022-08-10,Exception,CIP Exception,ID has Expired
9035,9606,9596,2022-08-02,2022-11-05,Missing,Identity,
9036,19874,3729,2023-03-16,2023-03-16,Exception,Identity,
9037,23892,12165,2023-06-23,2023-06-23,Missing,CIP Exception,ID has Expired
9038,7558,4344,2021-03-05,2021-06-03,Exception,Identity,
9039,2265,11665,2019-12-04,2020-02-19,Exception,CIP Exception,Please re-scan ID Verification
9040,26178,7241,2020-12-21,2021-03-23,Exception,Identity,
9041,9313,23123,2020-04-17,2020-06-09,Exception,CIP Exception,Please re-scan ID Verification
9042,16155,28897,2020-03-25,2020-06-19,Missing,Identity,
9043,9746,4477,2020-08-23,2020-11-14,Exception,CIP Exception,ID has Expired
9044,8711,15245,2022-08-18,2022-11-10,Exception,CIP Exception,ID has Expired
9045,19849,25836,2022-04-07,2022-06-19,Missing,Identity,
9046,17835,5359,2021-10-17,2022-01-30,Missing,Identity,
9047,1894,26004,2020-07-09,2020-09-09,Missing,CIP Exception,Please re-scan ID Verification
9048,10907,5864,2022-12-21,2023-04-27,Exception,Identity,
9049,20656,25549,2023-01-21,2023-04-17,Missing,Identity,
9050,21109,18784,2019-08-03,2019-12-06,Exception,Identity,
9051,13056,10461,2023-02-05,2023-02-05,Exception,Identity,
9052,370,5304,2021-07-08,2021-10-03,Missing,CIP Exception,Please re-scan ID Verification
9053,9697,27536,2022-12-05,2023-01-26,Exception,Identity,
9054,14919,24915,2020-03-01,2020-06-13,Exception,Identity,
9055,5850,9837,2022-12-16,2023-04-07,Missing,CIP Exception,ID has Expired
9056,13473,14585,2021-12-26,2022-04-29,Exception,Identity,
9057,11552,15790,2020-09-16,2021-01-02,Missing,Identity,
9058,26111,22155,2020-06-10,2020-08-02,Exception,Identity,
9059,1740,14517,2020-02-08,2020-05-30,Exception,CIP Exception,Please re-scan ID Verification
9060,26183,23935,2021-02-02,2021-06-06,Missing,Identity,
9061,23641,8765,2019-12-15,2020-03-09,Exception,Identity,
9062,18373,4563,2022-06-18,2022-09-11,Missing,CIP Exception,Please re-scan ID Verification
9063,26702,18846,2019-07-17,2019-10-03,Missing,Identity,
9064,2838,26153,2023-04-30,2023-04-30,Exception,CIP Exception,ID has Expired
9065,2950,13617,2020-01-29,2020-05-12,Exception,Identity,
9066,10198,6535,2020-02-12,2020-05-21,Missing,CIP Exception,ID has Expired
9067,4432,1809,2021-11-25,2022-03-15,Exception,CIP Exception,Please re-scan ID Verification
9068,28096,25157,2019-12-24,2020-04-19,Missing,CIP Exception,Please re-scan ID Verification
9069,26378,28711,2023-06-27,2023-06-27,Exception,Identity,
9070,20678,10592,2020-02-19,2020-06-06,Missing,Identity,
9071,1199,7256,2020-09-11,2020-12-14,Exception,CIP Exception,Please re-scan ID Verification
9072,8483,12400,2021-02-14,2021-04-22,Missing,Identity,
9073,4925,26701,2021-09-28,2021-11-28,Exception,Identity,
9074,28979,26144,2020-08-18,2020-12-25,Exception,CIP Exception,Please re-scan ID Verification
9075,2483,8011,2020-05-28,2020-07-27,Exception,CIP Exception,ID has Expired
9076,9668,20707,2021-01-18,2021-05-18,Exception,CIP Exception,Please re-scan ID Verification
9077,11375,25851,2020-06-11,2020-10-05,Exception,Identity,
9078,3083,6528,2020-02-09,2020-05-04,Missing,CIP Exception,ID has Expired
9079,20673,20307,2023-05-26,2023-05-26,Exception,CIP Exception,ID has Expired
9080,20149,12545,2023-01-23,2023-04-27,Exception,CIP Exception,Please re-scan ID Verification
9081,915,24140,2020-11-30,2021-03-11,Exception,Identity,
9082,18903,24311,2020-10-29,2021-02-22,Exception,CIP Exception,Please re-scan ID Verification
9083,7045,23247,2022-03-15,2022-05-22,Exception,Identity,
9084,1530,15214,2021-04-27,2021-07-22,Missing,Identity,
9085,21079,16254,2020-10-31,2021-03-04,Missing,Identity,
9086,1537,8825,2022-01-08,2022-04-08,Missing,CIP Exception,ID has Expired
9087,18259,23914,2020-10-01,2021-01-08,Exception,CIP Exception,Please re-scan ID Verification
9088,28914,19372,2023-06-26,2023-06-26,Exception,Identity,
9089,20066,24153,2019-08-25,2019-10-24,Missing,CIP Exception,Please re-scan ID Verification
9090,5216,18589,2021-10-14,2021-12-03,Exception,Identity,
9091,17493,9048,2022-06-15,2022-09-09,Missing,Identity,
9092,11127,25557,2021-02-21,2021-05-16,Exception,CIP Exception,Please re-scan ID Verification
9093,25787,28498,2022-10-10,2023-02-02,Exception,Identity,
9094,9556,26782,2020-10-17,2021-01-11,Missing,CIP Exception,Please re-scan ID Verification
9095,18391,9551,2020-05-12,2020-07-24,Missing,Identity,
9096,21850,21150,2023-04-04,2023-04-04,Missing,CIP Exception,ID has Expired
9097,7674,11988,2020-09-14,2020-11-23,Missing,CIP Exception,Please re-scan ID Verification
9098,3470,15945,2021-04-07,2021-08-03,Exception,Identity,
9099,1377,13719,2020-12-17,2021-03-10,Missing,CIP Exception,Please re-scan ID Verification
9100,12573,23491,2020-08-24,2020-11-05,Exception,CIP Exception,ID has Expired
9101,4671,18522,2021-01-26,2021-03-25,Missing,Identity,
9102,26578,1900,2022-12-21,2023-03-20,Missing,CIP Exception,Please re-scan ID Verification
9103,1663,16583,2022-04-11,2022-08-03,Exception,CIP Exception,Please re-scan ID Verification
9104,8905,6601,2022-03-10,2022-05-12,Exception,Identity,
9105,23673,20665,2023-07-01,2023-07-01,Missing,Identity,
9106,5857,6039,2022-08-27,2022-12-11,Exception,Identity,
9107,13254,5439,2020-01-26,2020-04-05,Missing,Identity,
9108,27652,24336,2021-03-23,2021-06-27,Missing,CIP Exception,Please re-scan ID Verification
9109,27487,12513,2022-05-30,2022-08-14,Exception,CIP Exception,Please re-scan ID Verification
9110,4474,3774,2023-01-11,2023-04-13,Exception,Identity,
9111,20216,6890,2022-06-03,2022-07-27,Missing,Identity,
9112,19831,2185,2023-05-15,2023-05-15,Missing,Identity,
9113,24704,12112,2023-05-27,2023-05-27,Exception,CIP Exception,ID has Expired
9114,12609,6315,2021-01-10,2021-04-26,Exception,CIP Exception,Please re-scan ID Verification
9115,6293,10498,2020-01-10,2020-03-25,Missing,CIP Exception,Please re-scan ID Verification
9116,10122,58,2022-08-04,2022-10-23,Missing,Identity,
9117,2389,8687,2021-03-06,2021-07-07,Exception,Identity,
9118,12400,6617,2021-05-18,2021-09-19,Missing,Identity,
9119,20812,26335,2021-11-17,2022-01-18,Missing,Identity,
9120,20193,28244,2021-09-15,2021-12-29,Missing,CIP Exception,Please re-scan ID Verification
9121,28603,20246,2023-04-02,2023-04-02,Missing,Identity,
9122,9706,13441,2020-05-22,2020-08-08,Missing,Identity,
9123,19145,1866,2021-12-02,2022-01-24,Missing,Identity,
9124,3939,17387,2021-12-20,2022-03-11,Missing,Identity,
9125,22927,28986,2021-06-06,2021-09-29,Missing,Identity,
9126,9467,3835,2021-10-26,2022-01-01,Exception,CIP Exception,ID has Expired
9127,27867,24320,2021-02-10,2021-05-26,Missing,CIP Exception,ID has Expired
9128,22475,4076,2022-09-24,2022-11-25,Exception,CIP Exception,Please re-scan ID Verification
9129,28805,1934,2021-09-14,2021-12-02,Missing,Identity,
9130,10195,25422,2020-06-05,2020-08-04,Missing,CIP Exception,Please re-scan ID Verification
9131,12974,27686,2022-07-17,2022-09-08,Exception,CIP Exception,ID has Expired
9132,19363,2107,2020-04-19,2020-07-07,Missing,CIP Exception,ID has Expired
9133,20181,16173,2019-07-17,2019-09-05,Exception,CIP Exception,ID has Expired
9134,9060,6553,2020-07-10,2020-09-01,Exception,Identity,
9135,27861,16571,2020-11-14,2021-03-24,Exception,Identity,
9136,12113,26734,2020-03-08,2020-07-12,Exception,Identity,
9137,18070,16817,2022-05-01,2022-08-20,Missing,CIP Exception,ID has Expired
9138,6521,26370,2022-12-18,2023-04-17,Missing,Identity,
9139,28334,1147,2020-07-25,2020-10-19,Exception,Identity,
9140,1223,19571,2021-01-29,2021-05-22,Missing,Identity,
9141,9978,28860,2019-12-08,2020-04-05,Exception,CIP Exception,ID has Expired
9142,9644,20631,2022-10-13,2023-01-14,Missing,Identity,
9143,6296,25852,2023-04-29,2023-04-29,Missing,Identity,
9144,819,2506,2021-11-17,2022-03-23,Exception,Identity,
9145,5384,12856,2021-06-20,2021-09-05,Exception,CIP Exception,Please re-scan ID Verification
9146,10104,19805,2019-07-28,2019-09-27,Exception,Identity,
9147,24953,15301,2022-08-03,2022-11-02,Exception,Identity,
9148,10463,24178,2023-01-27,2023-05-15,Exception,CIP Exception,Please re-scan ID Verification
9149,2279,10486,2021-04-28,2021-08-23,Missing,CIP Exception,Please re-scan ID Verification
9150,7254,27701,2022-02-28,2022-06-27,Exception,CIP Exception,ID has Expired
9151,5577,28892,2020-05-29,2020-09-12,Missing,Identity,
9152,2872,21235,2019-09-23,2019-12-28,Missing,CIP Exception,Please re-scan ID Verification
9153,7922,21601,2022-02-08,2022-05-12,Missing,CIP Exception,Please re-scan ID Verification
9154,14180,20481,2021-04-06,2021-08-12,Missing,CIP Exception,ID has Expired
9155,20005,7796,2021-03-04,2021-07-07,Missing,Identity,
9156,8509,8564,2021-02-03,2021-05-14,Exception,CIP Exception,ID has Expired
9157,12869,1436,2019-11-07,2020-02-14,Exception,CIP Exception,ID has Expired
9158,5857,11027,2021-11-03,2021-12-27,Exception,Identity,
9159,2115,24956,2020-11-16,2021-03-06,Exception,CIP Exception,ID has Expired
9160,3695,18516,2022-05-06,2022-08-28,Missing,Identity,
9161,16282,24198,2023-07-01,2023-07-01,Exception,CIP Exception,Please re-scan ID Verification
9162,10455,9662,2023-02-03,2023-02-03,Missing,Identity,
9163,21723,27200,2020-12-24,2021-03-31,Missing,Identity,
9164,2025,17231,2020-06-10,2020-08-26,Missing,Identity,
9165,12076,3367,2022-07-23,2022-10-25,Missing,CIP Exception,Please re-scan ID Verification
9166,3497,20470,2020-02-05,2020-04-25,Missing,Identity,
9167,20643,27991,2021-01-18,2021-05-16,Missing,Identity,
9168,11377,16484,2023-01-08,2023-05-11,Missing,CIP Exception,Please re-scan ID Verification
9169,8454,12141,2019-10-25,2020-03-01,Missing,Identity,
9170,28693,23518,2021-07-11,2021-10-20,Missing,CIP Exception,ID has Expired
9171,11897,25419,2023-06-13,2023-06-13,Exception,Identity,
9172,27418,4342,2022-01-11,2022-03-17,Exception,Identity,
9173,6296,20861,2022-10-17,2023-01-29,Exception,CIP Exception,Please re-scan ID Verification
9174,12095,9718,2019-11-29,2020-02-05,Missing,Identity,
9175,20588,25039,2021-12-12,2022-04-07,Missing,Identity,
9176,19024,25936,2022-10-15,2023-01-11,Missing,Identity,
9177,15039,8942,2022-05-18,2022-07-23,Exception,CIP Exception,ID has Expired
9178,24748,14814,2019-12-07,2020-03-26,Exception,CIP Exception,Please re-scan ID Verification
9179,2176,11366,2023-04-30,2023-04-30,Exception,Identity,
9180,28684,14367,2019-10-23,2020-02-02,Missing,CIP Exception,Please re-scan ID Verification
9181,22992,22383,2022-11-27,2023-02-01,Exception,Identity,
9182,6910,5897,2023-06-12,2023-06-12,Exception,Identity,
9183,22160,24104,2020-04-17,2020-06-19,Missing,CIP Exception,Please re-scan ID Verification
9184,18205,22285,2020-04-26,2020-08-05,Missing,CIP Exception,ID has Expired
9185,9631,21303,2020-05-05,2020-07-29,Exception,CIP Exception,ID has Expired
9186,1186,12288,2021-03-19,2021-07-15,Exception,CIP Exception,ID has Expired
9187,4641,737,2022-02-10,2022-05-10,Exception,Identity,
9188,2112,15810,2021-06-20,2021-09-08,Exception,CIP Exception,Please re-scan ID Verification
9189,4376,7191,2021-05-03,2021-07-27,Missing,Identity,
9190,2977,23858,2022-03-29,2022-07-18,Exception,CIP Exception,Please re-scan ID Verification
9191,3597,20320,2020-04-25,2020-07-02,Missing,Identity,
9192,5356,20765,2021-02-22,2021-04-15,Exception,CIP Exception,Please re-scan ID Verification
9193,4707,12021,2021-07-27,2021-11-22,Missing,CIP Exception,Please re-scan ID Verification
9194,15401,27999,2021-11-28,2022-02-26,Exception,CIP Exception,Please re-scan ID Verification
9195,9049,17056,2021-02-12,2021-05-02,Exception,Identity,
9196,17955,5450,2021-04-16,2021-07-09,Missing,Identity,
9197,25706,24270,2022-08-21,2022-10-15,Exception,Identity,
9198,25977,5566,2020-02-24,2020-04-16,Exception,CIP Exception,Please re-scan ID Verification
9199,17062,195,2020-01-25,2020-05-09,Exception,Identity,
9200,5376,598,2019-08-10,2019-12-14,Exception,CIP Exception,ID has Expired
9201,23818,20819,2023-01-30,2023-05-12,Missing,CIP Exception,Please re-scan ID Verification
9202,28344,20549,2020-08-20,2020-10-19,Missing,CIP Exception,Please re-scan ID Verification
9203,1263,14795,2020-02-04,2020-05-11,Exception,Identity,
9204,1976,20227,2021-11-02,2022-02-23,Exception,CIP Exception,Please re-scan ID Verification
9205,21789,23426,2020-09-09,2021-01-12,Missing,Identity,
9206,16209,9889,2020-06-19,2020-09-15,Exception,Identity,
9207,24845,1392,2021-02-28,2021-06-04,Exception,Identity,
9208,20317,23621,2021-09-26,2021-12-26,Missing,Identity,
9209,26435,5512,2022-01-08,2022-03-18,Exception,CIP Exception,ID has Expired
9210,20784,3945,2021-11-16,2022-02-22,Exception,Identity,
9211,5179,16028,2023-06-04,2023-06-04,Exception,CIP Exception,ID has Expired
9212,2616,7643,2022-12-29,2023-04-01,Exception,CIP Exception,ID has Expired
9213,26190,8864,2019-12-05,2020-03-22,Exception,CIP Exception,ID has Expired
9214,20720,2794,2022-09-25,2022-12-08,Exception,Identity,
9215,24176,25263,2022-02-14,2022-05-11,Exception,Identity,
9216,6291,18804,2019-09-26,2020-01-15,Missing,Identity,
9217,14597,15783,2023-02-18,2023-02-18,Missing,CIP Exception,ID has Expired
9218,13798,9562,2022-10-13,2023-01-08,Missing,CIP Exception,ID has Expired
9219,6953,14665,2020-08-20,2020-10-24,Exception,Identity,
9220,2836,18182,2022-09-18,2022-11-14,Missing,Identity,
9221,3700,16654,2022-11-03,2023-02-06,Missing,CIP Exception,Please re-scan ID Verification
9222,23734,21538,2021-07-26,2021-10-04,Exception,Identity,
9223,26717,7082,2023-04-29,2023-04-29,Exception,Identity,
9224,28484,16483,2021-04-02,2021-07-14,Exception,Identity,
9225,24768,28073,2020-06-10,2020-10-11,Missing,CIP Exception,Please re-scan ID Verification
9226,2886,21877,2022-01-23,2022-03-25,Missing,CIP Exception,ID has Expired
9227,28224,20289,2022-07-25,2022-11-27,Missing,CIP Exception,Please re-scan ID Verification
9228,28068,11999,2023-03-13,2023-03-13,Missing,Identity,
9229,17917,28370,2020-09-19,2020-11-09,Exception,CIP Exception,ID has Expired
9230,24416,13690,2021-05-24,2021-08-21,Missing,CIP Exception,Please re-scan ID Verification
9231,9733,13575,2020-04-17,2020-08-16,Missing,CIP Exception,ID has Expired
9232,28370,26663,2020-04-13,2020-07-03,Missing,Identity,
9233,28045,543,2020-10-31,2021-01-13,Missing,Identity,
9234,13261,25997,2023-01-15,2023-04-02,Exception,Identity,
9235,13550,5612,2022-02-19,2022-04-25,Missing,CIP Exception,Please re-scan ID Verification
9236,16592,4246,2019-07-13,2019-11-05,Exception,CIP Exception,ID has Expired
9237,21005,11707,2023-01-21,2023-03-23,Missing,Identity,
9238,538,2690,2023-04-24,2023-04-24,Exception,Identity,
9239,14891,4931,2022-11-06,2023-02-18,Exception,Identity,
9240,16508,11670,2021-04-15,2021-07-23,Exception,CIP Exception,Please re-scan ID Verification
9241,14437,21638,2020-02-07,2020-06-01,Exception,Identity,
9242,347,22317,2021-03-17,2021-07-23,Missing,Identity,
9243,13847,516,2021-11-02,2022-03-05,Exception,CIP Exception,ID has Expired
9244,18416,358,2022-05-17,2022-07-27,Missing,CIP Exception,Please re-scan ID Verification
9245,5280,19726,2020-06-01,2020-08-18,Exception,Identity,
9246,26887,17291,2019-07-17,2019-11-22,Exception,CIP Exception,Please re-scan ID Verification
9247,7700,18627,2019-12-31,2020-04-17,Exception,CIP Exception,Please re-scan ID Verification
9248,1686,23229,2021-08-13,2021-12-20,Missing,CIP Exception,ID has Expired
9249,9836,14767,2021-06-09,2021-10-05,Exception,Identity,
9250,16198,22306,2020-07-08,2020-11-15,Missing,CIP Exception,ID has Expired
9251,28355,17779,2020-06-24,2020-09-23,Exception,Identity,
9252,15135,13948,2019-08-20,2019-12-24,Missing,Identity,
9253,16519,14006,2022-06-27,2022-10-08,Exception,CIP Exception,ID has Expired
9254,15707,15190,2021-12-11,2022-02-20,Missing,Identity,
9255,22486,4654,2019-11-07,2020-01-20,Missing,CIP Exception,Please re-scan ID Verification
9256,24877,9922,2020-09-06,2020-11-05,Missing,CIP Exception,Please re-scan ID Verification
9257,10415,10850,2019-07-13,2019-09-17,Exception,CIP Exception,ID has Expired
9258,16956,13405,2021-10-03,2022-01-05,Missing,Identity,
9259,4214,10135,2023-05-06,2023-05-06,Missing,Identity,
9260,13373,22187,2023-04-28,2023-04-28,Missing,CIP Exception,Please re-scan ID Verification
9261,19236,9219,2019-11-13,2020-01-17,Missing,CIP Exception,ID has Expired
9262,7696,4214,2020-01-16,2020-04-30,Missing,CIP Exception,Please re-scan ID Verification
9263,1635,4819,2020-06-21,2020-09-18,Exception,Identity,
9264,21415,8216,2021-03-12,2021-06-23,Missing,CIP Exception,ID has Expired
9265,11075,21045,2021-03-11,2021-07-05,Missing,CIP Exception,Please re-scan ID Verification
9266,10752,260,2019-12-08,2020-04-11,Missing,CIP Exception,ID has Expired
9267,27759,14173,2019-09-24,2019-11-24,Exception,CIP Exception,Please re-scan ID Verification
9268,21958,23201,2022-08-23,2022-12-29,Exception,Identity,
9269,19763,12854,2021-09-07,2022-01-04,Exception,Identity,
9270,12863,23600,2023-03-05,2023-03-05,Exception,CIP Exception,ID has Expired
9271,23883,12489,2019-09-30,2019-12-24,Missing,CIP Exception,ID has Expired
9272,16429,9569,2020-04-30,2020-07-29,Exception,Identity,
9273,23255,18582,2019-12-20,2020-04-08,Exception,Identity,
9274,6028,26723,2019-12-24,2020-02-24,Exception,Identity,
9275,21607,7962,2022-01-15,2022-04-16,Missing,Identity,
9276,23395,9243,2020-04-07,2020-07-10,Exception,Identity,
9277,9063,14065,2020-10-25,2021-01-18,Missing,CIP Exception,ID has Expired
9278,13254,15354,2021-12-17,2022-02-08,Exception,CIP Exception,ID has Expired
9279,12885,19336,2021-10-29,2022-02-17,Missing,CIP Exception,Please re-scan ID Verification
9280,8003,20470,2022-11-17,2023-01-29,Exception,Identity,
9281,694,25803,2019-08-15,2019-11-28,Exception,CIP Exception,ID has Expired
9282,4431,21652,2021-03-02,2021-06-10,Missing,CIP Exception,ID has Expired
9283,6331,5439,2021-08-08,2021-10-23,Missing,Identity,
9284,5490,25800,2020-04-14,2020-07-16,Exception,CIP Exception,Please re-scan ID Verification
9285,15236,3034,2021-01-03,2021-05-04,Missing,Identity,
9286,23799,15905,2022-02-04,2022-05-08,Missing,Identity,
9287,17138,1793,2021-04-22,2021-07-07,Exception,Identity,
9288,15913,27597,2019-07-08,2019-09-23,Exception,CIP Exception,ID has Expired
9289,27697,8532,2022-03-16,2022-07-04,Exception,Identity,
9290,11528,8580,2022-08-21,2022-12-28,Exception,Identity,
9291,14875,15313,2023-01-05,2023-04-27,Missing,Identity,
9292,15467,11050,2019-09-28,2020-01-05,Exception,CIP Exception,ID has Expired
9293,20283,3739,2022-09-28,2023-01-04,Exception,Identity,
9294,18191,26929,2022-10-19,2022-12-15,Exception,Identity,
9295,9017,27576,2022-03-12,2022-06-15,Missing,CIP Exception,Please re-scan ID Verification
9296,22285,4450,2023-02-09,2023-02-09,Exception,Identity,
9297,26989,10141,2023-04-08,2023-04-08,Exception,CIP Exception,Please re-scan ID Verification
9298,14649,8500,2023-03-30,2023-03-30,Exception,CIP Exception,Please re-scan ID Verification
9299,10841,7803,2021-10-10,2022-01-18,Missing,Identity,
9300,11683,4734,2021-07-31,2021-09-28,Missing,Identity,
9301,27693,6564,2020-11-10,2021-02-17,Exception,Identity,
9302,14429,7981,2023-05-08,2023-05-08,Exception,Identity,
9303,15341,5037,2020-04-14,2020-08-04,Exception,Identity,
9304,6690,118,2019-07-14,2019-09-29,Exception,Identity,
9305,13650,11555,2021-02-13,2021-06-20,Missing,CIP Exception,ID has Expired
9306,8830,2136,2019-10-19,2020-02-14,Exception,Identity,
9307,16965,10800,2021-08-11,2021-10-09,Exception,CIP Exception,ID has Expired
9308,6205,1072,2020-09-29,2021-01-31,Missing,CIP Exception,ID has Expired
9309,5816,26137,2023-01-11,2023-05-11,Exception,Identity,
9310,7809,14667,2023-03-10,2023-03-10,Missing,CIP Exception,Please re-scan ID Verification
9311,1992,15954,2019-11-24,2020-03-12,Missing,CIP Exception,Please re-scan ID Verification
9312,1834,883,2023-05-15,2023-05-15,Missing,Identity,
9313,12588,12989,2022-01-31,2022-03-29,Missing,Identity,
9314,15569,11193,2021-01-03,2021-03-09,Exception,CIP Exception,ID has Expired
9315,12436,19567,2022-12-27,2023-04-21,Exception,CIP Exception,ID has Expired
