account_application_id,application_status,applied_date,application_type_id,account_application_state
98307,Completed,2021-02-06,3,Iowa
98308,Incomplete,2021-02-11,2,Maine
98309,Denied,2020-09-18,3,Minnesota
98310,Incomplete,2022-04-28,1,New Hampshire
98311,Incomplete,2021-05-24,2,Colorado
98312,Incomplete,2023-01-07,1,Virginia
98313,Incomplete,2021-11-03,1,West Virginia
98314,Completed,2022-04-23,1,California
98315,Incomplete,2023-03-28,3,Colorado
98316,Denied,2022-02-02,1,Kansas
98317,Completed,2021-08-11,3,Illinois
98318,Denied,2021-11-05,3,New Mexico
98319,Denied,2023-03-08,3,Louisiana
98320,Completed,2023-06-15,3,South Dakota
98321,Completed,2022-09-18,1,Connecticut
98322,Incomplete,2020-08-22,3,New Jersey
98323,Denied,2021-02-23,2,Hawaii
98324,Completed,2022-11-05,3,California
98325,Completed,2021-07-31,3,Indiana
98326,Incomplete,2021-04-01,2,Minnesota
98327,Completed,2020-10-25,2,Iowa
98328,Incomplete,2021-08-13,2,Maryland
98329,Completed,2022-07-11,1,Texas
98330,Denied,2021-03-12,2,Texas
98331,Incomplete,2021-02-19,3,Montana
98332,Completed,2022-03-30,1,California
98333,Denied,2022-09-21,3,Nevada
98334,Denied,2020-08-30,2,California
98335,Denied,2021-10-30,3,New Jersey
98336,Denied,2021-02-17,1,Tennessee
98337,Completed,2020-07-13,3,Nebraska
98338,Completed,2021-02-16,1,Illinois
98339,Completed,2021-03-05,3,Maine
98340,Incomplete,2022-02-17,2,Washington
98341,Incomplete,2021-05-17,2,Nebraska
98342,Incomplete,2021-09-13,2,Delaware
98343,Completed,2021-10-22,1,Missouri
98344,Incomplete,2022-04-24,1,Iowa
98345,Completed,2022-08-26,3,Wyoming
98346,Completed,2021-06-19,3,Maine
98347,Completed,2022-05-27,3,Michigan
98348,Incomplete,2021-10-01,3,Wyoming
98349,Denied,2023-06-16,2,New Mexico
98350,Incomplete,2022-03-12,1,Montana
98351,Completed,2022-11-16,1,Nevada
98352,Incomplete,2023-02-23,2,West Virginia
98353,Incomplete,2020-12-11,3,New Mexico
98354,Completed,2022-05-06,1,Wyoming
98355,Completed,2021-02-03,1,West Virginia
98356,Completed,2021-01-23,1,Massachusetts
98357,Denied,2022-03-09,3,North Dakota
98358,Completed,2021-06-15,1,Alaska
98359,Incomplete,2022-12-08,1,Georgia
98360,Incomplete,2022-01-06,1,Georgia
98361,Completed,2022-07-28,1,Wisconsin
98362,Denied,2021-01-05,2,Virginia
98363,Incomplete,2020-10-02,2,Idaho
98364,Incomplete,2022-09-02,3,Connecticut
98365,Completed,2023-03-19,1,Minnesota
98366,Completed,2020-09-08,3,Nebraska
98367,Denied,2021-08-31,2,Michigan
98368,Completed,2021-03-15,2,Montana
98369,Denied,2022-12-01,3,Delaware
98370,Denied,2021-07-02,1,Maine
98371,Denied,2022-06-14,3,Oregon
98372,Incomplete,2021-02-22,3,Delaware
98373,Incomplete,2022-09-27,2,Tennessee
98374,Denied,2022-02-03,3,Arkansas
98375,Completed,2021-02-04,2,North Carolina
98376,Denied,2020-07-14,3,Missouri
98377,Denied,2023-05-11,1,Virginia
98378,Denied,2021-06-14,3,Wyoming
98379,Denied,2021-12-31,2,Florida
98380,Incomplete,2022-05-14,2,Idaho
98381,Denied,2021-06-25,1,New Mexico
98382,Denied,2021-11-01,3,North Dakota
98383,Completed,2022-01-29,3,California
98384,Completed,2021-09-08,2,New Jersey
98385,Denied,2022-07-28,3,Massachusetts
98386,Completed,2022-08-19,3,Texas
98387,Completed,2022-02-19,1,Indiana
98388,Incomplete,2021-05-02,2,Missouri
98389,Incomplete,2021-03-26,1,South Carolina
98390,Completed,2021-05-26,3,South Dakota
98391,Completed,2021-08-28,1,Delaware
98392,Completed,2023-02-12,3,Colorado
98393,Completed,2023-04-10,1,Tennessee
98394,Incomplete,2023-03-21,2,North Carolina
98395,Denied,2020-12-22,1,Iowa
98396,Incomplete,2023-02-28,2,South Carolina
98397,Completed,2020-10-10,3,Oklahoma
98398,Denied,2021-10-18,3,New York
98399,Incomplete,2020-09-04,2,Alaska
98400,Incomplete,2021-07-24,2,Maryland
98401,Completed,2021-05-30,2,South Dakota
98402,Completed,2020-07-29,3,Indiana
98403,Denied,2020-07-18,3,Maine
98404,Incomplete,2020-12-09,3,Massachusetts
98405,Completed,2021-05-09,2,Maryland
98406,Completed,2021-11-27,1,California
98407,Incomplete,2021-04-13,3,Nevada
98408,Denied,2022-10-20,3,Vermont
98409,Incomplete,2023-02-04,2,Nevada
98410,Denied,2021-04-09,1,North Dakota
98411,Incomplete,2022-07-30,2,Kansas
98412,Denied,2020-11-10,3,Vermont
98413,Completed,2020-09-16,3,West Virginia
98414,Denied,2020-09-15,2,Michigan
98415,Completed,2021-03-03,1,Maryland
98416,Incomplete,2022-06-15,1,Louisiana
98417,Denied,2022-05-16,1,Florida
98418,Completed,2022-09-14,2,Tennessee
98419,Denied,2023-05-27,3,Connecticut
98420,Completed,2022-08-11,2,Utah
98421,Incomplete,2022-07-30,3,Pennsylvania
98422,Completed,2023-05-10,3,Louisiana
98423,Denied,2021-12-08,1,Oregon
98424,Denied,2021-12-03,3,Arizona
98425,Incomplete,2022-08-07,2,Kansas
98426,Incomplete,2021-12-09,1,Ohio
98427,Denied,2022-12-04,2,Delaware
98428,Incomplete,2022-03-30,1,Kansas
98429,Completed,2022-01-21,3,Virginia
98430,Incomplete,2023-03-20,3,Virginia
98431,Incomplete,2022-01-14,3,Texas
98432,Incomplete,2022-05-05,1,Utah
98433,Denied,2020-07-03,3,Oregon
98434,Denied,2020-09-28,3,Florida
98435,Denied,2022-06-28,3,South Carolina
98436,Completed,2020-10-18,2,Louisiana
98437,Denied,2020-08-11,2,South Dakota
98438,Denied,2021-06-28,3,Hawaii
98439,Incomplete,2021-12-06,2,Nebraska
98440,Denied,2021-07-07,3,Illinois
98441,Incomplete,2022-04-20,3,Tennessee
98442,Denied,2022-05-24,1,Ohio
98443,Completed,2022-01-24,3,Georgia
98444,Incomplete,2021-11-29,3,New Jersey
98445,Incomplete,2021-11-13,1,Missouri
98446,Incomplete,2022-05-09,1,Maryland
98447,Completed,2023-06-04,3,Ohio
98448,Denied,2021-01-28,1,New Hampshire
98449,Incomplete,2022-03-23,1,South Carolina
98450,Completed,2020-07-19,2,New Mexico
98451,Completed,2022-01-30,3,Missouri
98452,Incomplete,2021-03-31,3,New York
98453,Denied,2021-09-20,1,Iowa
98454,Denied,2022-09-28,2,Ohio
98455,Incomplete,2020-11-30,3,Connecticut
98456,Completed,2020-07-29,1,New York
98457,Completed,2022-09-13,1,Kansas
98458,Incomplete,2022-05-30,3,Florida
98459,Incomplete,2020-08-30,1,Georgia
98460,Completed,2022-09-26,2,Connecticut
98461,Incomplete,2022-05-11,2,Vermont
98462,Incomplete,2022-06-18,2,Rhode Island
98463,Completed,2022-09-29,1,Maine
98464,Denied,2020-07-10,2,Pennsylvania
98465,Incomplete,2022-08-11,1,Montana
98466,Completed,2021-01-03,1,Idaho
98467,Denied,2022-06-29,2,Utah
98468,Incomplete,2022-07-19,1,Illinois
98469,Denied,2022-05-09,1,Washington
98470,Incomplete,2022-01-19,2,Missouri
98471,Completed,2021-03-17,2,Washington
98472,Incomplete,2022-01-12,1,Georgia
98473,Denied,2022-08-24,2,Washington
98474,Completed,2021-10-23,2,Rhode Island
98475,Denied,2021-08-28,3,Maine
98476,Denied,2022-09-11,2,Alabama
98477,Incomplete,2020-10-21,3,Nevada
98478,Incomplete,2021-01-16,3,Oregon
98479,Incomplete,2020-09-12,2,Pennsylvania
98480,Incomplete,2023-05-16,3,Kentucky
98481,Completed,2021-05-22,2,Pennsylvania
98482,Denied,2022-11-06,3,New York
98483,Incomplete,2022-04-13,3,Iowa
98484,Denied,2023-05-16,3,Nevada
98485,Incomplete,2020-07-02,3,Wyoming
98486,Completed,2020-10-17,3,Texas
98487,Denied,2021-11-29,3,Virginia
98488,Completed,2022-12-25,3,North Carolina
98489,Denied,2021-07-31,3,South Carolina
98490,Completed,2022-10-26,2,Indiana
98491,Incomplete,2020-08-18,1,Utah
98492,Incomplete,2020-09-15,3,New Mexico
98493,Completed,2022-07-22,1,California
98494,Denied,2022-07-14,3,Colorado
98495,Completed,2021-05-21,1,Alaska
98496,Incomplete,2021-12-14,3,Arizona
98497,Completed,2020-08-30,1,Kentucky
98498,Denied,2022-05-22,3,Iowa
98499,Incomplete,2023-02-17,3,Colorado
98500,Incomplete,2023-01-30,2,New Hampshire
98501,Completed,2020-12-12,3,South Dakota
98502,Completed,2020-06-26,3,Kentucky
98503,Completed,2021-07-03,2,Alabama
98504,Denied,2020-12-05,3,Oklahoma
98505,Completed,2020-08-27,1,Florida
98506,Denied,2022-02-18,2,New Hampshire
98507,Completed,2022-01-02,3,Connecticut
98508,Incomplete,2020-12-29,1,New Jersey
98509,Denied,2022-01-24,2,Oregon
98510,Incomplete,2021-03-30,3,Massachusetts
98511,Incomplete,2020-06-29,2,Tennessee
98512,Denied,2021-03-23,1,Washington
98513,Completed,2022-07-05,1,Hawaii
98514,Incomplete,2021-05-23,3,Maryland
98515,Completed,2020-09-25,1,Nevada
98516,Completed,2020-11-20,1,Delaware
98517,Incomplete,2021-12-12,1,Colorado
98518,Completed,2020-09-07,3,Connecticut
98519,Completed,2021-08-20,2,Louisiana
98520,Denied,2022-11-09,1,Virginia
98521,Incomplete,2020-11-18,2,Illinois
98522,Incomplete,2021-07-24,1,Massachusetts
98523,Denied,2020-08-12,2,Virginia
98524,Completed,2021-06-03,3,Illinois
98525,Incomplete,2023-05-15,3,West Virginia
98526,Denied,2021-01-06,2,North Carolina
98527,Incomplete,2021-06-14,3,Kansas
98528,Incomplete,2021-11-27,3,North Dakota
98529,Completed,2020-07-22,2,Florida
98530,Incomplete,2021-09-15,3,Connecticut
98531,Completed,2020-12-08,3,Virginia
98532,Completed,2022-11-18,2,Illinois
98533,Denied,2023-03-28,2,Florida
98534,Completed,2021-02-13,1,Massachusetts
98535,Incomplete,2022-11-06,1,Wisconsin
98536,Denied,2021-06-05,1,South Carolina
98537,Completed,2021-09-06,1,Ohio
98538,Incomplete,2020-06-24,2,South Carolina
98539,Incomplete,2021-11-19,2,Rhode Island
98540,Incomplete,2022-01-29,3,California
98541,Denied,2021-12-19,2,New Hampshire
98542,Denied,2021-11-26,3,Massachusetts
98543,Completed,2022-01-28,1,Kentucky
98544,Incomplete,2023-03-23,1,California
98545,Completed,2021-08-01,1,Vermont
98546,Incomplete,2021-02-04,2,Nevada
98547,Denied,2021-11-02,2,Florida
98548,Incomplete,2022-07-28,3,Oregon
98549,Denied,2021-12-21,3,Kansas
98550,Completed,2021-01-06,3,South Carolina
98551,Incomplete,2021-03-16,1,Wyoming
98552,Completed,2020-09-22,1,Vermont
98553,Denied,2023-06-06,1,Alabama
98554,Denied,2022-01-19,2,Minnesota
98555,Completed,2021-08-08,3,Alabama
98556,Completed,2022-10-14,1,Colorado
98557,Denied,2022-12-09,2,Nebraska
98558,Denied,2023-04-19,2,Colorado
98559,Denied,2022-04-25,3,New York
98560,Incomplete,2022-10-23,2,Delaware
98561,Incomplete,2021-05-08,2,New Hampshire
98562,Denied,2020-08-07,2,Missouri
98563,Completed,2020-08-04,1,North Carolina
98564,Completed,2020-10-02,2,Nebraska
98565,Incomplete,2020-10-20,2,Vermont
98566,Denied,2021-03-02,3,New Mexico
98567,Incomplete,2021-06-28,2,Utah
98568,Denied,2021-02-26,3,Vermont
98569,Denied,2021-10-09,1,Wisconsin
98570,Incomplete,2023-03-29,1,Montana
98571,Incomplete,2022-01-24,1,New Mexico
98572,Completed,2021-08-23,3,Pennsylvania
98573,Denied,2022-08-22,1,Rhode Island
98574,Denied,2022-11-17,3,Iowa
98575,Incomplete,2021-10-07,2,Oklahoma
98576,Incomplete,2023-05-04,1,Utah
98577,Incomplete,2022-04-16,3,Maine
98578,Denied,2021-07-22,2,South Carolina
98579,Denied,2022-03-18,1,Connecticut
98580,Completed,2023-04-09,2,Ohio
98581,Denied,2021-06-30,2,Nevada
98582,Incomplete,2021-01-02,1,California
98583,Incomplete,2022-12-18,3,Nebraska
98584,Denied,2020-12-21,2,Nevada
98585,Denied,2022-11-10,2,Nevada
98586,Denied,2022-07-14,2,North Dakota
98587,Completed,2023-03-25,2,Virginia
98588,Incomplete,2020-07-16,3,Iowa
98589,Incomplete,2023-01-25,2,Virginia
98590,Completed,2021-06-27,3,Maine
98591,Denied,2020-07-21,3,North Carolina
98592,Completed,2023-02-05,1,Florida
98593,Incomplete,2022-02-28,1,New York
98594,Denied,2022-11-26,1,Pennsylvania
98595,Denied,2023-04-07,3,Nebraska
98596,Completed,2020-07-12,2,Hawaii
98597,Denied,2020-10-18,2,Arizona
98598,Completed,2023-01-23,2,Rhode Island
98599,Denied,2021-09-01,2,North Carolina
98600,Denied,2022-04-30,2,Nebraska
98601,Denied,2021-01-24,3,Indiana
98602,Incomplete,2021-06-16,3,Alaska
98603,Denied,2022-05-22,2,Connecticut
98604,Denied,2022-08-29,3,Illinois
98605,Completed,2020-11-29,2,Alabama
98606,Denied,2020-12-08,3,New York
98607,Incomplete,2022-12-04,2,Virginia
98608,Incomplete,2021-06-07,1,Idaho
98609,Completed,2022-04-01,2,Pennsylvania
98610,Incomplete,2023-01-19,1,Maryland
98611,Completed,2020-12-23,1,Illinois
98612,Denied,2023-04-21,1,Ohio
98613,Incomplete,2021-05-24,1,New Jersey
98614,Completed,2021-06-20,2,South Carolina
98615,Incomplete,2023-02-20,1,Louisiana
98616,Completed,2023-03-26,3,New Mexico
98617,Completed,2023-02-16,2,Wisconsin
98618,Incomplete,2023-02-18,2,Oklahoma
98619,Denied,2022-05-05,3,Virginia
98620,Completed,2021-08-21,2,Michigan
98621,Denied,2020-11-02,1,Pennsylvania
98622,Incomplete,2022-06-01,1,Arkansas
98623,Incomplete,2023-05-25,1,Texas
98624,Denied,2020-07-18,3,New Jersey
98625,Incomplete,2021-03-25,3,Hawaii
98626,Denied,2021-11-19,3,Idaho
98627,Denied,2021-06-19,3,Missouri
98628,Denied,2020-11-13,2,Virginia
98629,Incomplete,2023-01-31,2,Arkansas
98630,Denied,2022-11-10,2,South Carolina
98631,Denied,2021-03-17,2,Kansas
98632,Incomplete,2021-01-16,3,Delaware
98633,Incomplete,2022-12-15,3,Florida
98634,Denied,2021-03-25,1,Hawaii
98635,Denied,2023-04-16,3,Georgia
98636,Incomplete,2021-04-16,2,Oklahoma
98637,Incomplete,2020-08-14,2,Indiana
98638,Denied,2023-02-28,3,Rhode Island
98639,Denied,2021-02-06,2,Wisconsin
98640,Completed,2020-07-02,3,Tennessee
98641,Completed,2022-08-04,1,Utah
98642,Denied,2023-04-13,3,South Dakota
98643,Completed,2022-06-28,1,Delaware
98644,Completed,2022-09-05,3,Washington
98645,Incomplete,2021-10-27,3,New Hampshire
98646,Incomplete,2022-07-18,1,Hawaii
98647,Completed,2021-08-06,1,Missouri
98648,Incomplete,2020-09-26,3,West Virginia
98649,Completed,2021-12-12,2,Mississippi
98650,Denied,2023-04-24,3,Florida
98651,Completed,2023-04-10,3,Washington
98652,Incomplete,2021-07-12,1,Georgia
98653,Denied,2022-08-15,1,South Carolina
98654,Completed,2023-06-05,3,South Dakota
98655,Denied,2022-01-27,2,Mississippi
98656,Incomplete,2022-08-04,1,Kentucky
98657,Completed,2021-02-14,2,Rhode Island
98658,Denied,2023-01-14,1,Illinois
98659,Completed,2021-06-06,2,South Carolina
98660,Incomplete,2020-06-28,2,Idaho
98661,Incomplete,2021-02-14,1,Wyoming
98662,Completed,2022-04-05,2,West Virginia
98663,Incomplete,2022-05-05,1,Massachusetts
98664,Completed,2022-04-08,2,Alabama
98665,Denied,2022-03-31,2,Virginia
98666,Denied,2023-01-14,2,Delaware
98667,Completed,2022-09-09,2,Nevada
98668,Denied,2023-02-19,2,New Hampshire
98669,Denied,2020-12-07,3,Connecticut
98670,Completed,2020-09-27,1,Missouri
98671,Completed,2022-11-16,1,Ohio
98672,Completed,2023-05-08,2,Iowa
98673,Incomplete,2021-12-29,1,Georgia
98674,Denied,2020-07-16,2,Nebraska
98675,Incomplete,2022-01-12,1,Alaska
98676,Completed,2021-12-07,1,Nevada
98677,Completed,2023-03-18,2,New Mexico
98678,Incomplete,2020-08-09,2,Michigan
98679,Completed,2021-09-17,3,Pennsylvania
98680,Incomplete,2023-01-02,3,Wisconsin
98681,Incomplete,2021-09-05,3,Iowa
98682,Completed,2022-11-02,1,North Dakota
98683,Completed,2021-03-30,2,Georgia
98684,Denied,2021-04-19,3,North Carolina
98685,Completed,2021-03-05,3,Missouri
98686,Denied,2022-10-05,2,Georgia
98687,Denied,2023-05-06,2,South Carolina
98688,Incomplete,2020-08-15,3,North Dakota
98689,Completed,2022-05-15,3,Kansas
98690,Denied,2022-05-05,3,Kentucky
98691,Incomplete,2022-11-14,2,Montana
98692,Completed,2020-09-06,3,Wisconsin
98693,Completed,2022-09-23,2,Minnesota
98694,Denied,2021-05-19,3,Iowa
98695,Completed,2021-04-01,3,Arizona
98696,Incomplete,2021-04-09,2,Idaho
98697,Denied,2022-12-17,3,Maine
98698,Completed,2022-08-23,3,Hawaii
98699,Incomplete,2020-12-07,2,Pennsylvania
98700,Incomplete,2022-03-19,2,California
98701,Incomplete,2022-01-26,3,Georgia
98702,Denied,2023-03-03,2,New Mexico
98703,Denied,2020-12-13,1,Utah
98704,Completed,2022-06-19,2,Connecticut
98705,Incomplete,2021-09-29,1,Alaska
98706,Completed,2022-09-25,1,Minnesota
98707,Denied,2022-09-10,3,Tennessee
98708,Denied,2020-08-08,3,Illinois
98709,Incomplete,2021-12-11,1,North Dakota
98710,Incomplete,2022-04-03,3,Montana
98711,Incomplete,2022-03-10,2,Kentucky
98712,Incomplete,2022-04-19,3,Maine
98713,Incomplete,2020-11-19,1,Mississippi
98714,Denied,2021-01-01,2,Georgia
98715,Completed,2020-10-07,1,Alabama
98716,Denied,2020-07-12,1,Florida
98717,Denied,2020-09-07,2,California
98718,Incomplete,2022-10-24,2,Wisconsin
98719,Denied,2022-10-10,2,Texas
98720,Completed,2023-04-11,1,Alaska
98721,Denied,2020-08-28,2,Wyoming
98722,Incomplete,2022-04-08,1,Colorado
98723,Completed,2021-08-08,1,California
98724,Completed,2023-01-08,1,Delaware
98725,Denied,2021-11-29,3,Wyoming
98726,Completed,2020-08-09,2,Oregon
98727,Incomplete,2021-07-01,3,Wisconsin
98728,Denied,2022-10-30,1,Vermont
98729,Incomplete,2021-07-31,1,Connecticut
98730,Denied,2021-06-11,2,Georgia
98731,Completed,2020-07-12,2,Iowa
98732,Incomplete,2022-06-28,1,Mississippi
98733,Completed,2022-08-01,2,Arkansas
98734,Completed,2023-04-01,3,New Mexico
98735,Denied,2022-09-09,3,Louisiana
98736,Completed,2021-08-02,2,Oregon
98737,Completed,2020-12-08,3,Kansas
98738,Completed,2022-12-25,1,South Dakota
98739,Incomplete,2023-01-10,1,California
98740,Completed,2022-04-29,2,Missouri
98741,Completed,2021-06-20,1,Tennessee
98742,Completed,2022-01-29,3,Virginia
98743,Completed,2020-09-15,2,Pennsylvania
98744,Completed,2021-09-26,1,Georgia
98745,Completed,2021-01-09,1,Missouri
98746,Incomplete,2022-06-10,2,Kentucky
98747,Completed,2022-03-20,3,Florida
98748,Completed,2022-04-09,2,Indiana
98749,Completed,2022-03-16,2,Florida
98750,Incomplete,2022-06-12,3,North Dakota
98751,Incomplete,2022-10-19,1,Tennessee
98752,Denied,2021-10-01,1,Arizona
98753,Incomplete,2023-06-08,3,Montana
98754,Incomplete,2022-10-23,3,Kentucky
98755,Incomplete,2020-07-16,2,Pennsylvania
98756,Completed,2021-07-29,3,Mississippi
98757,Completed,2022-07-10,1,West Virginia
98758,Incomplete,2021-06-04,3,Mississippi
98759,Denied,2022-09-16,2,Mississippi
98760,Completed,2022-11-09,1,Massachusetts
98761,Denied,2022-02-12,1,Kentucky
98762,Denied,2022-12-11,2,Oregon
98763,Incomplete,2021-10-06,1,Tennessee
98764,Incomplete,2023-05-10,3,California
98765,Completed,2021-08-25,1,Kentucky
98766,Completed,2022-10-31,1,Nevada
98767,Completed,2021-01-13,2,Minnesota
98768,Denied,2022-12-03,1,Utah
98769,Incomplete,2021-11-03,2,Pennsylvania
98770,Denied,2022-08-12,2,North Carolina
98771,Completed,2020-09-11,2,Mississippi
98772,Denied,2022-12-06,1,Michigan
98773,Incomplete,2021-12-25,1,Maryland
98774,Denied,2021-11-18,3,Michigan
98775,Completed,2021-02-15,3,Indiana
98776,Completed,2020-07-04,1,New Hampshire
98777,Incomplete,2021-05-22,2,Ohio
98778,Incomplete,2022-01-19,2,Oklahoma
98779,Denied,2020-07-19,3,Virginia
98780,Denied,2021-03-17,2,Delaware
98781,Incomplete,2022-05-02,2,Missouri
98782,Incomplete,2022-03-06,2,Vermont
98783,Incomplete,2021-04-21,2,Nevada
98784,Incomplete,2022-04-21,3,Illinois
98785,Completed,2021-01-09,3,Massachusetts
98786,Denied,2022-05-04,3,Vermont
98787,Denied,2022-01-04,2,Iowa
98788,Denied,2022-03-12,1,Alaska
98789,Incomplete,2020-08-20,1,Alaska
98790,Completed,2021-08-08,1,Wisconsin
98791,Completed,2023-02-05,1,Wisconsin
98792,Denied,2022-12-15,3,South Dakota
98793,Denied,2022-07-11,2,Michigan
98794,Completed,2021-01-11,3,Ohio
98795,Incomplete,2020-12-18,1,Maine
98796,Denied,2021-08-18,2,New Mexico
98797,Incomplete,2020-12-01,2,Michigan
98798,Denied,2021-10-07,1,Alaska
98799,Incomplete,2022-02-25,1,West Virginia
98800,Completed,2022-12-06,1,Wyoming
98801,Denied,2023-03-25,3,Massachusetts
98802,Denied,2021-03-15,3,Wisconsin
98803,Completed,2022-05-10,1,Florida
98804,Denied,2022-02-04,3,Illinois
98805,Incomplete,2020-10-21,3,Iowa
98806,Denied,2022-01-29,1,Arizona
98807,Incomplete,2022-12-24,3,Rhode Island
98808,Incomplete,2021-06-13,3,Tennessee
98809,Completed,2021-07-20,1,Maryland
98810,Incomplete,2022-10-15,2,Ohio
98811,Incomplete,2021-09-02,3,Alabama
98812,Denied,2022-08-10,1,New Hampshire
98813,Denied,2020-12-13,1,Arizona
98814,Incomplete,2020-11-12,3,California
98815,Completed,2020-08-05,3,South Dakota
98816,Denied,2021-06-19,3,Maryland
98817,Completed,2021-05-05,3,Georgia
98818,Completed,2021-09-11,3,New Jersey
98819,Denied,2021-02-07,2,Indiana
98820,Completed,2023-04-10,1,Iowa
98821,Incomplete,2021-02-12,2,Alaska
98822,Incomplete,2021-10-29,1,Washington
98823,Completed,2022-04-11,1,Mississippi
98824,Incomplete,2021-05-07,2,Mississippi
98825,Denied,2023-06-03,1,Oklahoma
98826,Denied,2022-10-24,2,New Jersey
98827,Completed,2022-04-13,1,Colorado
98828,Incomplete,2022-01-04,2,Illinois
98829,Completed,2021-10-24,2,Indiana
98830,Completed,2022-09-02,3,Illinois
98831,Denied,2022-11-27,3,Kansas
98832,Incomplete,2022-09-17,1,Missouri
98833,Denied,2023-05-19,1,Washington
98834,Incomplete,2020-10-01,2,Texas
98835,Completed,2023-04-16,3,Delaware
98836,Completed,2020-10-03,3,Iowa
98837,Denied,2022-11-19,1,North Carolina
98838,Denied,2022-02-20,1,Georgia
98839,Incomplete,2022-10-11,1,Texas
98840,Denied,2021-08-16,3,New Mexico
98841,Completed,2023-05-02,3,Texas
98842,Completed,2022-10-08,1,Alaska
98843,Completed,2023-04-29,2,Kentucky
98844,Completed,2022-06-22,3,Maryland
98845,Incomplete,2020-08-28,1,Missouri
98846,Completed,2023-05-30,2,Florida
98847,Incomplete,2021-08-24,2,Virginia
98848,Completed,2022-05-20,3,Colorado
98849,Incomplete,2020-09-25,2,Georgia
98850,Incomplete,2022-12-23,2,Minnesota
98851,Denied,2022-12-07,1,Missouri
98852,Completed,2020-12-08,1,Utah
98853,Incomplete,2022-07-15,2,Utah
98854,Completed,2022-01-16,3,Michigan
98855,Completed,2021-01-06,2,Maryland
98856,Incomplete,2022-01-14,3,Minnesota
98857,Completed,2021-05-08,2,Wisconsin
98858,Completed,2023-04-20,2,Oklahoma
98859,Completed,2021-11-01,3,California
98860,Incomplete,2022-05-26,3,Utah
98861,Completed,2022-12-25,1,Minnesota
98862,Completed,2022-06-09,2,Tennessee
98863,Denied,2020-09-29,1,Utah
98864,Denied,2022-04-03,3,Arizona
98865,Incomplete,2023-01-07,1,Texas
98866,Denied,2022-01-06,1,Iowa
98867,Completed,2022-05-12,2,Vermont
98868,Incomplete,2022-12-15,3,Kansas
98869,Denied,2023-05-24,2,Oklahoma
98870,Denied,2021-03-25,3,Montana
98871,Completed,2022-05-03,2,Georgia
98872,Denied,2021-07-15,1,Connecticut
98873,Denied,2022-10-03,2,Wyoming
98874,Completed,2020-08-20,2,North Dakota
98875,Completed,2023-01-23,2,Alabama
98876,Incomplete,2022-09-03,3,California
98877,Incomplete,2022-02-07,3,Connecticut
98878,Completed,2022-07-01,1,California
98879,Denied,2021-08-10,2,Michigan
98880,Incomplete,2020-10-22,3,Connecticut
98881,Denied,2021-03-05,1,Nevada
98882,Completed,2022-02-13,2,Oklahoma
98883,Completed,2020-08-13,3,West Virginia
98884,Incomplete,2022-06-10,2,Wisconsin
98885,Incomplete,2023-06-12,2,Arkansas
98886,Completed,2021-03-11,1,Alaska
98887,Incomplete,2023-03-21,2,New Jersey
98888,Denied,2023-03-06,2,Alabama
98889,Completed,2021-01-25,3,Massachusetts
98890,Denied,2022-02-22,2,Pennsylvania
98891,Denied,2023-01-26,3,South Carolina
98892,Denied,2022-12-01,2,Wisconsin
98893,Incomplete,2020-11-11,2,North Carolina
98894,Denied,2022-03-11,3,Colorado
98895,Completed,2022-04-22,3,Wisconsin
98896,Completed,2022-12-23,3,Iowa
98897,Completed,2022-07-17,2,Nevada
98898,Denied,2021-08-28,2,Connecticut
98899,Incomplete,2022-04-26,3,Illinois
98900,Incomplete,2021-01-10,1,Montana
98901,Completed,2021-03-10,1,North Dakota
98902,Denied,2022-02-20,3,Georgia
98903,Incomplete,2020-09-06,1,Idaho
98904,Completed,2023-04-09,3,Kentucky
98905,Completed,2023-03-02,3,North Carolina
98906,Incomplete,2022-05-06,3,New York
98907,Completed,2022-01-08,2,Nebraska
98908,Denied,2021-05-12,3,Arizona
98909,Denied,2020-10-31,3,Ohio
98910,Completed,2021-06-21,3,Colorado
98911,Completed,2021-05-11,3,Maine
98912,Denied,2023-04-25,2,Kentucky
98913,Denied,2021-03-24,2,New Hampshire
98914,Denied,2021-01-20,2,Idaho
98915,Completed,2022-08-07,3,Delaware
98916,Incomplete,2020-08-11,3,Maine
98917,Incomplete,2021-09-12,1,Kentucky
98918,Incomplete,2022-02-04,2,Kansas
98919,Denied,2021-06-08,2,Florida
98920,Denied,2020-08-22,3,Alaska
98921,Completed,2022-03-22,2,Delaware
98922,Denied,2021-07-27,2,Ohio
98923,Denied,2021-06-26,2,Wyoming
98924,Completed,2021-10-24,1,Michigan
98925,Denied,2020-10-10,2,Ohio
98926,Denied,2023-04-15,2,Pennsylvania
98927,Completed,2021-05-12,1,Wisconsin
98928,Completed,2020-10-01,2,Oregon
98929,Incomplete,2022-09-07,2,Pennsylvania
98930,Completed,2022-09-03,3,Illinois
98931,Denied,2021-06-19,2,Washington
98932,Incomplete,2021-03-06,1,New York
98933,Denied,2022-05-09,1,Nebraska
98934,Denied,2021-08-23,3,New Mexico
98935,Incomplete,2021-03-18,1,Mississippi
98936,Completed,2022-07-06,1,Rhode Island
98937,Denied,2023-02-18,2,Maryland
98938,Denied,2022-01-15,1,Missouri
98939,Incomplete,2020-09-19,1,Idaho
98940,Incomplete,2022-07-17,1,Iowa
98941,Incomplete,2023-06-13,1,Hawaii
