application,property_id,loan_type_id,loan_amount,customer_id,account_id,applied_date,employee_id
33719,1707,36,19562.35,48825,32369,2018-01-28,26314
33720,3145,9,17705.27,50796,28753,2022-12-16,26468
33721,84029,34,17193.48,55398,4912,2009-01-01,29116
33722,96913,1,29040.46,4944,4510,2009-07-06,33345
33723,84394,18,30284.21,63321,25648,2013-07-10,4635
33724,69798,39,87833.97,86120,5275,2015-12-10,33765
33725,7693,29,93189.42,93007,14474,2022-09-15,14103
33726,53250,13,94591.86,91959,9662,2011-11-26,17555
33727,18638,9,33859.13,56826,9820,2018-06-16,31601
33728,48503,14,13928.2,44167,22319,2005-07-02,39853
33729,58750,38,65082.48,69577,27930,2014-07-18,15162
33730,86002,14,63244.39,91770,9536,2023-03-13,13099
33731,50957,2,65399.44,16243,20001,2008-08-03,28591
33732,35225,4,83920.12,44590,13719,2005-05-24,24325
33733,80741,6,89495.41,98968,21269,2018-02-05,3879
33734,66881,21,40737.65,18160,31863,2018-08-09,16900
33735,42859,40,40219.52,60242,21109,2017-10-24,27619
33736,16994,34,90437.97,46609,30137,2014-10-04,9834
33737,11583,24,60780.5,72976,10513,2018-01-15,30757
33738,45149,29,10490.69,16663,31550,2020-12-29,11550
33739,53772,19,3377.31,95175,3079,2021-07-31,7539
33740,70236,18,14202.82,34826,2392,2009-03-01,20671
33741,50937,17,11783.9,88094,19893,2017-07-01,32938
33742,45185,32,19685.21,17215,4385,2006-07-24,28668
33743,28911,6,56592.12,75471,1602,2008-05-23,1113
33744,13729,9,12000.97,12287,33058,2008-03-08,17307
33745,35368,6,46846.96,47593,16160,2019-12-19,26066
33746,19284,35,9913.77,92209,502,2014-06-19,26031
33747,21650,24,25000.23,91758,11923,2020-04-16,34963
33748,23266,38,27755.5,75372,548,2014-11-12,26109
33749,30950,24,88731.26,63333,14623,2016-07-21,1405
33750,3960,27,90394.8,70412,14615,2009-12-12,34008
33751,12485,35,74701.2,87903,10722,2008-03-03,14589
33752,41123,13,91363.31,88838,14747,2004-09-17,17204
33753,43938,21,50142.81,20467,16855,2011-01-08,25701
33754,72523,22,58944.6,95224,32776,2012-08-24,3996
33755,39411,21,84308.11,28178,23308,2020-08-22,37647
33756,16036,22,64447.33,19151,6958,2017-11-18,18517
33757,26721,26,64270.13,91257,31140,2008-11-27,39959
33758,65422,15,99411.8,6694,32056,2008-04-04,6915
33759,86132,11,44435.84,13436,27446,2016-07-14,21747
33760,17916,25,41572.58,50227,17913,2018-08-28,7003
33761,30286,19,47346.73,49002,33325,2023-04-16,19132
33762,1638,27,72878.62,15890,20202,2012-02-02,35751
33763,58158,32,94007.25,8069,32914,2020-02-16,3959
33764,25307,1,76297.92,12040,23848,2020-08-20,31352
33765,78916,25,17647.85,14012,17907,2019-09-18,277
33766,68489,13,99299.98,58760,33326,2006-10-04,27604
33767,53374,1,52994.31,41654,1011,2013-07-09,15331
33768,93200,35,83520.38,45770,20351,2016-01-16,10985
33769,86850,36,81653.72,16005,7278,2007-11-20,20367
33770,9957,4,78145.73,9646,920,2020-02-11,32094
33771,26654,32,86546.93,44507,27713,2015-08-21,38006
33772,38166,4,80455.9,79186,24714,2021-06-24,13526
33773,15959,36,12621.35,94390,1948,2017-07-31,36655
33774,46186,6,36774.48,856,26128,2018-09-17,18604
33775,38749,9,90852.33,7808,5277,2017-08-17,35792
33776,16865,19,32129.73,6132,29771,2022-07-08,26302
33777,81746,12,40418.62,73634,1178,2012-09-18,33067
33778,90871,5,20924.59,43957,12903,2019-06-08,25153
33779,36759,31,81191.11,14575,17505,2006-12-22,31819
33780,23149,13,32020.34,41368,24793,2017-06-17,33853
33781,5843,38,72327.24,35733,28095,2013-07-12,6214
33782,48409,9,44964.72,19280,25134,2007-05-29,33283
33783,4582,17,34464,92188,20105,2019-01-12,27977
33784,15003,36,77344.77,49384,23257,2013-11-18,5206
33785,8370,31,85547.45,85772,18203,2013-07-07,21418
33786,22630,19,35443.41,51883,13091,2007-10-15,23596
33787,65647,31,79337.24,67493,12439,2003-11-16,30274
33788,16686,12,2690.7,24666,11618,2017-10-20,22723
33789,91753,27,81254.92,68132,32268,2015-09-15,20619
33790,40025,17,57525.13,67046,12200,2018-01-18,35329
33791,86439,12,51401.83,51876,20363,2014-11-06,2446
33792,53954,8,49234.66,32904,12802,2007-05-21,15553
33793,37340,33,29741.27,91624,1247,2021-06-23,36747
33794,21445,35,90004.34,10197,24113,2012-12-01,22668
33795,25388,3,25469.51,27897,15166,2009-04-04,921
33796,9983,23,82667.98,63664,22565,2004-02-24,22785
33797,2719,31,39613.44,90114,11481,2010-09-02,30483
33798,39464,40,14228.97,29559,21466,2018-11-04,13782
33799,49875,3,50538.13,38714,12007,2022-12-05,32900
33800,90217,1,47378.58,23575,281,2004-02-26,25067
33801,32516,15,52311.41,76127,22580,2013-07-19,12772
33802,29088,23,48348.82,84491,8912,2015-06-20,37122
33803,69661,17,18201.61,84964,28513,2010-06-09,19518
33804,87313,35,90204,66473,25484,2007-12-25,9478
33805,79225,20,2859.47,47445,28644,2012-04-08,3934
33806,23987,3,54919.83,73314,3156,2009-06-02,29859
33807,34055,8,77990.31,22166,29735,2016-01-03,1016
33808,9003,11,51840.35,26979,29587,2016-05-12,34350
33809,65861,6,21979.9,56665,16752,2019-09-25,36823
33810,45647,31,52108.32,32141,29614,2017-03-15,12963
33811,73499,24,32225.37,48994,33200,2009-07-21,9428
33812,55504,17,64232.48,74170,32405,2015-06-26,23068
33813,62098,40,85947.12,16917,12655,2019-02-23,18372
33814,39417,13,19455.57,95678,12210,2007-10-27,4818
33815,53279,40,33851.52,58385,23383,2021-08-04,24229
33816,72053,5,78542.69,80577,16492,2021-01-20,8679
33817,64647,22,28164.99,73985,29061,2019-12-12,15333
33818,427,23,33739.9,69490,18252,2016-04-07,1608
33819,88923,16,3912.64,10681,13743,2019-01-13,9217
33820,84718,33,27704.43,41887,3905,2009-04-02,25554
33821,3390,13,59623.92,58909,23880,2018-09-28,26240
33822,5964,13,94498.82,13102,24398,2021-12-03,36780
33823,73741,10,77899.73,1267,14448,2014-03-13,21208
33824,12039,9,49625.31,39768,16932,2023-01-20,17226
33825,39016,25,83398.21,24154,17741,2007-04-24,5072
33826,80683,38,48661.8,28563,30485,2007-04-19,31054
33827,31343,31,6525.34,67092,5402,2007-09-11,1980
33828,8483,25,56842.52,39032,29238,2010-09-03,9077
33829,92681,9,28205.92,88664,11600,2011-07-01,14023
33830,86589,36,27669.46,81896,23955,2021-04-16,8081
33831,69292,26,56026.34,11811,249,2006-07-18,16997
33832,70324,17,68076.67,8372,21279,2017-04-20,13073
33833,49336,40,29457.87,78526,30183,2014-04-15,36149
33834,72283,37,59609.79,392,3437,2016-01-01,21601
33835,74098,8,33805.1,68758,15360,2005-10-19,13380
33836,91696,37,9584.47,78723,18135,2006-03-18,11571
33837,81923,4,48909.27,25645,10,2016-01-23,18954
33838,30424,10,80851.47,5120,11792,2018-07-10,25901
33839,31734,28,37099.87,80504,12839,2004-01-20,11727
33840,48450,20,21692.43,3599,4603,2006-07-12,35805
33841,7466,21,84052.8,74793,15127,2014-07-24,27772
33842,4568,4,48050.14,78537,9188,2014-11-14,24628
33843,96981,3,18601.99,34146,15828,2005-07-25,34730
33844,88541,3,46816.6,4515,6648,2004-07-06,1707
33845,50775,14,90621.27,57875,16013,2020-09-26,2692
33846,4024,16,21593.1,95669,4970,2020-01-14,17374
33847,82934,4,12137.9,29368,12221,2004-06-13,22219
33848,11451,4,28206.17,66996,2713,2017-02-13,20826
33849,13514,38,65903.1,21238,5570,2023-01-24,11169
33850,46256,24,2230.45,31728,28399,2016-09-30,7916
33851,50641,34,76771.79,88966,28255,2015-08-23,32224
33852,99740,17,46692.83,38986,31357,2009-07-30,8933
33853,56485,33,1291.2,93910,15102,2011-05-03,27161
33854,53749,23,39226.68,89251,12730,2007-04-03,26990
33855,85428,16,98869.99,36398,9623,2015-03-30,23724
33856,73828,23,60557.2,90726,5681,2006-08-10,35023
33857,10915,18,73519.22,87762,28667,2004-11-10,12040
33858,23208,34,61178.22,82999,29558,2017-01-23,38969
33859,77257,32,54395.49,52515,2156,2015-12-31,7834
33860,7652,11,85577,14404,629,2009-09-03,39743
33861,77706,1,93369.65,65998,25823,2014-10-04,34209
33862,68006,32,45105.89,57619,24314,2009-07-03,31872
33863,15394,19,40902.93,70843,27153,2015-04-29,17594
33864,42756,23,33017.56,69359,22860,2012-03-09,28977
33865,49151,26,82002.39,3840,18519,2005-10-01,32577
33866,92419,26,4826.99,60883,23691,2012-07-10,27962
33867,87176,15,60322.2,6516,3295,2011-04-10,1018
33868,87582,9,85251.94,40360,22446,2014-06-17,9990
33869,26669,2,4439.6,96639,15664,2016-07-13,33593
33870,1179,24,39110.65,19455,10563,2008-02-01,35855
33871,7773,21,40974.79,41111,21817,2007-12-18,7825
33872,79396,35,64102.18,77750,10459,2011-12-14,25628
33873,90107,39,85921.27,94156,9437,2016-10-11,7240
33874,90559,18,9147.41,61802,10231,2006-07-10,39770
33875,99488,39,69249.53,72559,15930,2020-12-01,27090
33876,89293,6,70058.51,54639,933,2008-08-01,34566
33877,42394,19,58189.6,87831,17582,2015-01-20,31196
33878,61123,23,83475.2,38940,15876,2007-07-26,16379
33879,7268,12,87742.52,82816,1485,2012-05-15,2726
33880,70629,24,80248.45,4449,15919,2010-07-25,7621
33881,14914,35,82455.68,72353,11489,2004-10-09,28743
33882,34426,17,73570.68,79082,10995,2012-01-26,31289
33883,81448,20,94220.48,78433,33284,2021-04-26,36783
33884,54332,11,43399.29,77401,2662,2005-01-01,2227
33885,91549,14,54491.45,16522,21810,2017-06-13,34715
33886,43247,6,11171.52,55400,20989,2012-01-29,15463
33887,48139,26,31965.23,77711,24342,2019-02-23,26370
33888,74826,6,61793.88,53027,13257,2009-06-11,28276
33889,63700,11,44075.39,38065,17357,2010-08-05,19624
33890,88495,21,84934.4,94660,29567,2005-07-28,16091
33891,79771,30,27429.58,65662,16402,2009-06-03,15391
33892,39995,26,12215.29,94204,28465,2010-06-22,2840
33893,19627,19,75093.99,2328,20841,2014-11-10,5365
33894,87717,34,60994.77,69471,30432,2009-04-24,35135
33895,73767,17,72799.25,66323,11061,2019-01-11,38738
33896,67696,6,27555.12,34635,20464,2005-02-17,11860
33897,52525,36,20267.83,62063,9865,2017-06-23,16
33898,98592,16,40086.7,70318,7152,2005-08-01,18798
33899,47002,2,64661.3,15954,21754,2009-03-23,20149
33900,95545,14,7927.19,53699,12898,2022-08-29,31355
33901,47070,24,92881.11,22256,11500,2008-11-13,6894
33902,39926,24,24541.52,4683,24132,2016-11-27,17476
33903,54500,11,64134.36,8224,11700,2005-06-16,34141
33904,8771,11,27702.24,39095,6371,2018-06-04,36006
33905,99993,37,933.8,17608,8644,2008-06-28,1974
33906,13677,6,31976.31,45838,32051,2006-01-22,17512
33907,23429,20,38553.53,11656,24298,2015-09-30,28259
33908,12980,29,89431.77,72932,21773,2020-06-18,2112
33909,80031,15,97924.68,33857,3486,2015-04-26,18569
33910,29791,15,88273.9,19058,4718,2014-08-28,1175
33911,88064,40,49865.69,41098,3460,2018-07-23,31910
33912,16417,22,3861.96,90789,4662,2005-04-19,17723
33913,96789,26,12354.62,57494,29695,2011-04-22,24133
33914,58843,8,48313.21,5031,21365,2004-01-29,26949
33915,90185,8,30189.44,63373,4014,2006-04-18,25518
33916,51034,11,84070.19,29825,25462,2016-11-23,31751
33917,8823,22,39112.76,28306,2991,2003-08-24,26103
33918,62013,34,18016.63,48619,2860,2020-04-21,14075
33919,63066,28,43053.85,49535,466,2017-07-13,27493
33920,51033,21,35991.76,35208,33168,2014-07-23,6270
33921,58584,1,48082.22,86653,20766,2016-10-28,26360
33922,5625,35,28369.19,26500,14206,2010-02-06,29055
33923,72697,4,21024.9,30000,30439,2012-07-08,354
33924,61795,25,32198.15,72703,7537,2007-02-10,12729
33925,56221,12,41773.76,2915,18003,2016-01-13,28250
33926,87949,35,40791.85,36121,10456,2020-02-27,35253
33927,19320,9,61953.85,93879,14415,2014-09-29,34318
33928,22703,27,39669.59,29817,27909,2006-04-02,5443
33929,67025,5,38974.42,88246,2700,2011-11-03,10506
33930,41041,40,38604.2,91214,8555,2019-03-04,24079
33931,20286,36,6963.22,24243,22567,2005-06-04,33869
33932,76151,19,34435.95,55529,5939,2019-10-03,719
33933,65377,16,14850.59,54746,19401,2012-06-10,5943
33934,78315,34,33915.22,3924,33301,2011-11-16,37398
33935,44391,2,91476.63,44196,12647,2016-03-04,1061
33936,45352,32,9828.37,94763,32502,2005-01-16,29387
33937,90102,21,40812.75,11943,6992,2012-07-27,39681
33938,84061,8,32599.11,84094,776,2003-07-30,6889
33939,93990,27,42821.8,67009,3322,2004-10-08,17464
33940,7467,14,3825.77,91189,23287,2021-05-10,9736
33941,85898,4,28132.21,94547,27465,2020-03-05,21182
33942,4886,20,66947.18,21570,30151,2003-12-02,4551
33943,57437,16,46380.1,74876,12050,2015-03-19,13811
33944,44884,20,35075.87,68163,9416,2021-10-22,9725
33945,90555,25,5323.93,19325,601,2007-08-03,18571
33946,34223,7,46930.44,92846,8045,2012-12-25,5372
33947,48240,11,90978.46,28203,15205,2012-07-11,23243
33948,96940,3,73180.42,901,17042,2020-07-01,9603
33949,16627,30,96106.64,91100,12450,2003-07-19,33587
33950,29800,26,67333.32,98139,29748,2014-10-01,27475
33951,6801,10,33049.37,99452,17925,2021-12-25,144
33952,21587,14,26330.55,70486,5993,2014-04-30,23185
33953,48546,1,80976.96,93581,11034,2011-04-08,4395
33954,48278,33,62377.46,34165,17224,2010-07-26,24897
33955,79068,15,33066.53,2041,23963,2017-05-24,10814
33956,18036,23,4171.55,58230,440,2005-10-17,27923
33957,33860,35,11915.58,60841,30381,2020-09-20,19341
33958,44321,27,24750.45,55016,9423,2009-02-15,36180
33959,42732,18,48924.76,54449,18876,2011-06-22,32574
33960,40122,22,85132.94,64961,10043,2013-07-24,22155
33961,43716,12,40356.28,51011,7113,2021-12-09,2754
33962,27518,16,63041.67,49199,8864,2003-08-07,30840
33963,11454,39,48305.28,23237,27700,2016-12-04,14691
33964,93243,18,30560.94,58611,9508,2021-02-21,2797
33965,889,2,31712.89,61836,641,2021-05-25,2644
33966,59047,34,86091.84,76990,12362,2008-05-17,30171
33967,82843,37,88070.22,73670,13171,2003-12-07,28746
33968,22460,36,46773.14,57608,20014,2014-11-22,33184
33969,44345,22,14692.1,65614,5682,2013-11-11,34562
33970,44182,4,6586.4,50610,22115,2011-10-31,39913
33971,46484,19,21774.88,71277,22668,2020-10-11,25107
33972,11707,14,53985.64,71684,11697,2004-08-02,15464
33973,98492,26,56585.61,82059,27781,2007-05-06,3371
33974,12225,20,63207.7,54921,18170,2016-06-03,23982
33975,72077,35,65739.31,49529,4409,2023-03-16,18378
33976,16818,30,35125.47,92111,9753,2006-04-09,8995
33977,85375,31,32739.7,81886,19844,2015-01-12,32535
33978,25457,36,96810.68,74776,2246,2018-02-14,34518
33979,41738,34,56370.63,15893,24679,2016-04-30,13895
33980,99601,15,98225.24,41593,69,2011-03-21,19270
33981,45033,11,43929.12,69641,6457,2007-09-21,8845
33982,13896,17,84454.16,62614,6078,2012-03-31,21517
33983,93817,40,41369.65,74343,11295,2018-08-04,34605
33984,843,17,96820.52,56297,32505,2014-11-14,8041
33985,45107,7,8501.62,73941,22012,2022-04-26,10514
33986,72166,5,87877.35,87563,9776,2019-04-28,3714
33987,86362,5,87013.41,21067,605,2011-03-14,31848
33988,85058,3,89543.9,97177,31933,2004-05-21,30043
33989,21256,15,67913.94,3826,19707,2015-10-31,18153
33990,76860,22,85749.48,86062,18794,2012-07-19,8421
33991,12334,25,3828.14,94776,33049,2005-09-24,9270
33992,40603,27,26323.93,24961,12886,2016-12-15,11056
33993,11952,14,96492.61,94126,18896,2005-08-19,22993
33994,67605,30,19959.3,797,15331,2011-02-12,1386
33995,46729,24,64742.65,28437,7715,2014-03-14,39353
33996,40536,21,8895.33,59149,852,2011-01-20,2459
33997,79407,12,50089.78,53923,21612,2020-08-20,8029
33998,79572,4,93572.86,92800,33151,2023-03-25,33505
33999,47522,13,5433.4,25381,13293,2019-03-25,605
34000,492,5,9867.89,50101,15062,2006-03-25,30477
34001,59244,32,33613.48,10599,13630,2023-02-24,15540
34002,1357,14,21298.91,35310,72,2004-07-13,30967
34003,79165,13,13757.88,63912,23200,2010-12-30,2849
34004,29393,22,57747.44,91125,22922,2008-01-12,28898
34005,26145,3,95822.34,88784,5476,2007-03-26,36771
34006,4660,17,46357.73,57326,2176,2008-06-25,28695
34007,12558,28,18942.75,31608,12068,2007-07-14,29638
34008,48573,25,57834.1,71261,22998,2012-03-04,21669
34009,63234,27,95306.3,47225,3697,2009-11-05,27008
34010,28264,9,71338.48,80870,13948,2021-08-15,8637
34011,15875,26,22560.9,51372,12162,2009-07-31,3058
34012,9486,30,62854.94,77218,23612,2022-09-26,23491
34013,24123,30,57913.4,34372,23926,2010-06-22,23279
34014,65384,19,38493.63,58704,4533,2006-02-10,37285
34015,35144,31,23505.76,51699,378,2018-01-09,22828
34016,16410,21,91106.79,49004,31788,2014-12-16,7732
34017,2156,30,56458.93,48289,22211,2012-03-27,37423
34018,42720,22,53753.2,37604,5612,2007-03-10,11766
34019,82686,40,74763.19,58196,22954,2020-07-31,24564
34020,63707,28,92521.59,48916,10785,2003-09-17,15659
34021,20975,10,86170.87,26891,4425,2019-07-04,15227
34022,68638,1,43709.6,23321,249,2008-09-29,39116
34023,54296,15,6150.65,76493,24361,2015-05-21,35540
34024,35198,9,54003.5,1670,8106,2005-10-05,7167
34025,86178,31,94135.45,73448,18987,2007-02-05,33077
34026,93970,6,56524.97,17090,21767,2018-02-16,31166
34027,76782,17,24729.78,98273,24528,2021-11-23,31975
34028,18357,32,43981.96,28259,16141,2008-06-11,35520
34029,5497,23,53555.51,42194,3912,2007-12-26,16536
34030,99657,30,32636.19,28328,1883,2017-12-21,33018
34031,74660,23,69841.37,77852,2808,2004-02-12,20303
34032,87432,3,3878.77,28283,33304,2019-09-15,39911
34033,36715,12,85731.3,46847,16195,2022-10-21,21553
34034,86167,23,24287.72,22256,22720,2004-10-04,23810
34035,59286,31,50723.19,60689,30337,2009-01-07,13210
34036,87194,26,74725.53,14506,7508,2004-07-13,19698
34037,92135,8,87297.37,41350,33061,2018-04-29,22369
34038,40464,29,92255.19,51565,6617,2022-02-05,32039
34039,76281,17,80413.79,71077,591,2005-12-07,21136
34040,93181,1,45082.25,58209,22135,2016-03-04,13054
34041,66741,13,39500.11,30544,31011,2021-06-18,3193
34042,33370,9,4599,37524,29455,2004-04-01,18876
34043,16303,1,94079.21,97162,28348,2015-04-14,11071
34044,88291,26,6306.51,58014,16670,2020-08-25,34222
34045,23255,1,31831.88,32746,4712,2017-07-24,16785
34046,29008,37,97853.8,36482,1194,2016-06-20,19055
34047,80343,40,41807.81,51199,5495,2006-11-21,33747
34048,78361,15,72284.37,94397,15477,2023-06-03,29596
34049,41725,3,24258.24,34399,21113,2007-10-05,23622
34050,22791,5,33503.1,27038,7050,2007-03-20,10552
34051,11199,32,82462.86,30012,30573,2007-02-06,25465
34052,98060,33,6910.26,49206,11606,2009-07-09,5736
34053,43107,40,85901.4,12195,15952,2013-04-16,8048
34054,17910,40,33493.72,4676,5743,2022-03-10,15660
34055,65272,6,80050.26,48363,5485,2019-12-13,5460
34056,91119,17,74670.14,68330,14036,2004-02-25,36644
34057,21067,14,57015.31,50915,7827,2013-04-23,34020
34058,52721,2,72956.29,98201,12238,2007-12-13,35688
34059,24047,13,30376.2,65393,31425,2022-10-15,3887
34060,40005,11,36806.46,7970,809,2006-10-24,31647
34061,14277,20,77456.17,43684,7397,2021-01-06,36999
34062,83922,29,78832.98,69857,13098,2013-12-26,4519
34063,30274,2,37355.42,82767,22599,2019-03-28,35894
34064,7305,36,5652.97,41386,32189,2015-07-12,26873
34065,48607,13,89642.55,77683,17011,2011-11-08,18525
34066,40870,32,11593.78,81964,6217,2004-01-18,31939
34067,59908,23,52738.26,59207,1760,2016-05-05,10905
34068,75766,11,14418.14,33084,32567,2012-01-12,26537
34069,34511,33,56548.94,90972,14913,2015-02-12,14566
34070,96233,5,78495.58,25060,1335,2006-06-24,28968
34071,65562,26,46827.79,8797,4669,2015-05-07,12795
34072,95831,12,89947.59,79674,15736,2018-08-26,10592
34073,64612,4,99524.69,18040,15314,2004-03-07,9007
34074,94743,8,23849.7,61300,856,2015-12-11,27421
34075,16492,20,49712.96,93131,16087,2019-12-24,15173
34076,36122,35,67122.59,6557,16651,2006-08-31,16089
34077,39835,37,64300.53,75210,8059,2011-10-31,39551
34078,71943,14,12339,37276,22905,2004-12-03,25076
34079,33726,7,955.36,54935,10013,2006-12-08,16881
34080,65263,11,2567,42236,321,2017-08-24,22497
34081,55388,11,53950.93,76950,5219,2014-05-21,38026
34082,59678,18,59133.95,51464,3697,2021-05-05,16358
34083,17875,4,86220.77,97895,23253,2009-09-04,20184
34084,78066,40,76592.5,35888,22147,2017-02-08,19332
34085,68151,32,27966.34,11595,28720,2015-12-16,6979
34086,24327,20,13318.14,96035,22626,2022-08-02,4120
34087,65486,38,92673.85,46222,23274,2016-06-11,16095
34088,57259,16,63270.81,43476,15613,2018-06-24,5075
34089,91661,24,64846.81,37658,9993,2023-04-15,12792
34090,35717,12,41239.97,16218,10132,2005-10-14,758
34091,33320,39,46508.45,57411,1851,2009-03-30,7740
34092,7507,6,35487.5,95934,27063,2015-02-12,24760
34093,73621,10,63790.45,24727,26097,2019-04-01,2067
34094,9995,6,50512.48,7557,879,2006-02-15,8741
34095,64407,19,55929.21,30975,7329,2004-03-28,20646
34096,16048,17,58618.83,31422,433,2006-05-03,1783
34097,25554,23,42353.98,58863,6640,2006-06-18,26355
34098,32792,27,77659.45,81062,19843,2017-04-18,36865
34099,70272,3,95481.78,87466,10481,2021-11-08,26870
34100,32467,32,67226.54,34909,9341,2008-05-23,39912
34101,53970,34,53522.83,23649,29255,2017-10-10,23237
34102,56076,40,82407.7,6608,22184,2016-11-26,37782
34103,25761,23,71588.5,44409,899,2020-05-15,18367
34104,64896,3,38486.6,88828,19315,2019-08-04,4337
34105,57039,9,59213.22,97458,12296,2017-05-11,39169
34106,38200,26,45467.61,97324,5317,2014-05-16,39291
34107,73637,5,77350.73,31996,8454,2020-10-04,38601
34108,7583,37,82222.57,50124,13570,2006-02-15,15850
34109,89685,4,78731.49,93980,20887,2003-11-21,12793
34110,58632,5,47017.91,19383,10621,2022-09-01,2013
34111,23033,35,44080.79,93990,22005,2009-09-10,6221
34112,89089,25,82521.98,66631,30509,2006-03-15,17053
34113,70069,3,54761.47,43901,29158,2019-03-17,4164
34114,1021,34,93904.23,11277,9701,2004-08-20,26649
34115,15841,29,13114.83,97048,5011,2012-07-29,28867
34116,76036,13,86306.67,5477,8898,2015-05-17,7232
34117,62132,22,10803.94,13833,965,2019-06-29,9517
34118,58349,22,77665.93,26663,16920,2022-09-27,24275
34119,94772,7,81660.63,66622,29389,2013-10-08,27241
34120,74024,13,14105.54,15160,18237,2012-11-11,36573
34121,35289,2,60514.4,61178,10154,2020-04-03,21333
34122,39643,28,42364.14,90209,13752,2018-04-03,35740
34123,79283,34,16060.12,74182,15928,2019-10-20,39365
34124,24847,37,40603.21,41609,11440,2011-02-07,33780
34125,67702,26,50533.87,13328,17376,2006-03-04,24178
34126,38045,13,69960.86,17142,8226,2017-11-15,19175
34127,46410,6,7145.61,20066,11648,2013-05-13,3226
34128,61203,19,10668.52,17240,2273,2016-12-16,3114
34129,97058,26,55316.5,91100,23398,2014-02-28,33691
34130,24518,1,83705.92,53715,27452,2020-01-21,34543
34131,18505,22,75301.8,78514,13471,2008-04-04,33356
34132,39630,1,31357.11,29871,26337,2012-05-19,4850
34133,18146,15,25719.8,19601,26062,2005-05-22,25526
34134,89272,20,69732.3,12522,10816,2019-09-13,13436
34135,29132,34,53469.52,60394,12632,2022-09-26,17439
34136,31969,17,30962.88,55860,4626,2014-08-07,36508
34137,90112,13,63639.77,18165,14151,2020-02-01,16275
34138,70377,28,53022.79,46294,24051,2011-06-29,23801
34139,87799,4,73923.97,73339,29134,2022-03-09,34813
34140,53943,18,67174.31,51352,2981,2013-03-01,25870
34141,87399,18,3530.69,35281,29004,2009-09-18,35955
34142,6511,6,26276.46,92279,7346,2023-02-09,11421
34143,89439,26,85987.86,12150,22968,2007-07-05,4454
34144,44509,1,4883.2,4280,31005,2012-10-08,20168
34145,22338,3,14060.82,27509,14639,2021-01-01,18034
34146,29341,3,83545.35,47127,14157,2016-04-12,16568
34147,57703,8,56378.47,52571,21572,2015-03-06,13709
34148,81860,7,87268.1,38318,7372,2017-11-08,22878
34149,9057,18,33343.98,79327,11375,2016-12-29,33861
34150,94207,1,60893.92,51965,22435,2023-04-06,15994
34151,55050,11,1008.7,27045,17161,2022-11-13,12360
34152,51386,12,34172.85,44380,21108,2022-10-08,24336
34153,32036,38,40492.26,28596,2937,2004-07-10,4179
34154,33196,35,8932.68,70075,11788,2016-12-29,4996
34155,42294,35,23380.79,13583,23428,2021-04-23,29997
34156,71098,34,21675.35,20996,23912,2008-12-06,18331
34157,55474,18,97575.1,30025,12502,2010-10-12,2626
34158,44494,36,63736.22,85913,12434,2021-09-28,12827
34159,50031,17,77274.76,46061,23348,2017-01-25,28430
34160,98019,2,43396.29,61045,11745,2022-04-19,19749
34161,38059,12,14088.47,67352,53,2023-06-15,22499
34162,84600,19,88179.81,36372,266,2021-01-25,4454
34163,65088,24,61595.75,31135,11634,2007-05-20,6316
34164,44619,20,59357.72,316,24637,2007-09-10,15967
34165,7029,29,75952.36,95600,24138,2008-05-09,29518
34166,87957,10,5494.71,44919,19366,2013-01-24,38997
34167,40211,34,33.61,46822,20663,2021-08-28,18013
34168,494,3,61090.28,6003,15967,2003-08-02,36867
34169,15927,17,19928.4,97351,30026,2006-08-10,30825
34170,15242,32,86230.37,88046,2658,2012-11-24,38615
34171,2416,15,10152.77,94174,24345,2020-07-19,7706
34172,78213,8,87824.14,89461,720,2014-02-09,357
34173,93679,20,18680.2,70766,11792,2015-03-14,25649
34174,95452,20,31463.37,47688,5071,2017-11-02,34310
34175,23191,34,17755.24,62007,5479,2023-02-28,24864
34176,52842,6,28959.78,21861,22141,2013-07-07,20138
34177,58905,2,89963.38,34639,20346,2019-02-04,6870
34178,35649,25,61603.36,35522,21316,2016-07-24,14086
34179,40722,29,66813.69,69357,16267,2011-03-13,11919
34180,30966,21,64175.56,97172,6544,2017-10-04,21123
34181,99940,37,68939.13,181,25826,2014-09-24,37817
34182,95036,22,80512.81,85836,4112,2007-08-21,37549
34183,68905,37,66676.12,52119,6783,2021-12-04,9059
34184,85525,18,47794.85,49101,10545,2020-10-07,36507
34185,4628,14,86257.13,63349,23364,2019-12-16,11588
34186,33396,17,51729.88,65940,24463,2015-05-10,26663
34187,676,18,82175.48,44394,8925,2021-08-05,11114
34188,10291,27,20103.47,48322,19212,2014-01-01,12560
34189,44448,10,2744.4,22003,22723,2013-04-18,7279
34190,33535,29,47955.82,24129,28065,2009-11-16,38261
34191,77234,3,82877.27,73961,17288,2013-04-12,9807
34192,59681,31,72748.48,94892,4523,2004-10-09,9869
34193,35350,13,29163.65,97752,25126,2011-09-20,3738
34194,14721,23,48734.85,26489,12823,2018-04-19,31770
34195,7913,19,80607.71,82526,24771,2016-09-07,13468
34196,19583,20,70632.38,21471,17808,2009-05-11,621
34197,61151,15,12902.58,28331,217,2007-01-08,1162
34198,80184,30,93526.3,64924,32584,2005-10-24,33163
34199,51953,31,55706.38,2553,17310,2019-01-19,27114
34200,41231,22,56958.85,78936,25611,2016-03-06,18024
34201,62822,14,24626.58,66400,2271,2004-06-11,5286
