LOAN_ID,EMPLOYEE_ID,ACCOUNT_NUMBER,SANCTION_DATE,LOAN_AMOUNT,LOAN_TYPE_ID,TENURE,EMI_AMOUNT,APPLICATION_ID
5664,2,161,2008-11-20,63055.11,13,144,524.93,5593
5665,2,45,2019-06-11,30347.68,36,144,252.64,5594
5666,2,167,2020-02-18,76698.25,28,144,638.5,5595
5667,2,88,2022-03-14,33076.1,2,144,275.35,5596
5668,2,100,2014-08-16,7838.35,38,144,65.25,5597
5669,2,172,2004-05-24,83758.8,15,144,697.28,5598
5670,2,128,2016-09-10,98762.86,27,144,822.19,5599
5671,2,62,2004-09-24,94720.31,13,144,788.53,5600
5672,2,17,2006-09-29,7817.42,3,144,65.08,5601
5673,2,120,2019-10-12,92954.13,24,144,773.83,5602
5674,2,151,2020-06-25,95877.46,32,144,798.17,5603
5675,2,72,2004-03-04,28603.6,31,144,238.12,5604
5676,2,169,2012-05-11,27843.92,11,144,231.8,5605
5677,2,105,2021-11-08,27962.17,15,144,232.78,5606
5678,2,96,2005-12-03,7980.76,6,144,66.44,5607
5679,2,163,2007-08-22,63922.21,8,144,532.14,5608
5680,2,21,2016-10-29,99209.62,33,144,825.91,5609
5681,2,126,2007-04-29,57296.35,6,144,476.98,5610
5682,2,172,2017-11-20,25978.25,10,144,216.27,5611
5683,2,24,2008-04-11,64378.8,16,144,535.95,5612
5684,2,146,2020-02-29,18457.64,5,144,153.66,5613
5685,2,88,2023-07-02,34859.53,32,144,290.2,5614
5686,2,154,2023-03-27,91989.53,11,144,765.8,5615
5687,2,147,2014-04-12,85646.15,37,144,712.99,5616
5688,2,163,2023-06-03,49132.1,40,144,409.02,5617
5689,2,124,2017-02-01,90566.14,40,144,753.95,5618
5690,2,8,2004-02-19,77495.18,40,144,645.14,5619
5691,2,97,2022-01-08,30469.17,17,144,253.65,5620
5692,2,20,2005-01-07,4536.2,34,144,37.76,5621
5693,2,169,2023-06-10,1742.25,8,144,14.5,5622
5694,2,198,2011-04-28,62403.24,31,144,519.5,5623
5695,2,135,2009-08-03,23404.8,4,144,194.84,5624
5696,2,161,2009-12-23,6085.35,6,144,50.66,5625
5697,2,189,2019-08-28,13742.34,37,144,114.4,5626
5698,2,26,2010-01-03,1782.38,10,144,14.84,5627
5699,2,183,2019-05-03,6451.35,34,144,53.71,5628
5700,2,17,2010-06-10,81963.78,38,144,682.34,5629
5701,2,96,2004-04-25,55243.41,23,144,459.89,5630
5702,2,300,2021-02-19,93222.54,35,144,678,5631
5703,2,91,2005-06-24,26368.36,23,144,224.51,5632
5704,2,50,2021-04-04,16943.17,21,144,144.26,5633
5705,2,87,2019-12-15,72352.35,3,144,616.05,5634
5706,2,196,2020-06-07,25179.43,37,144,214.39,5635
5707,2,150,2017-02-27,9866.89,36,144,84.01,5636
5708,2,126,2013-01-23,62046.6,10,144,528.3,5637
5709,2,20,2019-05-21,96357.41,7,144,820.44,5638
5710,2,125,2015-06-10,25149.22,5,144,214.13,5639
5711,2,129,2022-06-13,97377.49,27,144,829.12,5640
5712,2,80,2007-04-27,39154.48,6,144,333.38,5641
5713,2,28,2009-09-25,47799.76,35,144,406.99,5642
5714,2,124,2023-07-07,40842.92,16,144,347.76,5643
5715,2,142,2005-04-27,62400.7,10,144,531.31,5644
5716,2,183,2019-03-01,38282.69,34,144,325.96,5645
5717,2,48,2020-06-14,15192.96,27,144,129.36,5646
5718,2,142,2020-04-05,3221.34,13,144,27.43,5647
5719,2,127,2013-01-14,62891.9,21,144,535.5,5648
5720,2,186,2018-05-18,68333.76,2,144,581.83,5649
5721,2,52,2011-08-09,90927.7,30,144,774.21,5650
5722,2,123,2005-07-10,4283.17,31,144,36.47,5651
5723,2,172,2005-01-03,18615.1,33,144,158.5,5652
5724,2,17,2015-01-31,91749.91,1,144,660.42,5653
5725,2,15,2016-12-12,1526.49,32,144,10.99,5654
5726,2,172,2020-06-22,68541.41,2,144,493.36,5655
5727,2,39,2011-12-14,722.48,18,144,5.2,5656
5728,2,67,2004-09-23,5236.2,33,144,37.69,5657
5729,2,8,2022-02-22,64994.22,35,144,467.83,5658
5730,2,63,2010-09-27,58013.67,26,144,417.58,5659
5731,2,29,2023-03-23,72150.86,34,144,519.34,5660
5732,2,138,2015-04-30,56934.19,12,144,409.81,5661
5733,2,157,2010-07-19,68001.87,32,144,489.48,5662
5734,2,103,2009-04-02,98731.65,6,144,710.67,5663
5735,2,6,2013-12-14,37814.8,33,144,272.19,5664
5736,2,49,2022-02-05,89579.4,29,144,644.8,5665
5737,2,123,2022-03-18,16881.66,12,144,121.51,5666
5738,2,151,2010-02-15,9492.9,21,144,68.33,5667
5739,2,59,2018-10-22,79891.83,20,144,575.06,5668
5740,2,72,2007-07-16,12268.6,26,144,88.31,5669
5741,2,92,2012-08-28,86673.38,31,144,623.88,5670
5742,2,164,2016-12-28,79168.74,36,144,569.86,5671
5743,2,14,2011-04-28,32980.35,8,144,237.39,5672
5744,2,39,2006-01-30,84157.86,38,144,605.77,5673
5745,2,41,2016-07-07,90586.62,1,144,652.05,5674
5746,2,125,2017-06-08,18347.58,35,144,132.07,5675
5747,2,96,2009-01-08,20615.38,9,144,148.39,5676
5748,2,106,2017-12-06,96308.75,32,144,693.23,5677
5749,2,169,2022-02-25,58226.91,27,144,419.12,5678
5750,2,77,2020-08-09,73160.69,24,144,526.61,5679
5751,2,170,2007-06-29,67042.27,22,144,482.57,5680
5752,2,57,2012-12-05,98275.8,30,144,707.39,5681
5753,2,123,2018-04-21,1478.88,3,180,10.65,5682
5754,2,17,2016-02-08,56460.57,16,180,406.41,5683
5755,2,161,2016-06-06,68938.87,37,180,496.22,5684
5756,2,2,2017-07-07,70130.21,33,180,504.8,5685
5757,2,23,2016-01-18,6068.1,8,180,43.68,5686
5758,2,57,2017-12-10,22429.84,18,180,161.45,5687
5759,2,9,2012-10-29,90775.66,35,180,653.41,5688
5760,2,173,2004-03-06,52590.25,19,180,378.55,5689
5761,2,45,2011-01-13,11282.6,13,180,81.21,5690
5762,2,94,2019-07-04,26940.67,32,180,193.92,5691
5763,2,85,2016-06-05,95235.29,31,180,685.51,5692
5764,2,199,2011-04-01,32971.15,24,180,237.33,5693
5765,2,75,2007-02-02,3644.86,10,180,26.24,5694
5766,2,143,2014-09-20,43189.6,23,180,359.55,5695
5767,2,180,2004-05-15,23055.42,21,180,191.93,5696
5768,2,136,2016-09-16,32603.8,7,180,271.42,5697
5769,2,99,2018-03-05,89624.5,30,180,746.11,5698
5770,2,23,2010-11-12,37892.48,36,180,315.45,5699
5771,2,141,2023-11-25,31861.26,2,180,265.24,5700
5772,2,47,2018-05-26,6684.21,1,180,55.65,5701
5773,2,148,2012-05-22,98555.56,34,180,820.46,5702
5774,2,24,2018-03-15,27147.96,13,180,226,5703
5775,2,86,2014-10-08,5266.56,14,180,43.84,5704
5776,2,170,2007-11-22,16865.86,17,180,140.41,5705
5777,2,185,2004-07-06,94475.23,36,180,786.49,5706
5778,2,195,2010-12-26,26621.57,17,180,221.62,5707
5779,2,65,2014-01-30,18785.63,30,180,156.39,5708
5780,2,8,2006-06-23,93437.9,4,180,777.86,5709
5781,2,193,2011-03-21,66677.5,36,180,555.08,5710
5782,2,137,2014-03-15,56701.86,22,180,472.04,5711
5783,2,170,2006-11-09,1748.8,1,180,14.56,5712
5784,2,52,2010-12-01,21842.53,4,180,181.84,5713
5785,2,125,2009-05-17,41235.28,36,180,343.28,5714
5786,2,2,2011-12-14,62276.26,1,180,518.44,5715
5787,2,5,2023-07-15,55045.11,11,180,458.24,5716
5788,2,78,2018-09-23,42551.57,29,180,354.24,5717
5789,2,40,2015-01-06,2695.32,24,180,22.44,5718
5790,2,60,2013-11-30,34437.44,10,180,286.69,5719
5791,2,52,2009-04-04,12923.5,30,180,107.59,5720
5792,2,79,2012-02-15,33039.84,11,180,275.05,5721
5793,2,183,2021-08-27,74510.43,11,180,620.29,5722
5794,2,70,2020-10-02,67974.6,27,144,565.88,5723
5795,2,197,2004-03-05,71660.19,2,144,596.56,5724
5796,2,88,2008-05-29,60795.59,33,144,506.12,5725
5797,2,29,2020-06-22,83387.7,13,144,694.19,5726
5798,2,125,2006-03-12,13950.2,1,144,116.13,5727
5799,2,64,2004-01-18,83527.94,19,144,695.36,5728
5800,2,60,2014-05-27,68729.54,30,144,572.16,5729
5801,2,166,2019-01-10,7808.75,8,144,65.01,5730
5802,2,145,2013-01-19,73481.58,21,144,611.72,5731
5803,3,26,2010-08-28,7009.7,10,144,59.68,5732
5804,3,198,2021-06-16,3587.65,27,144,30.55,5733
5805,3,31,2022-06-02,2804.6,15,144,23.88,5734
5806,3,147,2008-09-20,19946.73,6,144,169.84,5735
5807,3,148,2015-07-14,88867.92,29,144,756.67,5736
5808,3,45,2014-04-25,24737,4,144,210.62,5737
5809,3,195,2008-07-24,93502.47,25,144,796.13,5738
5810,3,154,2010-03-25,27626.98,14,144,235.23,5739
5811,3,91,2014-12-14,76900.17,13,144,654.77,5740
5812,3,76,2017-09-02,98816.46,3,144,841.38,5741
5813,3,140,2014-01-04,31216.93,39,144,265.8,5742
5814,3,19,2015-11-09,92572.3,3,144,788.21,5743
5815,3,69,2019-04-13,58213.39,27,144,495.66,5744
5816,3,147,2020-05-01,80033.1,19,144,681.44,5745
5817,3,6,2018-01-19,49583.26,32,144,422.18,5746
5818,3,42,2009-12-24,74801.81,31,144,636.9,5747
5819,3,68,2019-05-19,60772.46,37,144,517.45,5748
5820,3,57,2011-01-24,94218.14,34,144,802.22,5749
5821,3,86,2012-12-04,2244.47,23,144,19.11,5750
5822,3,112,2018-03-17,93674.2,8,144,797.59,5751
5823,3,175,2018-10-27,52618.25,1,144,448.02,5752
5824,3,66,2020-08-17,82890.62,6,144,705.78,5753
5825,3,80,2006-01-16,37954.26,21,144,323.16,5754
5826,3,110,2015-08-07,32355.81,31,144,275.49,5755
5827,3,43,2020-08-28,19446.45,16,144,165.58,5756
5828,3,160,2015-08-10,45941.83,20,144,391.17,5757
5829,3,54,2005-08-08,56301.38,30,144,479.38,5758
5830,3,140,2014-12-10,50152.63,12,144,427.03,5759
5831,3,33,2020-10-06,446.34,9,144,3.8,5760
5832,3,145,2016-05-09,26103.2,29,144,222.26,5761
5833,3,139,2018-11-15,78240.39,31,144,563.18,5762
5834,3,79,2006-03-24,14888.43,37,144,107.17,5763
5835,3,9,2007-02-15,29972.98,12,144,215.75,5764
5836,3,143,2022-02-21,24579.77,20,144,176.93,5765
5837,3,24,2013-07-29,68330.65,3,144,491.85,5766
5838,3,159,2014-01-01,3954.62,8,144,28.47,5767
5839,3,141,2018-10-15,12607.95,24,144,90.75,5768
5840,3,110,2015-07-20,59328.56,34,144,427.05,5769
5841,3,42,2019-06-04,5877.5,14,144,42.31,5770
5842,3,50,2007-09-27,45369.17,37,144,326.57,5771
5843,3,33,2015-09-26,2728.59,22,144,19.64,5772
5844,3,107,2019-02-24,57931.46,11,144,416.99,5773
5845,3,82,2017-12-21,17333.76,30,144,124.77,5774
5846,3,118,2022-07-12,74509.31,26,144,536.32,5775
5847,3,23,2005-01-23,62522.78,7,144,450.04,5776
5848,3,139,2017-06-28,48630.71,40,144,350.05,5777
5849,3,48,2022-05-14,83268.86,34,144,599.37,5778
5850,3,10,2015-11-25,4526.17,13,144,32.58,5779
5851,3,4,2004-02-29,54235.73,6,144,390.39,5780
5852,3,34,2016-01-01,79082.18,18,144,569.24,5781
5853,3,131,2004-09-22,26466.6,32,144,190.51,5782
5854,3,79,2019-12-11,6753.97,33,144,48.62,5783
5855,3,110,2021-02-01,24229.96,14,144,174.41,5784
5856,3,81,2018-06-03,85646.39,1,144,616.49,5785
5857,3,80,2011-06-10,38173.51,25,144,274.77,5786
5858,3,162,2005-12-12,94530.26,4,144,680.43,5787
5859,3,176,2014-04-28,76834.38,4,144,553.06,5788
5860,3,185,2021-06-16,91491.79,31,180,658.56,5789
5861,3,80,2022-03-10,84885.51,21,180,611.01,5790
5862,3,21,2010-07-24,83891.68,17,180,603.86,5791
5863,3,126,2022-04-03,94699.23,25,180,681.65,5792
5864,3,21,2011-05-03,78385.84,19,180,564.22,5793
5865,3,137,2007-11-07,43878.34,2,180,315.84,5794
5866,3,79,2021-02-21,53891.77,30,180,387.91,5795
5867,3,75,2017-09-20,63748.21,32,180,458.86,5796
5868,3,120,2007-12-16,56747.32,37,180,408.47,5797
5869,3,136,2022-08-16,47405.29,33,180,341.22,5798
5870,3,47,2005-10-07,26530.38,11,180,190.97,5799
5871,3,182,2012-11-14,95455.75,25,180,687.09,5800
5872,3,54,2014-10-14,94441.75,19,180,679.79,5801
5873,3,24,2015-07-01,61996.3,34,180,446.25,5802
5874,3,18,2005-09-05,26522.2,31,180,190.91,5803
5875,3,136,2019-04-20,99155.65,11,180,825.46,5804
5876,3,39,2009-01-09,36552.6,25,180,304.3,5805
5877,3,1,2021-03-26,59414.79,21,180,494.62,5806
5878,3,57,2004-07-22,28253.86,18,180,235.21,5807
5879,3,132,2017-10-09,87838.45,27,180,731.24,5808
5880,3,60,2012-06-16,37510.87,14,180,312.27,5809
5881,3,154,2020-05-05,6728.67,1,180,56.02,5810
5882,3,173,2013-03-15,82547.38,33,180,687.2,5811
5883,3,98,2022-01-21,10361.32,16,180,86.26,5812
5884,3,135,2011-07-11,99517.12,32,180,828.47,5813
5885,3,85,2013-12-07,71022.15,32,180,591.25,5814
5886,3,123,2009-06-15,96372.3,37,180,802.29,5815
5887,3,75,2012-04-30,37043.47,29,180,308.38,5816
5888,3,88,2010-10-13,10117.1,4,180,84.22,5817
5889,3,189,2020-08-19,59493.3,33,180,495.27,5818
5890,3,86,2012-03-13,58512.21,18,180,487.11,5819
5891,3,132,2012-03-26,6513.64,40,180,54.23,5820
5892,3,55,2013-02-26,92378.99,18,180,769.04,5821
5893,3,77,2015-09-13,8005.8,6,180,66.65,5822
5894,3,170,2010-05-07,73668.48,39,180,613.28,5823
5895,3,24,2023-05-19,28124.65,23,180,234.13,5824
5896,3,13,2015-01-13,95509.22,3,180,795.1,5825
5897,3,133,2009-01-06,52146.45,17,180,434.11,5826
5898,3,191,2006-01-30,45188.34,25,180,376.19,5827
5899,3,92,2017-01-09,88609.8,39,180,737.67,5828
5900,3,96,2010-07-11,77964.71,17,180,649.05,5829
5901,3,92,2010-12-08,57397.59,12,180,477.83,5830
5902,3,174,2011-01-16,67393.24,10,144,561.04,5831
5903,3,30,2016-11-30,67282.86,11,144,560.12,5832
5904,3,74,2009-06-29,68120.25,24,144,567.09,5833
5905,3,66,2020-06-24,90171.39,40,144,750.67,5834
5906,3,47,2014-03-11,31382.63,37,144,261.26,5835
5907,3,63,2006-08-23,78747.19,12,144,655.56,5836
5908,3,163,2007-03-09,33194.51,35,144,276.34,5837
5909,3,63,2014-05-28,76731.37,5,144,638.78,5838
5910,3,143,2011-05-15,84243.48,17,144,701.32,5839
5911,3,163,2004-12-05,73232.5,6,144,609.65,5840
5912,3,125,2005-10-18,32012.55,12,144,266.5,5841
5913,3,82,2015-10-28,47777.77,39,144,397.74,5842
5914,3,153,2006-11-29,68162.7,32,144,567.45,5843
5915,3,3,2019-04-04,28955.91,4,144,241.05,5844
5916,3,147,2013-10-25,89974.43,11,144,749.03,5845
5917,3,115,2014-07-18,5864.43,30,144,48.82,5846
5918,3,28,2020-09-11,71522.82,6,144,595.42,5847
5919,3,177,2016-10-04,22587.37,37,144,188.04,5848
5920,3,51,2013-04-23,99226.68,16,144,826.05,5849
5921,3,300,2011-07-05,93222.54,30,144,678,5850
5922,3,59,2022-12-22,60784.55,19,144,517.55,5851
5923,3,104,2016-08-01,29386.62,38,144,250.21,5852
5924,3,150,2022-01-05,60765.84,24,144,517.39,5853
5925,3,88,2007-08-26,64397.52,29,144,548.32,5854
5926,3,8,2014-12-25,39067.27,27,144,332.64,5855
5927,3,130,2017-04-20,6982.97,27,144,59.46,5856
5928,3,21,2016-07-01,77689.61,17,144,661.49,5857
5929,3,113,2007-12-19,17843.15,17,144,151.93,5858
5930,3,45,2022-02-24,62232.89,34,144,529.88,5859
5931,3,182,2008-11-24,43767.1,10,144,372.66,5860
5932,3,138,2020-02-09,88036.33,14,144,749.59,5861
5933,3,170,2023-11-23,30918.82,19,144,263.26,5862
5934,3,24,2017-01-11,10710.99,20,144,91.2,5863
5935,3,21,2021-11-13,18992.28,23,144,136.71,5864
5936,3,165,2015-11-13,83301.51,20,144,599.61,5865
5937,3,147,2013-01-07,62697.37,36,144,451.3,5866
5938,3,173,2022-02-09,30821.51,36,144,221.85,5867
5939,3,4,2009-01-09,44749.43,11,144,322.11,5868
5940,3,121,2008-08-03,3855.86,6,144,27.75,5869
5941,3,91,2006-07-11,67246.32,6,144,484.04,5870
5942,3,181,2009-02-28,76774.23,40,144,552.62,5871
5943,3,85,2007-02-15,44593.92,18,144,320.99,5872
5944,3,22,2012-09-14,78401,28,144,564.33,5873
5945,3,97,2005-06-17,57744.53,36,144,415.65,5874
5946,3,62,2011-06-01,76474.21,26,144,550.46,5875
5947,3,27,2021-02-22,9547.53,2,144,68.72,5876
5948,3,143,2016-01-20,48479.47,36,144,348.96,5877
5949,3,163,2017-03-11,74666.34,12,144,537.45,5878
5950,3,192,2022-12-19,14324.21,10,144,103.11,5879
5951,3,100,2015-10-20,3503.51,39,144,25.22,5880
5952,3,179,2007-07-13,86521.4,24,144,622.78,5881
5953,3,147,2021-01-23,83329.33,10,144,599.81,5882
5954,3,72,2023-11-15,57395.4,5,144,413.13,5883
5955,3,152,2019-12-07,5867.85,28,144,42.24,5884
5956,3,57,2004-10-16,84479.84,28,144,703.28,5885
5957,3,200,2010-11-02,47553.5,31,144,395.88,5886
5958,3,71,2022-06-01,62377.62,16,144,519.29,5887
5959,3,127,2017-11-30,23639.24,4,144,196.79,5888
5960,3,181,2004-08-22,57946.69,1,144,482.4,5889
5961,3,25,2017-12-19,83128.55,16,144,692.03,5890
5962,3,36,2018-05-28,89456.36,33,144,744.71,5891
5963,3,22,2022-09-28,98955.11,24,144,823.79,5892
5964,3,111,2022-12-16,58874.4,25,144,490.12,5893
5965,3,163,2012-03-29,23629.8,37,144,196.72,5894
5966,3,141,2007-07-09,75593.52,5,144,629.31,5895
5967,3,23,2006-09-04,71266.9,12,144,593.29,5896
5968,3,183,2015-05-27,17741.92,31,144,147.7,5897
5969,3,145,2018-01-24,29749.93,37,180,247.66,5898
5970,3,38,2022-01-15,19470.82,14,180,162.09,5899
5971,3,69,2014-05-13,79996.77,22,180,665.96,5900
5972,3,30,2011-03-25,36735.1,3,180,305.82,5901
5973,3,145,2020-09-23,40471.71,23,180,336.92,5902
5974,3,123,2019-08-26,43709.33,5,180,363.87,5903
5975,3,109,2009-10-24,26553.5,40,180,221.05,5904
5976,3,48,2023-10-19,69825.75,15,180,594.53,5905
5977,3,192,2023-11-30,60659.2,20,180,516.49,5906
5978,3,73,2013-09-14,68828.16,1,180,586.04,5907
5979,3,129,2021-09-02,20943.68,12,180,178.33,5908
5980,3,97,2022-05-05,70532.5,37,180,600.55,5909
5981,3,77,2019-11-25,79360.45,12,180,675.72,5910
5982,3,109,2016-05-01,21690.68,37,180,184.69,5911
5983,3,37,2007-04-09,96149.4,12,180,818.67,5912
5984,3,193,2004-01-03,2555.38,35,180,21.76,5913
5985,3,121,2015-07-10,8986.83,36,180,64.69,5914
5986,3,200,2015-10-05,69012.25,33,180,496.75,5915
5987,3,159,2019-07-26,5165.31,17,180,37.18,5916
5988,3,111,2009-01-30,14833.36,18,180,106.77,5917
5989,3,124,2022-01-19,24801.79,13,180,178.52,5918
5990,3,8,2013-04-03,74564.56,29,180,536.72,5919
5991,3,72,2005-09-07,41051.8,5,180,295.49,5920
5992,3,45,2006-01-28,21379.55,6,180,153.89,5921
5993,3,11,2019-04-22,68267.27,21,180,491.39,5922
5994,3,129,2010-02-05,90286.95,23,180,649.89,5923
5995,3,58,2020-09-29,54499.36,37,180,392.29,5924
5996,3,144,2014-03-11,16305.72,16,180,117.37,5925
5997,3,66,2021-04-18,61391,11,180,511.07,5926
5998,3,66,2009-02-14,51795.58,22,180,431.19,5927
5999,3,130,2009-05-19,8907.66,30,180,74.16,5928
6000,3,124,2006-05-01,80630.1,21,180,671.24,5929
6001,3,29,2012-02-21,34366.72,7,180,286.1,5930
6002,3,13,2020-12-26,7955.66,6,180,66.23,5931
6003,3,72,2009-06-10,92282.79,22,180,768.24,5932
6004,3,7,2019-08-05,59003.48,29,180,491.2,5933
6005,3,101,2005-03-24,74088.98,30,180,616.78,5934
6006,3,172,2008-01-23,14253.68,4,180,118.66,5935
6007,3,129,2021-07-12,86014.8,12,180,716.06,5936
6008,3,147,2015-12-06,67321.14,10,180,560.44,5937
6009,3,26,2015-05-12,7935.6,23,180,66.06,5938
6010,3,182,2018-06-26,40442.65,3,180,336.68,5939
6011,3,173,2015-11-04,59249.38,27,144,493.24,5940
6012,3,16,2011-08-24,78305.31,8,144,651.88,5941
6013,3,300,2007-10-09,93222.54,25,144,678,5942
6014,5,190,2017-12-04,72965.12,10,144,621.26,5943
6015,5,189,2020-06-17,2915.8,1,144,24.83,5944
6016,5,174,2023-08-13,97789.46,1,144,832.63,5945
6017,5,33,2021-05-27,68123.62,35,144,580.04,5946
6018,5,18,2006-12-22,40731.41,31,144,346.81,5947
6019,5,184,2023-06-09,6742.46,5,144,57.41,5948
6020,5,108,2019-11-09,92550.93,27,144,788.03,5949
6021,5,53,2014-04-09,72761.67,30,144,619.53,5950
6022,5,155,2004-12-20,98220,4,144,836.3,5951
6023,5,91,2015-07-18,86839.68,30,144,739.4,5952
6024,5,92,2022-04-05,12019.9,33,144,102.34,5953
6025,5,96,2020-03-30,12958.37,29,144,110.33,5954
6026,5,55,2007-12-21,94210.26,13,144,802.16,5955
6027,5,163,2023-01-09,18416.69,14,144,156.81,5956
6028,5,121,2014-02-12,83619.45,26,144,711.98,5957
6029,5,135,2007-06-08,6734.93,12,144,57.34,5958
6030,5,99,2016-07-30,48048.29,39,144,345.85,5959
6031,5,92,2005-05-08,10709.9,10,144,77.09,5960
6032,5,69,2023-11-17,57430.1,19,144,413.38,5961
6033,5,192,2010-02-14,8525.11,6,144,61.36,5962
6034,5,62,2014-07-03,49501.87,20,144,356.32,5963
6035,5,80,2010-02-21,2701.86,10,144,19.45,5964
6036,5,69,2015-07-05,5991.7,27,144,43.13,5965
6037,5,43,2020-03-09,87133.85,27,144,627.19,5966
6038,5,149,2011-07-23,89203.86,9,144,642.09,5967
6039,5,115,2016-11-01,59597.48,15,144,428.98,5968
6040,5,129,2015-06-06,58976.86,30,144,424.52,5969
6041,5,23,2022-03-30,71676.85,33,144,515.93,5970
6042,5,162,2004-05-26,1322.27,8,144,9.52,5971
6043,5,90,2016-08-13,27054.25,10,144,194.74,5972
6044,5,55,2015-06-19,32331.46,40,144,232.72,5973
6045,5,33,2023-03-29,72847.84,12,144,524.36,5974
6046,5,89,2019-02-17,66507.44,27,144,478.72,5975
6047,5,71,2010-11-22,67720.53,21,144,487.45,5976
6048,5,36,2019-06-30,96047.97,35,144,799.59,5977
6049,5,24,2018-02-10,30104.12,4,144,250.61,5978
6050,5,158,2023-03-13,39369.97,29,144,327.75,5979
6051,5,116,2023-07-06,59680.98,26,144,496.84,5980
6052,5,123,2014-09-15,9724.16,15,144,80.95,5981
6053,5,187,2018-08-01,13900.11,2,144,115.72,5982
6054,5,164,2018-07-09,66543.84,16,144,553.97,5983
6055,5,118,2020-03-14,42825.4,30,144,356.52,5984
6056,5,169,2010-06-03,29444.25,17,144,245.12,5985
6057,5,10,2009-05-14,67818.76,29,144,564.58,5986
6058,5,138,2020-04-12,85892.73,38,144,715.05,5987
6059,5,53,2005-09-03,27258.58,31,144,226.92,5988
6060,5,140,2010-06-21,84165.21,13,144,700.66,5989
6061,5,3,2005-05-21,35121.66,12,144,292.38,5990
6062,5,196,2020-10-18,83772.14,22,144,697.39,5991
6063,5,109,2003-12-26,95856.88,12,144,798,5992
6064,5,156,2009-05-12,17924,29,144,149.22,5993
6065,5,16,2007-06-29,33287.25,35,144,277.11,5994
6066,5,51,2009-06-30,99719.41,7,144,830.15,5995
6067,5,157,2021-08-09,12034.95,38,144,100.19,5996
6068,5,2,2011-02-25,81974.76,22,144,682.43,5997
6069,5,127,2007-10-03,69647.84,2,144,579.81,5998
6070,5,173,2008-01-28,52212.2,3,144,434.66,5999
6071,5,51,2018-07-03,68028.78,28,180,566.33,6000
6072,5,147,2010-05-14,6422.7,36,180,53.47,6001
6073,5,195,2021-12-01,2684.35,7,180,22.35,6002
6074,5,172,2004-09-03,67916.84,31,180,578.28,6003
6075,5,92,2009-06-04,70550.33,28,180,600.7,6004
6076,5,23,2016-10-17,13538.36,12,180,115.27,6005
6077,5,68,2009-05-26,91600.37,38,180,779.93,6006
6078,5,4,2007-12-29,34704.63,15,180,295.49,6007
6079,5,6,2018-04-05,58849.68,35,180,423.6,6008
6080,5,83,2015-05-07,41071.46,27,180,295.63,6009
6081,5,157,2021-05-26,4770.64,20,180,34.34,6010
6082,5,25,2011-08-09,64450.97,9,180,463.92,6011
6083,5,192,2019-06-29,45488,10,180,327.42,6012
6084,5,105,2005-12-20,40581.29,39,180,292.11,6013
6085,5,136,2007-09-23,65663.73,19,180,472.65,6014
6086,5,41,2007-09-06,75711.63,21,180,544.97,6015
6087,5,29,2010-09-20,125.1,6,180,0.9,6016
6088,5,71,2021-10-22,57106.53,31,180,411.05,6017
6089,5,68,2007-07-08,14514.97,37,180,104.48,6018
6090,5,56,2007-06-25,46095.11,31,180,383.74,6019
6091,5,49,2023-01-23,90211.4,35,180,751,6020
6092,5,151,2006-11-06,90292.91,24,144,751.68,6021
6093,5,92,2006-08-19,63009.42,38,144,524.55,6022
6094,5,26,2004-04-05,39988.48,27,144,332.9,6023
6095,5,183,2010-01-24,59288.95,30,144,493.57,6024
6096,5,140,2012-08-05,29229.31,16,144,243.33,6025
6097,5,131,2019-07-07,91890.51,17,144,764.98,6026
6098,5,195,2023-09-13,5032.73,27,144,41.9,6027
6099,5,22,2021-10-17,97011.48,23,144,826.01,6028
6100,5,24,2008-11-30,22561.51,5,144,192.1,6029
6101,5,30,2014-06-17,79500.73,22,144,676.91,6030
6102,5,140,2013-12-06,56265.55,1,144,405,6031
6103,5,177,2023-05-06,49687.35,5,144,357.65,6032
6104,5,175,2023-02-25,48889.74,39,144,351.91,6033
6105,5,97,2011-07-09,47443.19,1,144,394.96,6034
6106,5,120,2014-11-26,66264.4,39,144,551.64,6035
6107,5,49,2013-05-25,2649.27,38,144,22.05,6036
6108,5,14,2008-05-21,55946.32,2,144,465.75,6037
6109,5,197,2020-10-17,39721.31,31,144,330.67,6038
6110,5,87,2009-08-03,76152.96,38,144,648.41,6039
6111,5,147,2015-02-24,40050.87,3,144,341.01,6040
6112,5,148,2010-09-27,43944.3,4,144,374.17,6041
6113,5,192,2012-01-23,20658.3,22,144,175.9,6042
6114,5,87,2008-04-03,83338.76,6,144,709.59,6043
6115,5,136,2017-05-01,10237.74,38,144,73.69,6044
6116,5,80,2020-02-01,21303.21,21,144,153.34,6045
6117,5,127,2016-11-04,65537.39,20,144,471.74,6046
6118,5,70,2005-12-30,85591.12,3,144,616.09,6047
6119,5,126,2010-02-20,96524.14,7,144,803.55,6048
6120,5,79,2004-08-04,22391.92,1,144,186.41,6049
6121,5,33,2013-07-07,81613.81,27,180,679.42,6050
6122,5,92,2007-04-15,15225.66,33,180,126.75,6051
6123,5,28,2005-07-22,4805.63,11,180,40.01,6052
6124,5,168,2018-07-06,65399.87,14,180,544.45,6053
6125,5,137,2005-02-04,95639.58,17,180,796.19,6054
6126,5,196,2009-01-13,29325.63,4,180,244.13,6055
6127,5,186,2011-02-18,82059.66,22,180,683.14,6056
