exception_id,customer_id,employee_id,open_date,review_date,doc_status,description,comments
7191,2307,6401,2010-05-13,2011-10-02,Missing,Identity,
7192,8015,27246,2010-10-20,2012-03-26,Exception,CIP Exception,Please re-scan ID Verification
7193,27350,889,2012-02-27,2013-07-26,Missing,CIP Exception,ID has Expired
7194,18448,11934,2018-01-12,2019-08-27,Missing,CIP Exception,ID has Expired
7195,5280,22964,2014-02-28,2015-07-31,Missing,CIP Exception,ID has Expired
7196,17411,25214,2016-07-12,2018-01-09,Exception,Identity,
7197,11385,5125,2013-05-13,2014-10-13,Missing,CIP Exception,Please re-scan ID Verification
7198,19238,20649,2020-03-21,2021-11-04,Exception,Identity,
7199,11454,27413,2009-12-03,2011-05-25,Exception,CIP Exception,Please re-scan ID Verification
7200,685,15031,2018-03-05,2019-08-13,Exception,Identity,
7201,13431,9318,2013-05-27,2015-01-12,Exception,CIP Exception,ID has Expired
7202,5668,3480,2015-06-18,2016-11-28,Missing,CIP Exception,Please re-scan ID Verification
7203,3476,20998,2011-02-18,2012-07-17,Exception,CIP Exception,ID has Expired
7204,27165,20060,2013-08-19,2015-03-12,Missing,CIP Exception,Please re-scan ID Verification
7205,3598,26904,2015-07-29,2017-01-29,Missing,CIP Exception,ID has Expired
7206,18944,28501,2014-05-04,2015-12-18,Exception,Identity,
7207,12706,7170,2009-12-13,2011-05-20,Exception,Identity,
7208,3797,4956,2012-07-02,2014-02-16,Missing,CIP Exception,ID has Expired
7209,26132,4848,2011-10-04,2013-04-23,Exception,CIP Exception,Please re-scan ID Verification
7210,13662,10050,2010-03-31,2011-11-09,Missing,CIP Exception,Please re-scan ID Verification
7211,27734,6962,2018-10-21,2020-03-29,Missing,Identity,
7212,18572,1016,2019-11-20,2021-06-04,Missing,CIP Exception,ID has Expired
7213,27976,24446,2019-09-29,2021-02-19,Exception,CIP Exception,Please re-scan ID Verification
7214,7148,8855,2011-04-20,2012-09-25,Missing,CIP Exception,Please re-scan ID Verification
7215,1063,23274,2014-08-03,2016-01-14,Missing,CIP Exception,ID has Expired
7216,2896,744,2016-09-14,2018-02-24,Exception,Identity,
7217,14146,3327,2019-09-05,2021-02-14,Missing,CIP Exception,Please re-scan ID Verification
7218,14539,20934,2019-04-27,2020-10-03,Missing,CIP Exception,ID has Expired
7219,22090,2903,2014-11-29,2016-06-18,Exception,CIP Exception,ID has Expired
7220,28891,11608,2018-07-11,2020-02-03,Exception,Identity,
7221,21688,23429,2014-07-03,2016-01-25,Missing,Identity,
7222,28776,14731,2018-08-16,2019-12-31,Exception,Identity,
7223,10745,21870,2017-05-16,2018-12-03,Exception,CIP Exception,ID has Expired
7224,19414,14009,2010-05-06,2011-10-14,Missing,Identity,
7225,26635,25041,2015-01-12,2016-07-31,Exception,Identity,
7226,6579,3460,2011-07-12,2012-12-29,Missing,Identity,
7227,3941,16584,2019-12-10,2021-06-03,Missing,Identity,
7228,5226,23717,2019-06-04,2021-01-02,Exception,CIP Exception,ID has Expired
7229,23343,10964,2018-08-10,2020-03-22,Missing,Identity,
7230,15822,14161,2011-07-20,2012-12-04,Exception,CIP Exception,ID has Expired
7231,2747,21099,2017-02-23,2018-08-28,Exception,Identity,
7232,4484,17026,2019-02-13,2020-08-27,Exception,Identity,
7233,27930,16891,2009-10-21,2011-05-19,Exception,CIP Exception,Please re-scan ID Verification
7234,18122,18257,2013-12-21,2015-07-11,Exception,Identity,
7235,25971,14629,2018-10-14,2020-02-26,Exception,Identity,
7236,5067,14294,2015-05-01,2016-10-01,Exception,CIP Exception,ID has Expired
7237,8672,17417,2019-03-24,2020-10-02,Missing,Identity,
7238,8628,18026,2014-12-07,2016-04-20,Exception,Identity,
7239,9110,15589,2019-11-08,2021-04-22,Exception,CIP Exception,Please re-scan ID Verification
7240,17983,20212,2015-09-13,2017-04-28,Missing,Identity,
7241,12276,9647,2011-07-02,2013-01-28,Missing,Identity,
7242,15646,24710,2018-07-17,2020-02-29,Missing,Identity,
7243,5005,25806,2011-12-25,2013-08-07,Missing,CIP Exception,ID has Expired
7244,17198,17492,2015-01-08,2016-07-09,Exception,Identity,
7245,20981,26846,2018-07-05,2019-12-23,Missing,CIP Exception,Please re-scan ID Verification
7246,23103,6133,2011-05-21,2012-10-09,Missing,Identity,
7247,17539,18827,2018-05-13,2019-12-04,Exception,Identity,
7248,14099,6556,2010-01-07,2011-07-01,Exception,Identity,
7249,10037,10811,2010-09-23,2012-04-15,Exception,CIP Exception,ID has Expired
7250,12471,2472,2010-01-19,2011-08-31,Missing,CIP Exception,ID has Expired
7251,28745,842,2015-03-15,2016-08-07,Exception,Identity,
7252,12893,10585,2011-10-15,2013-05-20,Missing,CIP Exception,Please re-scan ID Verification
7253,9623,3089,2016-01-04,2017-06-11,Exception,Identity,
7254,26516,24451,2017-11-18,2019-05-31,Missing,Identity,
7255,19268,20906,2019-11-19,2021-05-21,Missing,Identity,
7256,23851,27834,2011-09-01,2013-01-22,Missing,CIP Exception,Please re-scan ID Verification
7257,6422,8831,2018-10-23,2020-04-24,Exception,Identity,
7258,20085,4142,2011-05-15,2012-11-09,Missing,Identity,
7259,28264,17868,2016-09-17,2018-03-07,Exception,CIP Exception,Please re-scan ID Verification
7260,9401,26796,2012-05-25,2013-12-06,Missing,Identity,
7261,6020,24027,2013-10-15,2015-04-27,Exception,CIP Exception,ID has Expired
7262,27137,10177,2017-10-17,2019-03-24,Exception,CIP Exception,Please re-scan ID Verification
7263,2048,27142,2014-05-16,2015-10-31,Missing,CIP Exception,Please re-scan ID Verification
7264,19834,17120,2016-01-07,2017-07-03,Missing,Identity,
7265,8256,27637,2017-08-18,2019-03-09,Missing,CIP Exception,ID has Expired
7266,23257,23469,2014-02-15,2015-08-08,Missing,Identity,
7267,19700,16839,2013-05-13,2014-12-29,Exception,Identity,
7268,18494,22502,2017-01-16,2018-07-08,Missing,CIP Exception,Please re-scan ID Verification
7269,2690,21582,2017-10-11,2019-04-12,Missing,Identity,
7270,27924,5318,2017-09-09,2019-02-24,Exception,Identity,
7271,22984,16714,2018-04-28,2019-10-09,Exception,Identity,
7272,8200,11623,2012-02-23,2013-08-20,Missing,Identity,
7273,16342,21642,2015-06-06,2016-12-17,Exception,CIP Exception,Please re-scan ID Verification
7274,26293,22456,2011-09-05,2013-03-20,Exception,Identity,
7275,1357,7234,2017-06-09,2018-11-24,Missing,CIP Exception,Please re-scan ID Verification
7276,8389,996,2011-12-31,2013-06-29,Missing,Identity,
7277,22766,858,2014-08-12,2016-03-23,Exception,CIP Exception,ID has Expired
7278,27115,8532,2010-09-02,2012-03-13,Missing,Identity,
7279,25705,12340,2019-04-04,2020-09-25,Exception,Identity,
7280,20830,23413,2014-06-06,2015-12-25,Exception,CIP Exception,Please re-scan ID Verification
7281,25275,5242,2011-01-06,2012-07-22,Missing,Identity,
7282,5152,6926,2010-12-31,2012-08-14,Missing,Identity,
7283,27657,10337,2014-12-05,2016-06-23,Exception,Identity,
7284,10312,13394,2013-10-06,2015-05-17,Exception,Identity,
7285,8745,19586,2017-05-11,2018-12-03,Missing,Identity,
7286,3364,6109,2019-07-22,2021-02-08,Exception,Identity,
7287,24175,22298,2012-04-06,2013-09-17,Missing,CIP Exception,ID has Expired
7288,17415,28335,2014-07-30,2016-01-08,Exception,CIP Exception,Please re-scan ID Verification
7289,5920,14723,2015-02-08,2016-09-28,Missing,Identity,
7290,4882,1086,2020-03-19,2021-10-12,Missing,Identity,
7291,3862,15170,2014-05-15,2015-11-13,Missing,CIP Exception,Please re-scan ID Verification
7292,10386,15726,2017-07-24,2019-03-09,Missing,CIP Exception,Please re-scan ID Verification
7293,20562,26360,2013-02-24,2014-07-25,Exception,Identity,
7294,24343,11703,2012-09-26,2014-03-31,Exception,Identity,
7295,10461,28835,2011-08-11,2013-03-10,Exception,Identity,
7296,7306,25256,2012-01-04,2013-05-18,Missing,CIP Exception,ID has Expired
7297,26800,28702,2012-12-22,2014-06-17,Missing,CIP Exception,ID has Expired
7298,21175,19505,2017-08-13,2019-01-25,Missing,CIP Exception,ID has Expired
7299,11495,17506,2011-12-14,2013-05-24,Missing,CIP Exception,ID has Expired
7300,14583,4,2014-07-18,2016-03-08,Exception,CIP Exception,Please re-scan ID Verification
7301,22464,21231,2017-02-03,2018-08-23,Exception,CIP Exception,ID has Expired
7302,25018,25409,2020-04-04,2021-11-03,Missing,CIP Exception,ID has Expired
7303,16811,12142,2013-05-29,2014-12-11,Missing,CIP Exception,Please re-scan ID Verification
7304,2950,12185,2017-03-23,2018-10-13,Missing,CIP Exception,ID has Expired
7305,814,12112,2019-12-15,2021-05-21,Missing,Identity,
7306,19467,27673,2013-06-07,2014-11-29,Missing,CIP Exception,ID has Expired
7307,24836,16603,2019-11-04,2021-03-23,Missing,Identity,
7308,23476,2943,2010-11-08,2012-04-14,Exception,CIP Exception,Please re-scan ID Verification
7309,24133,5729,2019-08-01,2021-03-04,Missing,Identity,
7310,16417,12730,2009-12-12,2011-07-01,Exception,Identity,
7311,23278,18222,2010-08-25,2012-03-23,Missing,Identity,
7312,19515,10762,2018-09-19,2020-04-02,Exception,CIP Exception,ID has Expired
7313,16530,15778,2012-08-02,2014-02-24,Missing,CIP Exception,ID has Expired
7314,22020,16977,2018-07-21,2020-02-25,Exception,CIP Exception,ID has Expired
7315,892,20030,2018-07-17,2020-01-09,Missing,Identity,
7316,1929,14035,2014-06-07,2016-01-16,Missing,Identity,
7317,17920,506,2015-07-07,2017-01-27,Exception,CIP Exception,Please re-scan ID Verification
7318,17397,28356,2013-02-23,2014-08-11,Missing,Identity,
7319,8137,18145,2020-08-07,2022-03-05,Exception,CIP Exception,ID has Expired
7320,22576,18061,2015-07-13,2016-12-15,Exception,Identity,
7321,5449,4930,2017-10-31,2019-05-03,Missing,Identity,
7322,24200,10231,2014-09-22,2016-04-08,Missing,CIP Exception,ID has Expired
7323,6943,2022,2015-10-15,2017-04-29,Exception,Identity,
7324,24820,8089,2014-09-11,2016-02-21,Exception,CIP Exception,ID has Expired
7325,24608,17955,2016-10-10,2018-02-25,Exception,Identity,
7326,24263,3409,2012-07-01,2013-11-15,Missing,CIP Exception,Please re-scan ID Verification
7327,25831,15307,2019-07-28,2021-02-14,Missing,Identity,
7328,11995,25866,2016-01-04,2017-08-20,Exception,Identity,
7329,4134,10315,2020-06-14,2021-12-09,Exception,Identity,
7330,2111,18668,2010-08-02,2012-02-28,Missing,CIP Exception,ID has Expired
7331,26809,8592,2011-06-23,2012-11-28,Missing,CIP Exception,ID has Expired
7332,18299,7961,2016-03-08,2017-10-21,Exception,Identity,
7333,23591,689,2019-06-14,2021-01-03,Exception,CIP Exception,Please re-scan ID Verification
7334,6695,9988,2010-03-08,2011-10-29,Exception,CIP Exception,ID has Expired
7335,10681,23369,2014-02-25,2015-10-04,Exception,Identity,
7336,22680,1947,2012-07-24,2014-01-08,Missing,CIP Exception,ID has Expired
7337,22698,1095,2013-09-05,2015-04-02,Missing,Identity,
7338,16014,25877,2013-12-18,2015-06-15,Missing,Identity,
7339,3158,14913,2014-02-18,2015-09-05,Missing,CIP Exception,Please re-scan ID Verification
7340,15358,6868,2011-12-12,2013-07-07,Exception,Identity,
7341,18450,4083,2012-03-03,2013-09-06,Missing,CIP Exception,ID has Expired
7342,12023,131,2014-11-03,2016-04-14,Exception,Identity,
7343,19126,20296,2017-05-21,2018-10-18,Exception,Identity,
7344,38,7816,2019-11-29,2021-06-16,Missing,Identity,
7345,7772,15734,2012-11-18,2014-05-27,Missing,Identity,
7346,5256,9411,2012-07-12,2014-02-22,Exception,Identity,
7347,25783,27927,2017-05-27,2018-10-29,Missing,CIP Exception,Please re-scan ID Verification
7348,10763,1299,2014-03-25,2015-11-03,Missing,CIP Exception,ID has Expired
7349,2581,23656,2017-03-18,2018-08-23,Exception,Identity,
7350,2385,4262,2017-01-11,2018-08-25,Missing,Identity,
7351,22798,11478,2017-05-24,2019-01-02,Exception,Identity,
7352,8728,20687,2017-05-25,2018-12-23,Exception,CIP Exception,ID has Expired
7353,8604,12668,2010-10-01,2012-05-21,Exception,CIP Exception,ID has Expired
7354,6785,1761,2011-12-06,2013-07-16,Missing,CIP Exception,Please re-scan ID Verification
7355,16359,4521,2011-03-14,2012-09-04,Missing,CIP Exception,Please re-scan ID Verification
7356,28187,19515,2020-03-14,2021-09-27,Missing,CIP Exception,ID has Expired
7357,21601,26696,2013-07-17,2014-12-30,Missing,CIP Exception,ID has Expired
7358,20200,24806,2017-12-28,2019-07-05,Exception,CIP Exception,ID has Expired
7359,6869,2299,2016-03-12,2017-10-20,Exception,CIP Exception,ID has Expired
7360,27970,7747,2013-05-10,2014-09-26,Exception,Identity,
7361,21702,17441,2011-12-26,2013-05-22,Missing,Identity,
7362,18002,23117,2016-04-10,2017-09-03,Exception,CIP Exception,ID has Expired
7363,16827,21330,2019-10-03,2021-04-29,Missing,Identity,
7364,8345,35,2015-05-02,2016-10-03,Exception,Identity,
7365,4667,7098,2018-05-19,2019-11-02,Missing,Identity,
7366,25602,22820,2018-11-05,2020-03-24,Missing,CIP Exception,Please re-scan ID Verification
7367,10251,6270,2015-09-02,2017-01-28,Exception,Identity,
7368,5096,4907,2016-07-14,2018-02-22,Exception,Identity,
7369,21229,16904,2016-03-01,2017-09-14,Missing,CIP Exception,Please re-scan ID Verification
7370,1879,2781,2017-05-24,2018-10-13,Missing,Identity,
7371,15017,27920,2020-06-10,2022-01-22,Missing,CIP Exception,Please re-scan ID Verification
7372,18538,5759,2016-05-09,2017-09-27,Exception,CIP Exception,ID has Expired
7373,8491,28456,2011-12-27,2013-06-24,Exception,Identity,
7374,21419,12041,2020-01-28,2021-07-03,Exception,Identity,
7375,21730,9332,2019-09-26,2021-04-03,Missing,CIP Exception,ID has Expired
7376,1650,13830,2014-05-17,2015-10-25,Missing,Identity,
7377,8390,12443,2010-12-12,2012-05-01,Exception,CIP Exception,Please re-scan ID Verification
7378,27206,26301,2020-09-22,2022-02-27,Exception,CIP Exception,Please re-scan ID Verification
7379,9957,1477,2011-12-29,2013-05-15,Exception,CIP Exception,ID has Expired
7380,24974,25187,2010-10-24,2012-04-04,Missing,Identity,
7381,16714,3630,2015-02-01,2016-09-19,Exception,CIP Exception,Please re-scan ID Verification
7382,3366,3019,2016-11-08,2018-06-06,Exception,Identity,
7383,13317,26981,2017-10-17,2019-05-31,Exception,CIP Exception,Please re-scan ID Verification
7384,8373,27538,2011-11-09,2013-05-12,Missing,Identity,
7385,14332,11142,2018-07-10,2020-01-20,Exception,Identity,
7386,19991,3537,2019-12-22,2021-07-27,Exception,CIP Exception,ID has Expired
7387,14921,3319,2017-01-21,2018-07-12,Exception,Identity,
7388,18219,28801,2013-08-19,2015-02-22,Exception,CIP Exception,Please re-scan ID Verification
7389,13668,6521,2013-08-18,2015-02-18,Missing,Identity,
7390,20152,19144,2018-12-26,2020-05-14,Exception,CIP Exception,ID has Expired
7391,28006,28169,2019-07-12,2020-12-13,Exception,Identity,
7392,27616,9846,2010-05-20,2011-11-27,Exception,Identity,
7393,15816,26677,2016-04-04,2017-09-27,Exception,Identity,
7394,20191,10679,2010-12-02,2012-07-15,Missing,CIP Exception,Please re-scan ID Verification
7395,4658,15567,2016-03-25,2017-08-07,Exception,CIP Exception,ID has Expired
7396,24717,5134,2019-10-11,2021-05-24,Missing,Identity,
7397,1357,2019,2013-09-11,2015-03-17,Missing,Identity,
7398,6921,654,2010-08-06,2012-02-23,Exception,CIP Exception,Please re-scan ID Verification
7399,57,25171,2012-07-21,2014-01-15,Missing,Identity,
7400,23310,20338,2009-11-24,2011-06-08,Missing,CIP Exception,Please re-scan ID Verification
7401,21661,18930,2020-09-09,2022-01-22,Exception,CIP Exception,Please re-scan ID Verification
7402,12589,13434,2013-10-14,2015-06-05,Missing,CIP Exception,Please re-scan ID Verification
7403,14821,6176,2014-03-28,2015-09-06,Exception,Identity,
7404,17601,5626,2019-07-06,2020-11-26,Exception,CIP Exception,Please re-scan ID Verification
7405,253,7437,2016-09-29,2018-03-01,Missing,CIP Exception,Please re-scan ID Verification
7406,19627,21704,2012-08-13,2014-03-15,Exception,CIP Exception,ID has Expired
7407,27832,22311,2010-05-03,2011-09-22,Missing,CIP Exception,ID has Expired
7408,6259,8852,2014-07-01,2016-01-09,Exception,CIP Exception,ID has Expired
7409,15703,6452,2012-10-06,2014-02-28,Exception,CIP Exception,ID has Expired
7410,9112,15883,2015-05-29,2016-11-25,Missing,CIP Exception,Please re-scan ID Verification
7411,22187,24393,2019-10-03,2021-04-08,Exception,Identity,
7412,13536,11137,2011-02-23,2012-10-06,Exception,Identity,
7413,24901,26313,2017-10-14,2019-03-13,Missing,Identity,
7414,22168,20143,2019-04-14,2020-10-11,Exception,CIP Exception,ID has Expired
7415,2801,13207,2012-06-15,2013-12-08,Exception,Identity,
7416,17908,18820,2018-05-14,2019-10-31,Exception,CIP Exception,Please re-scan ID Verification
7417,14888,10665,2017-10-24,2019-03-19,Missing,Identity,
7418,20158,10806,2020-02-28,2021-10-19,Missing,CIP Exception,Please re-scan ID Verification
7419,16862,4528,2019-05-02,2020-10-22,Exception,CIP Exception,Please re-scan ID Verification
7420,5975,8325,2017-10-26,2019-04-21,Exception,CIP Exception,ID has Expired
7421,27287,5670,2009-12-08,2011-07-02,Missing,Identity,
7422,16484,20378,2016-09-29,2018-05-13,Missing,Identity,
7423,26378,10987,2013-12-09,2015-05-17,Exception,Identity,
7424,14070,14387,2020-05-01,2021-12-13,Missing,Identity,
7425,13022,6743,2012-09-16,2014-02-10,Missing,Identity,
7426,10149,21458,2012-07-20,2014-01-02,Missing,CIP Exception,Please re-scan ID Verification
7427,21954,10479,2017-07-10,2019-02-02,Missing,CIP Exception,Please re-scan ID Verification
7428,24379,9966,2010-04-19,2011-10-21,Exception,CIP Exception,ID has Expired
7429,28648,10209,2010-08-27,2012-03-30,Exception,Identity,
7430,635,22905,2018-03-31,2019-10-27,Exception,CIP Exception,Please re-scan ID Verification
7431,21940,7998,2016-07-07,2018-01-21,Missing,Identity,
7432,14387,6114,2016-06-12,2017-11-13,Missing,CIP Exception,ID has Expired
7433,26528,16810,2017-01-05,2018-06-03,Missing,Identity,
7434,28034,12167,2016-08-03,2018-03-25,Exception,CIP Exception,Please re-scan ID Verification
7435,20208,16979,2017-04-12,2018-11-03,Exception,Identity,
7436,7614,2790,2014-01-06,2015-07-27,Missing,Identity,
7437,27833,306,2013-03-17,2014-10-17,Exception,Identity,
7438,18412,14972,2015-07-26,2017-01-23,Exception,Identity,
7439,24028,13974,2016-08-25,2018-04-14,Exception,Identity,
7440,13616,28540,2013-06-24,2014-12-04,Missing,CIP Exception,ID has Expired
7441,17500,27646,2015-10-23,2017-04-11,Exception,CIP Exception,ID has Expired
7442,17931,1715,2018-06-04,2020-01-16,Exception,CIP Exception,Please re-scan ID Verification
7443,2584,1752,2015-01-27,2016-08-08,Exception,Identity,
7444,18086,28268,2012-04-03,2013-10-21,Missing,CIP Exception,ID has Expired
7445,17424,18861,2013-02-02,2014-08-17,Exception,Identity,
7446,21900,13689,2015-03-20,2016-09-16,Exception,CIP Exception,ID has Expired
7447,16236,9633,2011-09-17,2013-03-20,Exception,CIP Exception,ID has Expired
7448,22106,13093,2020-01-15,2021-07-02,Missing,CIP Exception,ID has Expired
7449,24123,16315,2016-02-17,2017-10-06,Missing,Identity,
7450,1268,887,2010-11-15,2012-07-02,Missing,CIP Exception,Please re-scan ID Verification
7451,2212,28108,2018-09-23,2020-03-13,Exception,Identity,
7452,10168,19354,2011-12-25,2013-07-27,Missing,CIP Exception,Please re-scan ID Verification
7453,10154,344,2019-06-04,2020-11-30,Exception,CIP Exception,Please re-scan ID Verification
7454,5061,7968,2013-03-25,2014-10-04,Missing,CIP Exception,ID has Expired
7455,25502,5328,2010-03-09,2011-10-05,Exception,Identity,
7456,22675,17909,2017-03-30,2018-09-03,Missing,Identity,
7457,3553,27718,2018-07-20,2020-02-12,Exception,CIP Exception,Please re-scan ID Verification
7458,6481,19656,2011-06-11,2013-01-15,Missing,Identity,
7459,3095,1661,2015-09-22,2017-04-10,Exception,Identity,
7460,14732,17513,2015-07-31,2017-01-25,Missing,Identity,
7461,7713,21248,2012-07-28,2014-02-21,Exception,CIP Exception,ID has Expired
7462,12752,940,2013-11-24,2015-04-12,Exception,Identity,
7463,7707,7202,2016-06-08,2017-12-27,Exception,CIP Exception,Please re-scan ID Verification
7464,18832,24281,2017-08-27,2019-02-24,Exception,CIP Exception,ID has Expired
7465,10361,13251,2012-06-07,2013-12-08,Exception,CIP Exception,Please re-scan ID Verification
7466,1642,27695,2017-01-03,2018-05-26,Missing,CIP Exception,Please re-scan ID Verification
7467,28273,9834,2011-12-16,2013-05-22,Missing,CIP Exception,Please re-scan ID Verification
7468,10640,7958,2013-03-17,2014-09-09,Exception,Identity,
7469,13325,15631,2012-07-27,2014-01-11,Exception,CIP Exception,Please re-scan ID Verification
7470,107,21395,2018-05-10,2019-11-03,Exception,CIP Exception,ID has Expired
7471,17204,22664,2014-02-13,2015-10-02,Exception,CIP Exception,ID has Expired
7472,12356,26720,2012-06-04,2013-12-01,Exception,CIP Exception,ID has Expired
7473,7476,20062,2010-01-29,2011-09-05,Missing,CIP Exception,Please re-scan ID Verification
7474,3768,7418,2012-03-03,2013-08-01,Missing,Identity,
7475,23381,15916,2018-05-02,2019-10-07,Missing,CIP Exception,Please re-scan ID Verification
7476,21478,22568,2014-01-25,2015-08-14,Exception,CIP Exception,Please re-scan ID Verification
7477,11115,99,2014-04-18,2015-11-19,Missing,CIP Exception,Please re-scan ID Verification
7478,11556,3085,2013-03-28,2014-10-31,Exception,Identity,
7479,12698,5999,2013-06-22,2014-12-15,Exception,CIP Exception,ID has Expired
7480,5011,710,2017-11-06,2019-03-24,Missing,Identity,
7481,2395,21091,2011-11-08,2013-04-26,Exception,CIP Exception,Please re-scan ID Verification
7482,21542,5983,2010-10-19,2012-03-16,Exception,CIP Exception,Please re-scan ID Verification
7483,7235,22905,2016-06-20,2018-01-04,Missing,Identity,
7484,809,14928,2011-03-09,2012-10-20,Exception,Identity,
7485,14577,10144,2014-03-01,2015-07-22,Exception,Identity,
7486,6700,22148,2014-04-02,2015-08-26,Exception,CIP Exception,Please re-scan ID Verification
7487,24537,2300,2012-10-05,2014-02-23,Exception,CIP Exception,ID has Expired
7488,20127,1688,2017-11-13,2019-07-05,Missing,CIP Exception,Please re-scan ID Verification
7489,11285,14681,2014-04-25,2015-11-22,Missing,CIP Exception,ID has Expired
7490,3425,821,2018-02-14,2019-08-31,Missing,CIP Exception,ID has Expired
7491,6790,12895,2014-10-16,2016-03-21,Missing,Identity,
7492,854,21911,2012-08-13,2014-02-23,Missing,CIP Exception,Please re-scan ID Verification
7493,10581,25451,2014-08-13,2016-03-16,Exception,CIP Exception,Please re-scan ID Verification
7494,11201,23854,2010-06-08,2012-01-07,Exception,CIP Exception,Please re-scan ID Verification
7495,9021,2035,2010-05-06,2011-10-18,Exception,CIP Exception,Please re-scan ID Verification
7496,25702,4235,2019-10-04,2021-04-03,Exception,Identity,
7497,4371,14775,2010-08-15,2012-01-11,Missing,CIP Exception,ID has Expired
7498,24582,4246,2013-05-05,2014-11-23,Missing,CIP Exception,Please re-scan ID Verification
7499,16290,2677,2015-08-07,2017-01-15,Exception,CIP Exception,Please re-scan ID Verification
7500,8394,26432,2016-07-16,2018-02-01,Exception,Identity,
7501,14528,12627,2014-05-13,2015-10-19,Missing,Identity,
7502,987,3622,2011-11-24,2013-04-15,Missing,CIP Exception,ID has Expired
7503,9771,19100,2016-12-24,2018-07-07,Missing,Identity,
7504,3281,18350,2015-04-13,2016-12-03,Exception,CIP Exception,ID has Expired
7505,14337,23044,2016-01-16,2017-09-05,Exception,CIP Exception,Please re-scan ID Verification
7506,1990,4683,2019-12-26,2021-07-25,Missing,CIP Exception,ID has Expired
7507,3540,6346,2019-01-21,2020-08-31,Exception,Identity,
7508,1827,27695,2013-10-06,2015-05-09,Exception,Identity,
7509,8464,20226,2017-08-22,2019-04-07,Missing,CIP Exception,Please re-scan ID Verification
7510,10757,13575,2019-09-01,2021-04-08,Missing,CIP Exception,Please re-scan ID Verification
7511,15013,17176,2020-08-18,2022-03-18,Missing,CIP Exception,ID has Expired
7512,19210,9240,2012-10-11,2014-03-11,Exception,Identity,
7513,7862,62,2018-12-05,2020-06-14,Missing,CIP Exception,Please re-scan ID Verification
7514,9489,1593,2017-05-12,2018-10-24,Exception,CIP Exception,Please re-scan ID Verification
7515,24899,26952,2012-05-23,2014-01-01,Exception,Identity,
7516,831,1595,2017-02-14,2018-07-29,Missing,CIP Exception,ID has Expired
7517,24233,9184,2018-02-27,2019-10-12,Exception,Identity,
7518,19368,6525,2019-03-02,2020-09-14,Missing,Identity,
7519,12301,23836,2020-06-20,2021-12-29,Missing,Identity,
7520,21416,20846,2013-07-28,2015-03-11,Missing,CIP Exception,Please re-scan ID Verification
7521,18597,14070,2013-04-24,2014-09-28,Exception,CIP Exception,Please re-scan ID Verification
7522,8338,16983,2010-05-24,2011-12-04,Exception,CIP Exception,Please re-scan ID Verification
7523,21655,14433,2020-07-21,2021-12-03,Exception,Identity,
7524,6525,17575,2018-11-01,2020-04-20,Exception,CIP Exception,ID has Expired
7525,21204,8064,2012-11-19,2014-04-16,Exception,CIP Exception,ID has Expired
7526,8315,19971,2013-03-18,2014-08-21,Exception,Identity,
7527,1775,22272,2015-04-17,2016-10-20,Exception,Identity,
7528,9129,5569,2019-12-30,2021-06-18,Missing,Identity,
7529,20628,4360,2019-09-17,2021-04-02,Exception,Identity,
7530,3673,2381,2011-02-11,2012-10-01,Exception,CIP Exception,ID has Expired
7531,12808,7651,2020-08-20,2022-02-07,Missing,Identity,
7532,1580,24332,2012-07-26,2014-02-03,Missing,CIP Exception,ID has Expired
7533,28286,24526,2019-08-30,2021-03-08,Exception,Identity,
7534,4065,16883,2013-02-18,2014-09-14,Missing,Identity,
7535,8238,9131,2020-06-22,2021-12-24,Exception,Identity,
7536,7128,3496,2016-09-14,2018-02-20,Missing,CIP Exception,Please re-scan ID Verification
7537,27536,12748,2011-05-07,2012-11-03,Exception,Identity,
7538,21436,14995,2016-04-18,2017-11-19,Missing,CIP Exception,ID has Expired
7539,18973,26146,2015-05-08,2016-12-14,Missing,CIP Exception,Please re-scan ID Verification
7540,2942,21638,2018-09-15,2020-02-28,Exception,Identity,
7541,17676,11044,2019-06-21,2020-11-10,Missing,Identity,
7542,22560,27434,2015-08-28,2017-03-08,Exception,Identity,
7543,15322,13649,2011-05-16,2012-10-28,Exception,CIP Exception,Please re-scan ID Verification
7544,26809,15564,2018-01-22,2019-07-10,Exception,Identity,
7545,25419,15150,2010-04-01,2011-08-23,Missing,CIP Exception,ID has Expired
7546,527,20816,2012-04-09,2013-10-01,Missing,Identity,
7547,9045,26705,2013-09-28,2015-03-27,Missing,CIP Exception,Please re-scan ID Verification
7548,12867,14863,2015-06-01,2016-12-18,Missing,Identity,
7549,474,25172,2013-06-18,2014-11-18,Exception,CIP Exception,ID has Expired
7550,18944,12586,2018-06-21,2019-12-10,Exception,Identity,
7551,22835,22799,2016-04-13,2017-10-01,Exception,Identity,
7552,6174,8181,2016-04-03,2017-10-06,Exception,Identity,
7553,9412,13425,2019-05-02,2020-11-08,Missing,CIP Exception,Please re-scan ID Verification
7554,10049,13300,2013-01-20,2014-08-07,Exception,Identity,
7555,7428,24990,2020-05-05,2021-10-17,Exception,Identity,
7556,9942,25271,2015-10-22,2017-03-15,Missing,Identity,
7557,5130,19645,2018-01-15,2019-07-27,Exception,CIP Exception,ID has Expired
7558,10662,313,2016-05-11,2017-12-15,Exception,CIP Exception,Please re-scan ID Verification
