account_exception_id,account_id,employee_id,exception_date,exception_status,exception_type,description
2550,740,2970,2013-10-04,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2551,7051,27840,2017-05-21,In progress,Overdrawn account,Account balance dropped below zero
2552,21488,7327,2015-02-14,In progress,Overdrawn account,Account balance dropped below zero
2553,22136,26911,2018-08-12,In progress,Overdrawn account,Account balance dropped below zero
2554,20810,28856,2014-01-25,Under investigation,Overdrawn account,Account balance dropped below zero
2555,7097,20220,2012-12-14,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2556,24801,20548,2014-05-21,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2557,1225,6409,2011-12-27,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2558,20429,18240,2013-08-09,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2559,21191,17306,2018-02-07,In progress,Overdrawn account,Account balance dropped below zero
2560,24187,2132,2018-04-23,Under investigation,Overdrawn account,Account balance dropped below zero
2561,28449,3491,2012-02-07,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2562,18250,3156,2020-09-10,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2563,21135,18558,2011-08-06,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2564,26485,10440,2019-07-23,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2565,9710,26946,2015-10-30,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2566,14876,28415,2011-04-19,In progress,Overdrawn account,Account balance dropped below zero
2567,24494,23369,2014-06-20,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2568,5309,21179,2010-10-31,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2569,25517,3311,2020-06-02,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2570,7048,23799,2011-03-15,Resolved,Overdrawn account,Account balance dropped below zero
2571,10341,620,2015-05-22,In progress,Overdrawn account,Account balance dropped below zero
2572,9251,2139,2011-11-12,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2573,2736,7626,2017-10-22,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2574,4558,14460,2015-02-17,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2575,17495,19833,2017-01-12,In progress,Overdrawn account,Account balance dropped below zero
2576,8204,13948,2014-04-03,In progress,Overdrawn account,Account balance dropped below zero
2577,14692,6320,2016-10-02,Under investigation,Overdrawn account,Account balance dropped below zero
2578,305,25808,2015-04-19,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2579,15116,23053,2016-08-02,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2580,23660,5838,2012-07-13,Under investigation,Overdrawn account,Account balance dropped below zero
2581,10885,23581,2014-01-19,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2582,12320,24107,2010-10-07,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2583,27005,24038,2014-11-18,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2584,1703,14230,2014-04-06,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2585,17832,1214,2019-09-27,In progress,Overdrawn account,Account balance dropped below zero
2586,24450,19236,2011-10-04,In progress,Overdrawn account,Account balance dropped below zero
2587,12996,23127,2017-10-28,Resolved,Overdrawn account,Account balance dropped below zero
2588,16406,252,2012-08-26,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2589,21970,1513,2015-06-20,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2590,22444,6698,2014-02-16,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2591,26695,10618,2016-10-11,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2592,5977,19281,2018-10-05,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2593,21166,15495,2018-03-18,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2594,21061,25181,2013-11-02,Resolved,Overdrawn account,Account balance dropped below zero
2595,6003,23776,2009-10-25,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2596,18371,16159,2015-06-09,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2597,23013,28793,2020-01-15,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2598,26602,28504,2019-11-04,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2599,28237,27867,2018-10-24,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2600,11977,26781,2018-03-03,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2601,14496,6932,2013-02-19,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2602,24051,11878,2017-06-14,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2603,26529,24074,2017-09-06,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2604,15307,26197,2015-04-30,Under investigation,Overdrawn account,Account balance dropped below zero
2605,28119,3283,2011-01-16,Resolved,Overdrawn account,Account balance dropped below zero
2606,26071,26536,2019-01-12,In progress,Overdrawn account,Account balance dropped below zero
2607,11642,6296,2017-05-21,In progress,Overdrawn account,Account balance dropped below zero
2608,18168,3286,2020-02-12,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2609,28464,11549,2016-06-11,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2610,17787,7529,2020-08-18,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2611,1374,12529,2018-05-11,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2612,19169,8420,2014-12-08,Resolved,Overdrawn account,Account balance dropped below zero
2613,27633,6329,2020-08-05,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2614,12654,25539,2017-10-31,Under investigation,Overdrawn account,Account balance dropped below zero
2615,28463,9572,2018-04-22,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2616,14340,1170,2013-01-26,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2617,9494,11534,2014-04-09,Under investigation,Overdrawn account,Account balance dropped below zero
2618,295,3930,2012-01-15,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2619,4461,4827,2016-05-18,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2620,11880,10561,2013-07-18,Resolved,Overdrawn account,Account balance dropped below zero
2621,10801,20117,2013-11-06,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2622,5707,9441,2020-05-17,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2623,15948,9181,2012-04-13,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2624,27378,12862,2018-04-29,Resolved,Overdrawn account,Account balance dropped below zero
2625,21144,833,2019-04-30,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2626,19392,21518,2017-08-21,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2627,25463,17828,2018-04-20,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2628,22458,390,2017-09-27,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2629,14853,12763,2020-02-01,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2630,25911,24412,2015-07-04,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2631,26300,8173,2017-11-17,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2632,2549,25072,2019-03-31,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2633,13941,12312,2016-04-23,In progress,Overdrawn account,Account balance dropped below zero
2634,2178,5069,2014-12-09,Under investigation,Overdrawn account,Account balance dropped below zero
2635,1530,10501,2017-04-11,In progress,Overdrawn account,Account balance dropped below zero
2636,10295,27741,2020-09-01,Under investigation,Overdrawn account,Account balance dropped below zero
2637,17532,5446,2016-04-05,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2638,24769,8256,2018-03-30,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2639,9723,16554,2010-07-26,Under investigation,Overdrawn account,Account balance dropped below zero
2640,3316,1521,2010-05-04,Under investigation,Overdrawn account,Account balance dropped below zero
2641,28807,8268,2020-09-03,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2642,6610,19033,2012-09-19,Resolved,Overdrawn account,Account balance dropped below zero
2643,26659,8298,2017-03-13,Resolved,Overdrawn account,Account balance dropped below zero
2644,1027,2885,2013-06-04,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2645,27227,11309,2011-07-11,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2646,24656,1618,2011-09-10,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2647,19662,4220,2014-12-25,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2648,3710,13483,2015-12-07,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2649,28624,7148,2010-12-18,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2650,23639,15845,2017-11-12,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2651,24800,22019,2015-06-02,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2652,8020,4708,2018-07-11,In progress,Overdrawn account,Account balance dropped below zero
2653,11066,20335,2016-06-18,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2654,10255,13560,2016-06-29,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2655,27494,18940,2014-08-14,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2656,5298,27900,2017-06-18,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2657,827,22845,2014-04-20,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2658,12736,15894,2010-09-21,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2659,1026,13035,2018-08-20,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2660,3701,10644,2010-08-12,In progress,Overdrawn account,Account balance dropped below zero
2661,9803,27756,2015-10-17,Under investigation,Overdrawn account,Account balance dropped below zero
2662,2922,8007,2018-07-18,Resolved,Overdrawn account,Account balance dropped below zero
2663,27883,878,2015-07-19,Under investigation,Overdrawn account,Account balance dropped below zero
2664,18012,9647,2011-09-29,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2665,12347,28292,2015-01-14,Under investigation,Overdrawn account,Account balance dropped below zero
2666,16435,3560,2010-09-20,Resolved,Overdrawn account,Account balance dropped below zero
2667,23445,8359,2016-10-11,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2668,684,10581,2017-04-22,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2669,6663,6334,2013-05-31,Under investigation,Overdrawn account,Account balance dropped below zero
2670,26552,11498,2016-08-29,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2671,5619,12364,2012-03-26,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2672,6299,25730,2010-07-09,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2673,16415,11290,2011-08-19,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2674,28096,7144,2016-05-30,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2675,27621,27208,2019-11-12,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2676,20040,27124,2015-01-22,Resolved,Overdrawn account,Account balance dropped below zero
2677,12610,17827,2016-09-10,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2678,20190,21360,2017-06-05,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2679,11926,18854,2013-12-05,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2680,25128,26220,2009-10-20,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2681,24768,7815,2011-03-21,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2682,12754,8363,2015-08-15,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2683,16162,11598,2011-09-21,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2684,24228,8763,2011-03-27,In progress,Overdrawn account,Account balance dropped below zero
2685,15604,5434,2010-05-12,Under investigation,Overdrawn account,Account balance dropped below zero
2686,8998,26695,2013-11-30,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2687,5421,24800,2018-07-01,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2688,21802,27647,2012-04-06,Under investigation,Overdrawn account,Account balance dropped below zero
2689,2690,20234,2010-01-02,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2690,19740,13569,2013-02-10,Resolved,Overdrawn account,Account balance dropped below zero
2691,28058,1646,2016-02-13,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2692,19510,343,2010-02-12,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2693,10348,6489,2015-09-21,Under investigation,Overdrawn account,Account balance dropped below zero
2694,27897,4103,2012-06-14,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2695,14897,21890,2016-09-28,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2696,12464,25216,2016-05-19,Resolved,Overdrawn account,Account balance dropped below zero
2697,21050,7319,2014-09-20,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2698,27119,2190,2019-12-19,In progress,Overdrawn account,Account balance dropped below zero
2699,13255,6471,2011-04-28,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2700,6941,1421,2018-02-21,In progress,Overdrawn account,Account balance dropped below zero
2701,5589,24521,2015-02-11,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2702,1831,8336,2017-05-19,Resolved,Overdrawn account,Account balance dropped below zero
2703,12436,8214,2014-03-30,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2704,22068,15864,2020-07-15,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2705,23475,344,2019-07-21,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2706,25102,19766,2019-10-18,Resolved,Overdrawn account,Account balance dropped below zero
2707,23208,19214,2012-06-24,In progress,Overdrawn account,Account balance dropped below zero
2708,27583,1528,2011-01-06,Under investigation,Overdrawn account,Account balance dropped below zero
2709,9719,14349,2015-04-14,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2710,16650,4640,2011-06-27,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2711,13536,23019,2016-08-01,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2712,25940,9568,2010-08-08,In progress,Overdrawn account,Account balance dropped below zero
2713,19370,7826,2016-07-28,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2714,13254,814,2009-11-10,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2715,27692,14345,2010-09-16,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2716,12485,2905,2011-06-11,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2717,5025,17586,2018-06-04,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2718,28737,3185,2016-10-29,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2719,8660,26304,2017-02-04,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2720,27866,1865,2013-05-01,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2721,8224,4734,2019-10-09,Under investigation,Overdrawn account,Account balance dropped below zero
2722,1700,8733,2013-07-19,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2723,15141,3564,2018-07-25,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2724,2752,18074,2012-11-23,Resolved,Overdrawn account,Account balance dropped below zero
2725,15876,15567,2016-12-01,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2726,6732,10505,2012-08-20,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2727,24016,7655,2011-03-09,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2728,7060,6386,2017-04-07,Under investigation,Overdrawn account,Account balance dropped below zero
2729,5768,16258,2014-11-07,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2730,1168,7339,2015-02-04,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2731,19477,24383,2015-01-18,In progress,Overdrawn account,Account balance dropped below zero
2732,24899,18899,2009-12-01,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2733,13302,22468,2017-04-12,In progress,Overdrawn account,Account balance dropped below zero
2734,9336,17994,2014-02-02,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2735,24187,26155,2011-04-17,In progress,Overdrawn account,Account balance dropped below zero
2736,674,8224,2018-12-04,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2737,3290,27243,2013-11-08,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2738,23598,7800,2020-03-03,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2739,15760,7584,2015-08-26,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2740,3283,5682,2017-08-04,In progress,Overdrawn account,Account balance dropped below zero
2741,18479,22799,2013-11-21,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2742,1431,13883,2017-03-14,Under investigation,Overdrawn account,Account balance dropped below zero
2743,836,19495,2015-03-23,In progress,Overdrawn account,Account balance dropped below zero
2744,12221,13564,2019-04-24,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2745,9864,15106,2020-01-22,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2746,5475,7048,2011-05-23,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2747,7127,7658,2016-05-03,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2748,26676,3286,2020-07-25,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2749,10655,18345,2016-08-18,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2750,12039,4798,2020-02-01,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2751,6698,7790,2015-05-28,In progress,Overdrawn account,Account balance dropped below zero
2752,23836,13696,2017-04-17,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2753,10008,10931,2011-04-02,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2754,18540,8578,2012-03-27,Resolved,Overdrawn account,Account balance dropped below zero
2755,5037,16458,2019-01-06,In progress,Overdrawn account,Account balance dropped below zero
2756,20795,15361,2014-11-11,Resolved,Overdrawn account,Account balance dropped below zero
2757,7542,18514,2020-08-29,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2758,24497,14257,2017-09-23,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2759,10588,9153,2012-11-07,Resolved,Overdrawn account,Account balance dropped below zero
2760,10492,4275,2012-01-17,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2761,13019,16642,2016-09-26,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2762,4812,7647,2011-06-12,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2763,21341,25083,2018-10-07,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2764,19016,4987,2010-11-29,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2765,25237,1652,2010-05-24,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2766,13719,14956,2019-09-23,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2767,7909,17095,2009-10-26,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2768,13320,4921,2012-06-01,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2769,17890,4452,2019-08-19,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2770,14091,3802,2009-11-16,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2771,3098,4664,2013-04-09,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2772,24729,10172,2014-05-19,In progress,Overdrawn account,Account balance dropped below zero
2773,2775,14236,2011-12-05,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2774,25019,24159,2013-01-18,In progress,Overdrawn account,Account balance dropped below zero
2775,2842,27289,2012-12-30,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2776,10202,24733,2014-01-08,Under investigation,Overdrawn account,Account balance dropped below zero
2777,1587,11345,2013-05-08,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2778,23976,12951,2019-11-04,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2779,19682,1995,2019-12-13,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2780,24751,26535,2013-11-21,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2781,5947,5276,2018-07-24,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2782,19833,21083,2016-02-21,Resolved,Overdrawn account,Account balance dropped below zero
2783,22316,9824,2014-05-27,Resolved,Overdrawn account,Account balance dropped below zero
2784,7055,6449,2020-04-16,Resolved,Overdrawn account,Account balance dropped below zero
2785,22465,14645,2011-10-11,In progress,Overdrawn account,Account balance dropped below zero
2786,1630,13311,2009-11-28,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2787,22916,16313,2010-12-15,Under investigation,Overdrawn account,Account balance dropped below zero
2788,4444,27046,2019-01-31,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2789,2745,23272,2019-03-04,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2790,10044,1795,2017-07-31,In progress,Overdrawn account,Account balance dropped below zero
2791,1683,25919,2014-01-27,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2792,12788,26762,2019-09-03,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2793,16924,8415,2015-06-12,Under investigation,Overdrawn account,Account balance dropped below zero
2794,7062,15082,2011-05-11,Resolved,Overdrawn account,Account balance dropped below zero
2795,1527,8573,2011-05-27,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2796,24021,13161,2013-06-05,In progress,Overdrawn account,Account balance dropped below zero
2797,5059,398,2018-12-11,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2798,6580,9840,2012-09-06,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2799,25337,23688,2019-03-07,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2800,27983,20507,2019-10-04,In progress,Overdrawn account,Account balance dropped below zero
2801,485,26366,2011-01-06,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2802,7020,26880,2014-05-04,Resolved,Overdrawn account,Account balance dropped below zero
2803,2950,15805,2018-04-19,Resolved,Overdrawn account,Account balance dropped below zero
2804,2366,24572,2009-10-28,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2805,15021,12089,2014-02-03,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2806,24060,22790,2012-12-28,Resolved,Overdrawn account,Account balance dropped below zero
2807,28914,15957,2014-02-09,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2808,4763,27601,2018-09-28,In progress,Overdrawn account,Account balance dropped below zero
2809,697,15730,2016-11-19,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2810,18358,3588,2014-10-14,Resolved,Overdrawn account,Account balance dropped below zero
2811,15637,25191,2019-08-02,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2812,4071,22221,2013-08-13,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2813,17280,27438,2013-07-23,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2814,18719,8748,2019-10-22,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2815,4677,11586,2020-01-01,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2816,4486,25752,2011-12-04,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2817,18641,18355,2016-12-06,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2818,9498,5732,2012-08-15,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2819,21147,13094,2013-07-01,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2820,24360,3886,2012-03-02,Resolved,Overdrawn account,Account balance dropped below zero
2821,5977,26288,2013-03-05,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2822,4131,4826,2019-09-25,In progress,Overdrawn account,Account balance dropped below zero
2823,13144,937,2010-03-18,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2824,8065,22916,2011-06-04,Under investigation,Overdrawn account,Account balance dropped below zero
2825,9494,10768,2020-03-19,Resolved,Overdrawn account,Account balance dropped below zero
2826,26553,17059,2011-02-18,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2827,8984,21410,2017-10-01,Under investigation,Overdrawn account,Account balance dropped below zero
2828,556,15051,2012-11-11,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2829,27024,25269,2012-07-02,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2830,8437,26382,2012-08-11,Under investigation,Overdrawn account,Account balance dropped below zero
2831,24133,21453,2020-09-12,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2832,12351,5529,2014-09-21,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2833,2452,10950,2011-03-05,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2834,11202,19790,2018-11-25,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2835,23632,24243,2012-12-04,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2836,21753,20840,2015-06-22,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2837,9453,26586,2011-02-06,In progress,Overdrawn account,Account balance dropped below zero
2838,16365,1773,2009-12-28,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2839,17334,7315,2016-07-24,In progress,Overdrawn account,Account balance dropped below zero
2840,1188,10434,2020-04-18,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2841,28024,14679,2019-10-15,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2842,3294,2601,2015-12-25,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2843,19413,25236,2020-07-18,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2844,14601,8553,2016-11-22,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2845,2674,21384,2020-08-16,In progress,Overdrawn account,Account balance dropped below zero
2846,2395,20174,2015-11-05,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2847,16508,11605,2013-07-21,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2848,11790,5242,2011-05-23,In progress,Overdrawn account,Account balance dropped below zero
2849,9353,23704,2011-01-10,Under investigation,Overdrawn account,Account balance dropped below zero
2850,27811,11563,2013-12-04,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2851,9546,13812,2012-01-23,Resolved,Overdrawn account,Account balance dropped below zero
2852,539,16393,2019-08-22,Under investigation,Overdrawn account,Account balance dropped below zero
2853,8014,27370,2010-01-19,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2854,19971,25856,2016-01-30,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2855,7718,13070,2014-07-27,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2856,5199,11137,2011-05-24,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2857,18924,5516,2015-07-05,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
2858,14316,27685,2016-01-13,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2859,8069,20099,2019-11-25,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2860,5047,21851,2014-05-13,In progress,Account freeze,Account temporarily frozen due to suspected fraud
2861,2030,2089,2011-02-25,In progress,Overdrawn account,Account balance dropped below zero
2862,14250,12439,2010-08-11,In progress,Overdrawn account,Account balance dropped below zero
2863,24765,20615,2018-06-21,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2864,17166,18570,2013-02-16,In progress,Overdrawn account,Account balance dropped below zero
2865,1030,27964,2015-10-05,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
2866,11855,7463,2012-08-08,Resolved,Overdrawn account,Account balance dropped below zero
2867,1031,14195,2012-06-17,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
2868,8853,17076,2013-10-27,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
2869,6109,4152,2018-02-04,Under investigation,Overdrawn account,Account balance dropped below zero
2870,23669,11395,2012-05-16,In progress,Unauthorized transaction,Suspicious transaction detected on the account
2871,9781,17991,2011-01-03,In progress,Overdrawn account,Account balance dropped below zero
2872,4064,12334,2017-05-28,In progress,Account freeze,Account temporarily frozen due to suspected fraud
