LOAN_APPLICATION_ID,PROPERTY_ID,LOAN_TYPE_ID,LOAN_AMOUNT,CUSTOMER_ID,ACCOUNT_ID,APPLIED_DATE,EMPLOYEE_ID
17508,17508,18,15856.97,21424,17513,2009-04-25,17508
17509,17509,19,70956.5,21431,17514,2020-09-29,17509
17510,17510,20,55778.54,21390,17515,2020-03-27,17510
17511,17511,21,16787.64,21419,17516,2006-03-07,17511
17512,17512,22,14351.6,21445,17517,2005-03-17,17512
17513,17513,23,24161.56,21368,17518,2022-10-17,17513
17514,17514,24,90527.78,21463,17519,2015-08-12,17514
17515,17515,25,23695.77,21448,17520,2014-02-26,17515
17516,17516,26,42889.34,21449,17521,2020-01-10,17516
17517,17517,27,18434.1,21453,17522,2021-05-18,17517
17518,17518,28,63454.57,21489,17523,2015-09-16,17518
17519,17519,29,2500.62,21483,17524,2021-08-07,17519
17520,17520,30,28743.71,21513,17525,2021-10-10,17520
17521,17521,31,63084.66,21502,17526,2012-03-25,17521
17522,17522,32,27862.86,21504,17527,2020-12-14,17522
17523,17523,33,10009.9,21540,17528,2007-10-19,17523
17524,17524,34,81625.17,21558,17529,2014-02-06,17524
17525,17525,35,28829.69,21572,17530,2022-06-06,17525
17526,17526,36,65750.23,21574,17531,2019-06-25,17526
17527,17527,37,65314.29,21557,17532,2011-05-21,17527
17528,17528,38,45439.32,21586,17533,2022-10-31,17528
17529,17529,39,87244.27,21591,17534,2020-07-29,17529
17530,17530,40,76410.95,21603,17535,2012-03-12,17530
17531,17531,1,64659.58,21610,17536,2009-03-09,17531
17532,17532,2,36175.83,21634,17537,2011-02-15,17532
17533,17533,3,96980.68,21627,17538,2012-05-30,17533
17534,17534,4,45860.23,21645,17539,2019-01-19,17534
17535,17535,5,55377.12,21656,17540,2019-09-15,17535
17536,17536,6,99107.82,21666,17541,2019-09-22,17536
17537,17537,7,63832.68,21664,17542,2022-01-05,17537
17538,17538,8,73709.49,21670,17543,2006-04-05,17538
17539,17539,9,77344.78,21672,17544,2014-07-15,17539
17540,17540,10,95093.24,21697,17545,2021-12-12,17540
17541,17541,11,40567.23,21695,17546,2010-07-28,17541
17542,17542,12,98198.28,21707,17547,2003-06-27,17542
17543,17543,13,30446.42,21716,17548,2010-02-09,17543
17544,17544,14,92316.21,21713,17549,2022-03-04,17544
17545,17545,15,40143.8,21725,17550,2007-04-11,17545
17546,17546,16,97312.4,21732,17551,2003-12-30,17546
17547,17547,17,10892.22,21745,17552,2022-06-08,17547
17548,17548,18,88497.16,21751,17553,2012-12-30,17548
17549,17549,19,48425.76,21761,17554,2023-04-08,17549
17550,17550,20,97216.7,21765,17555,2022-02-23,17550
17551,17551,21,76241.66,21782,17556,2019-06-02,17551
17552,17552,22,98501.24,21792,17557,2005-09-19,17552
17553,17553,23,40864.8,21801,17558,2023-02-10,17553
17554,17554,24,94302.52,21807,17559,2005-03-05,17554
17555,17555,25,88283.5,21817,17560,2008-07-02,17555
17556,17556,26,90621.56,21822,17561,2019-07-21,17556
17557,17557,27,69328.74,21813,17562,2023-04-27,17557
17558,17558,28,18989.72,21839,17563,2009-06-04,17558
17559,17559,29,14491.53,21805,17564,2017-04-21,17559
17560,17560,30,60385.54,21841,17565,2014-10-16,17560
17561,17561,31,79641.3,21842,17566,2023-05-01,17561
17562,17562,32,15614.9,21840,17567,2007-03-31,17562
17563,17563,33,77787.73,21877,17568,2015-01-10,17563
17564,17564,34,22796.28,21867,17569,2012-08-21,17564
17565,17565,35,15960.96,21895,17570,2015-12-19,17565
17566,17566,36,89520.36,21910,17571,2003-08-31,17566
17567,17567,37,87991.44,21880,17572,2013-08-27,17567
17568,17568,38,17698.6,21912,17573,2019-11-30,17568
17569,17569,39,47901.87,21929,17574,2017-01-15,17569
17570,17570,40,36015.97,21928,17575,2011-12-16,17570
17571,17571,1,99170.7,21936,17576,2018-04-25,17571
17572,17572,2,28103.87,21947,17577,2006-05-01,17572
17573,17573,3,11535.73,21951,17578,2012-05-02,17573
17574,17574,4,95819.44,21975,17579,2016-02-04,17574
17575,17575,5,71466.76,21989,17580,2005-03-07,17575
17576,17576,6,7379.6,21988,17581,2013-06-27,17576
17577,17577,7,89533.15,22003,17582,2006-02-17,17577
17578,17578,8,37682.15,22009,17583,2010-01-13,17578
17579,17579,9,53055.2,22018,17584,2021-09-21,17579
17580,17580,10,83564.51,21997,17585,2003-10-02,17580
17581,17581,11,19798.85,22024,17586,2011-01-17,17581
17582,17582,12,42534.63,22010,17587,2011-03-24,17582
17583,17583,13,52588.35,22044,17588,2011-03-24,17583
17584,17584,14,52437.3,22014,17589,2015-06-05,17584
17585,17585,15,73253.19,22051,17590,2013-10-26,17585
17586,17586,16,23233.19,22059,17591,2017-07-01,17586
17587,17587,17,88818.79,22073,17592,2005-01-09,17587
17588,17588,18,39616.66,22068,17593,2017-01-20,17588
17589,17589,19,19893.54,22101,17594,2005-06-16,17589
17590,17590,20,29283.36,22097,17595,2014-02-24,17590
17591,17591,21,65273.93,22114,17596,2022-06-24,17591
17592,17592,22,74096.97,22119,17597,2017-06-07,17592
17593,17593,23,12640.65,22085,17598,2008-03-10,17593
17594,17594,24,44275.95,22098,17599,2005-01-27,17594
17595,17595,25,97861.91,22142,17600,2008-01-28,17595
17596,17596,26,76869.37,22155,17601,2014-12-09,17596
17597,17597,27,7654.1,22149,17602,2015-06-06,17597
17598,17598,28,71176.2,22157,17603,2004-02-09,17598
17599,17599,29,17262.12,22124,17604,2006-10-07,17599
17600,17600,30,17137.26,22166,17605,2020-10-03,17600
17601,17601,1,85893.29,22170,17606,2020-06-30,17601
17602,17602,2,8968.6,22172,17607,2006-09-15,17602
17603,17603,3,29703.97,22183,17608,2020-06-24,17603
17604,17604,4,71524.58,22194,17609,2007-01-17,17604
17605,17605,5,37666.46,22204,17610,2010-02-09,17605
17606,17606,6,67735.76,22209,17611,2008-03-27,17606
17607,17607,7,29158.95,22217,17612,2007-08-20,17607
17608,17608,8,67365.62,22228,17613,2011-08-20,17608
17609,17609,9,67185.32,22230,17614,2008-06-26,17609
17610,17610,10,55025.56,22241,17615,2021-06-30,17610
17611,17611,11,55681.58,22249,17616,2016-03-19,17611
17612,17612,12,81708.42,22263,17617,2017-08-30,17612
17613,17613,13,75704.19,22268,17618,2011-06-15,17613
17614,17614,14,99847.56,22262,17619,2008-02-11,17614
17615,17615,15,60381.84,22278,17620,2014-10-10,17615
17616,17616,16,4175.54,22284,17621,2013-01-12,17616
17617,17617,17,22642.28,22292,17622,2012-08-11,17617
17618,17618,18,86783.62,22287,17623,2023-02-28,17618
17619,17619,19,82755.2,22307,17624,2020-01-10,17619
17620,17620,20,71645.85,22318,17625,2022-01-28,17620
17621,17621,21,82610,22290,17626,2007-01-31,17621
17622,17622,22,96351.51,22329,17627,2007-07-20,17622
17623,17623,23,78762.3,22336,17628,2015-05-29,17623
17624,17624,24,58161.68,22339,17629,2015-05-12,17624
17625,17625,25,49120.86,22356,17630,2008-10-27,17625
17626,17626,26,19986.45,22358,17631,2008-11-19,17626
17627,17627,27,9837.1,22366,17632,2017-12-03,17627
17628,17628,28,72539.49,22374,17633,2009-02-21,17628
17629,17629,29,89017.93,22387,17634,2010-11-17,17629
17630,17630,30,85017.31,22380,17635,2014-09-20,17630
17631,17631,31,25524.45,22402,17636,2018-10-20,17631
17632,17632,32,8798.39,22401,17637,2005-12-01,17632
17633,17633,33,82404.53,22420,17638,2023-04-16,17633
17634,17634,34,70281.5,22422,17639,2015-02-01,17634
17635,17635,35,82206.36,22428,17640,2014-01-29,17635
17636,17636,36,53065.53,22437,17641,2016-11-26,17636
17637,17637,37,61436.62,22450,17642,2013-12-02,17637
17638,17638,38,77913.59,22467,17643,2008-01-23,17638
17639,17639,39,30269.69,22456,17644,2012-03-03,17639
17640,17640,40,42242.36,22480,17645,2016-06-08,17640
17641,17641,1,68999.89,22471,17646,2004-03-12,17641
17642,17642,2,73832.46,22484,17647,2006-04-08,17642
17643,17643,3,34930.39,22502,17648,2021-10-14,17643
17644,17644,4,55290.92,22496,17649,2004-04-17,17644
17645,17645,5,32182.14,22531,17650,2020-12-29,17645
17646,17646,6,64687.63,22541,17651,2019-12-30,17646
17647,17647,7,95275.7,22558,17652,2007-08-19,17647
17648,17648,8,30139.75,22554,17653,2018-08-16,17648
17649,17649,9,99985.73,22573,17654,2003-12-24,17649
17650,17650,10,79906.84,22571,17655,2019-09-20,17650
17651,17651,11,84293.25,22582,17656,2023-02-01,17651
17652,17652,12,36509.94,22591,17657,2016-01-19,17652
17653,17653,13,40524.2,22595,17658,2005-10-19,17653
17654,17654,14,8771.8,22594,17659,2008-01-25,17654
17655,17655,15,42563.57,22609,17660,2012-04-13,17655
17656,17656,16,83292.84,22627,17661,2017-03-14,17656
17657,17657,17,49125.6,22622,17662,2007-10-17,17657
17658,17658,18,57394.8,22540,17663,2020-09-05,17658
17659,17659,19,48838.99,22633,17664,2013-03-20,17659
17660,17660,20,20740.3,22644,17665,2017-06-23,17660
17661,17661,21,4480.83,22650,17666,2005-08-24,17661
17662,17662,22,29328.75,22663,17667,2009-10-03,17662
17663,17663,23,27419.2,22682,17668,2008-12-25,17663
17664,17664,24,3584.35,22694,17669,2014-04-04,17664
17665,17665,25,10110.9,22700,17670,2009-06-30,17665
17666,17666,26,18972.11,22684,17671,2014-09-08,17666
17667,17667,27,15008.89,22691,17672,2019-10-10,17667
17668,17668,28,49265.97,22725,17673,2018-12-05,17668
17669,17669,29,49377.54,22698,17674,2012-12-10,17669
17670,17670,30,37381,22714,17675,2020-10-30,17670
17671,17671,31,42275.9,22722,17676,2006-04-08,17671
17672,17672,32,51837.93,22738,17677,2006-06-25,17672
17673,17673,33,19945.59,22746,17678,2008-12-22,17673
17674,17674,34,76647.62,22757,17679,2007-06-18,17674
17675,17675,35,54738.11,22742,17680,2007-01-16,17675
17676,17676,36,54511.2,22771,17681,2005-01-11,17676
17677,17677,37,43547.44,22783,17682,2017-03-06,17677
17678,17678,38,48214.48,22803,17683,2007-02-26,17678
17679,17679,39,62401.4,22790,17684,2006-12-25,17679
17680,17680,40,93598.2,22807,17685,2007-07-26,17680
17681,17681,1,51648.7,22786,17686,2020-08-16,17681
17682,17682,2,56893.6,22820,17687,2013-12-22,17682
17683,17683,3,24893.4,22828,17688,2010-07-21,17683
17684,17684,4,22592.74,22819,17689,2015-12-18,17684
17685,17685,5,26632.78,22863,17690,2015-10-22,17685
17686,17686,6,83329.98,22865,17691,2014-10-13,17686
17687,17687,7,78793.92,22859,17692,2014-06-05,17687
17688,17688,8,28916.14,22861,17693,2009-11-29,17688
17689,17689,9,52049.98,22890,17694,2011-07-08,17689
17690,17690,10,83299.99,22900,17695,2013-07-19,17690
17691,17691,11,42924.75,22922,17696,2012-11-17,17691
17692,17692,12,55004.65,22920,17697,2022-11-02,17692
17693,17693,13,80411.69,22914,17698,2021-08-31,17693
17694,17694,14,41557.58,22941,17699,2016-01-07,17694
17695,17695,15,22194.36,22939,17700,2022-11-25,17695
17696,17696,16,96590.37,22928,17701,2005-02-27,17696
17697,17697,17,29843.91,22951,17702,2020-08-20,17697
17698,17698,18,41352.87,22935,17703,2019-09-14,17698
17699,17699,19,88277.23,22962,17704,2020-12-23,17699
17700,17700,20,40167.83,22998,17705,2009-10-05,17700
17701,17701,21,60352.74,23006,17706,2014-09-05,17701
17702,17702,22,49209.87,22976,17707,2015-09-07,17702
17703,17703,23,73400.35,22989,17708,2022-03-01,17703
17704,17704,24,67357.44,23003,17709,2013-06-11,17704
17705,17705,25,85745.29,23028,17710,2014-03-28,17705
17706,17706,26,89253.46,23053,17711,2017-03-10,17706
17707,17707,27,80758.1,23038,17712,2006-10-09,17707
17708,17708,28,98550.52,23052,17713,2003-06-12,17708
17709,17709,29,87546.17,23034,17714,2014-10-23,17709
17710,17710,30,5998.7,23078,17715,2021-11-17,17710
17711,17711,1,54848.15,23092,17716,2022-05-01,17711
17712,17712,2,21609.58,23094,17717,2008-10-29,17712
17713,17713,3,65149.9,23079,17718,2016-12-12,17713
17714,17714,4,34184.46,23111,17719,2020-02-05,17714
17715,17715,5,13598.1,23062,17720,2006-08-30,17715
17716,17716,6,14863.1,23122,17721,2007-05-02,17716
17717,17717,7,53039.39,23136,17722,2012-03-02,17717
17718,17718,8,98118.11,23137,17723,2013-03-13,17718
17719,17719,9,98036.35,23144,17724,2021-08-05,17719
17720,17720,10,91635.86,23168,17725,2013-02-20,17720
17721,17721,11,19325.92,23181,17726,2021-03-14,17721
17722,17722,12,57670.11,23180,17727,2020-11-04,17722
17723,17723,13,73639.78,23205,17728,2014-12-30,17723
17724,17724,14,55235.18,23178,17729,2004-01-10,17724
17725,17725,15,360.54,23207,17730,2009-12-06,17725
17726,17726,16,57972.28,23224,17731,2009-12-29,17726
17727,17727,17,50681.32,23225,17732,2008-11-01,17727
17728,17728,18,60691.24,23246,17733,2011-12-11,17728
17729,17729,19,26748.86,23242,17734,2005-02-23,17729
17730,17730,20,13177.47,23248,17735,2014-09-16,17730
17731,17731,21,15685.47,23259,17736,2006-03-31,17731
17732,17732,22,10228.55,23264,17737,2012-03-22,17732
17733,17733,23,93182.61,23280,17738,2019-07-16,17733
17734,17734,24,54316.66,23287,17739,2014-11-10,17734
17735,17735,25,8245.67,23317,17740,2022-06-21,17735
17736,17736,26,98099.56,23307,17741,2011-11-07,17736
17737,17737,27,32465.3,23314,17742,2009-09-23,17737
17738,17738,28,52116.9,23325,17743,2014-07-27,17738
17739,17739,29,52750.44,23334,17744,2009-06-05,17739
17740,17740,30,14563.65,23349,17745,2009-01-19,17740
17741,17741,31,14580,23355,17746,2023-01-07,17741
17742,17742,32,71922.3,23367,17747,2011-12-03,17742
17743,17743,33,61300.34,23382,17748,2010-05-19,17743
17744,17744,34,50930.7,23376,17749,2006-04-07,17744
17745,17745,35,3115.5,23386,17750,2011-08-14,17745
17746,17746,36,22142.16,23405,17751,2008-09-23,17746
17747,17747,37,45431.6,23388,17752,2018-03-15,17747
17748,17748,38,78783.51,23398,17753,2008-01-20,17748
17749,17749,39,88654.27,23415,17754,2005-06-06,17749
17750,17750,40,2296.26,23430,17755,2019-05-15,17750
17751,17751,1,65980.29,23434,17756,2021-01-04,17751
17752,17752,2,573.56,23421,17757,2011-02-21,17752
17753,17753,3,30032.37,23439,17758,2009-10-21,17753
17754,17754,4,22265.38,23437,17759,2022-04-10,17754
17755,17755,5,13320.78,23443,17760,2016-04-06,17755
17756,17756,6,74968.77,23461,17761,2007-09-27,17756
17757,17757,7,15576.29,23468,17762,2010-10-21,17757
17758,17758,8,67003.12,23480,17763,2022-06-06,17758
17759,17759,9,90320.49,23494,17764,2019-02-23,17759
17760,17760,10,49945.69,23498,17765,2021-08-29,17760
17761,17761,11,76911.9,23509,17766,2010-08-23,17761
17762,17762,12,97854.94,23503,17767,2021-08-17,17762
17763,17763,13,40351.81,23512,17768,2018-12-12,17763
17764,17764,14,17519.38,23529,17769,2014-06-16,17764
17765,17765,15,14834.18,23546,17770,2010-08-07,17765
17766,17766,16,44804.17,23521,17771,2008-02-21,17766
17767,17767,17,59596.29,23551,17772,2009-01-17,17767
17768,17768,18,96253.35,23563,17773,2022-07-24,17768
17769,17769,19,2719.65,23564,17774,2011-09-25,17769
17770,17770,20,93989.73,23576,17775,2005-11-12,17770
17771,17771,21,6205.98,23578,17776,2012-09-20,17771
17772,17772,22,97514.29,23587,17777,2014-05-08,17772
17773,17773,23,4323.59,23585,17778,2018-09-14,17773
17774,17774,24,45493.24,23519,17779,2015-05-29,17774
17775,17775,25,98139.94,23600,17780,2012-02-10,17775
17776,17776,26,98566.47,23617,17781,2006-09-28,17776
17777,17777,27,91553.7,23608,17782,2005-07-19,17777
17778,17778,28,14951.34,23635,17783,2007-08-11,17778
17779,17779,29,69264.13,23645,17784,2011-07-11,17779
17780,17780,30,72559.13,23662,17785,2006-07-04,17780
17781,17781,31,15923.48,23651,17786,2005-09-04,17781
17782,17782,32,98750.3,23632,17787,2012-10-07,17782
17783,17783,33,3593.83,23688,17788,2019-06-22,17783
17784,17784,34,96197.14,23694,17789,2016-01-11,17784
17785,17785,35,11057.42,23690,17790,2014-12-10,17785
17786,17786,36,79858.1,23674,17791,2011-09-10,17786
17787,17787,37,79405.34,23720,17792,2006-02-14,17787
17788,17788,38,31169.6,23707,17793,2017-01-16,17788
17789,17789,39,32994.57,23719,17794,2016-01-06,17789
17790,17790,40,53500.96,23725,17795,2009-04-21,17790
17791,17791,1,85736.42,23744,17796,2011-01-17,17791
17792,17792,2,87058.4,23749,17797,2018-12-08,17792
17793,17793,3,39824.82,23745,17798,2010-07-04,17793
17794,17794,4,31517.5,23765,17799,2003-09-21,17794
17795,17795,5,83524.97,23746,17800,2009-03-14,17795
17796,17796,6,98750.74,23783,17801,2021-11-14,17796
17797,17797,7,3080.77,23769,17802,2010-04-24,17797
17798,17798,8,7854.16,23777,17803,2023-04-11,17798
17799,17799,9,653.23,23795,17804,2004-06-29,17799
17800,17800,10,85129.2,23799,17805,2023-02-21,17800
17801,17801,11,15599.81,23786,17806,2009-12-25,17801
17802,17802,12,45412,23822,17807,2020-07-10,17802
17803,17803,13,17621.38,23838,17808,2013-07-23,17803
17804,17804,14,88330.73,23853,17809,2009-06-14,17804
17805,17805,15,97098.19,23851,17810,2013-07-14,17805
17806,17806,16,33774.32,23866,17811,2008-06-18,17806
17807,17807,17,49243.15,23872,17812,2020-11-10,17807
17808,17808,18,12420.24,23877,17813,2018-06-20,17808
17809,17809,19,85540.74,23888,17814,2010-05-02,17809
17810,17810,20,19755.76,23903,17815,2022-02-02,17810
17811,17811,21,88504.73,23927,17816,2010-12-09,17811
17812,17812,22,55727.38,23931,17817,2015-11-14,17812
17813,17813,23,92308.33,23942,17818,2005-01-11,17813
17814,17814,24,11973.17,23950,17819,2015-04-05,17814
17815,17815,25,42269.65,23975,17820,2021-01-20,17815
17816,17816,26,23250.43,23967,17821,2021-10-17,17816
17817,17817,27,31369.46,23990,17822,2012-04-06,17817
17818,17818,28,18288.28,23992,17823,2009-07-03,17818
17819,17819,29,45708.4,23991,17824,2017-07-29,17819
17820,17820,30,22212.77,23978,17825,2010-10-03,17820
17821,17821,1,51808.59,23993,17826,2014-11-08,17821
17822,17822,2,49411.28,24014,17827,2013-01-26,17822
17823,17823,3,52772.3,24027,17828,2006-03-15,17823
17824,17824,4,54362.61,24019,17829,2005-08-05,17824
17825,17825,5,78308.69,24039,17830,2013-03-21,17825
17826,17826,6,77462.16,24053,17831,2023-04-16,17826
17827,17827,7,63722.8,24049,17832,2006-12-12,17827
17828,17828,8,23849.71,24063,17833,2014-08-26,17828
17829,17829,9,19177.2,24078,17834,2003-08-27,17829
17830,17830,10,59517.7,24072,17835,2004-06-09,17830
17831,17831,11,26605.12,24087,17836,2019-03-21,17831
17832,17832,12,55534.91,24098,17837,2005-03-16,17832
17833,17833,13,88752.9,24103,17838,2019-06-06,17833
17834,17834,14,48976.23,24102,17839,2005-04-19,17834
17835,17835,15,89137.41,24115,17840,2013-03-15,17835
17836,17836,16,55841.99,24113,17841,2022-03-17,17836
17837,17837,17,81902.8,24144,17842,2012-06-08,17837
17838,17838,18,76518.55,24148,17843,2007-12-04,17838
17839,17839,19,169.68,24152,17844,2014-06-08,17839
17840,17840,20,41821.62,24136,17845,2010-07-15,17840
17841,17841,21,85720.99,24166,17846,2005-05-05,17841
17842,17842,22,97851.81,24173,17847,2018-01-31,17842
17843,17843,23,88207.71,24189,17848,2017-09-25,17843
17844,17844,24,74157.53,24191,17849,2005-09-16,17844
17845,17845,25,5851.77,24188,17850,2010-05-30,17845
17846,17846,26,73211.17,24184,17851,2012-02-23,17846
17847,17847,27,35207.21,24200,17852,2022-03-06,17847
17848,17848,28,36968.44,24220,17853,2013-08-09,17848
17849,17849,29,98004.31,24208,17854,2011-03-20,17849
17850,17850,30,34309.15,24229,17855,2006-04-04,17850
17851,17851,31,65046.19,24228,17856,2022-12-14,17851
17852,17852,32,56022.5,24236,17857,2021-10-25,17852
17853,17853,33,15617.63,24224,17858,2008-07-07,17853
17854,17854,34,98681.83,24261,17859,2021-10-31,17854
17855,17855,35,81282.29,24264,17860,2008-10-30,17855
17856,17856,36,85001.44,24281,17861,2019-05-22,17856
17857,17857,37,77513.77,24274,17862,2010-12-17,17857
17858,17858,38,32557.66,24296,17863,2022-09-15,17858
17859,17859,39,13335.62,24256,17864,2005-02-25,17859
17860,17860,40,48416.65,24299,17865,2017-08-27,17860
17861,17861,1,42853.23,24290,17866,2007-07-06,17861
17862,17862,2,84393.85,24305,17867,2003-10-21,17862
17863,17863,3,3044.59,24312,17868,2005-02-14,17863
17864,17864,4,42364.13,24335,17869,2009-12-03,17864
17865,17865,5,44972.81,24348,17870,2015-04-20,17865
17866,17866,6,82367.37,24344,17871,2008-11-23,17866
17867,17867,7,44927.45,24368,17872,2014-09-01,17867
17868,17868,8,63605.65,24380,17873,2020-07-18,17868
17869,17869,9,1555.44,24405,17874,2010-10-17,17869
17870,17870,10,91058.96,24401,17875,2017-12-15,17870
17871,17871,11,31605.23,24413,17876,2011-01-12,17871
17872,17872,12,73824.89,24421,17877,2008-11-09,17872
17873,17873,13,72156.96,24427,17878,2010-04-13,17873
17874,17874,14,65859.54,24445,17879,2014-01-15,17874
17875,17875,15,91802.53,24448,17880,2019-06-11,17875
17876,17876,16,46095.85,24480,17881,2004-08-29,17876
17877,17877,17,94217.62,24472,17882,2019-10-20,17877
17878,17878,18,43905.27,24483,17883,2005-01-17,17878
17879,17879,19,1996.7,24505,17884,2009-11-19,17879
17880,17880,20,93485.99,24517,17885,2017-01-03,17880
17881,17881,21,62283.95,24520,17886,2017-09-28,17881
17882,17882,22,32744.3,24530,17887,2006-07-28,17882
17883,17883,23,49849.81,24524,17888,2006-07-09,17883
17884,17884,24,73868.77,24543,17889,2021-11-21,17884
17885,17885,25,73103.68,24546,17890,2012-03-12,17885
17886,17886,26,76996.11,24547,17891,2004-10-26,17886
17887,17887,27,12191.1,24574,17892,2004-01-18,17887
17888,17888,28,1996.54,24582,17893,2018-01-08,17888
17889,17889,29,71016.46,24576,17894,2009-02-17,17889
17890,17890,30,86366.61,24573,17895,2005-04-24,17890
17891,17891,31,47654.25,24566,17896,2020-08-14,17891
17892,17892,32,31132.73,24572,17897,2019-07-14,17892
17893,17893,33,17080.41,24591,17898,2015-01-30,17893
17894,17894,34,83569.54,24616,17899,2020-04-08,17894
17895,17895,35,63278.64,24615,17900,2014-05-12,17895
17896,17896,36,30859.88,24624,17901,2007-10-04,17896
17897,17897,37,6262.81,24627,17902,2019-07-04,17897
17898,17898,38,8087.79,24629,17903,2018-01-24,17898
17899,17899,39,94884.6,24631,17904,2003-11-28,17899
17900,17900,40,50431.78,24621,17905,2006-07-13,17900
17901,17901,1,75888.22,24642,17906,2008-02-21,17901
17902,17902,2,50362.72,24654,17907,2022-03-06,17902
17903,17903,3,55788.63,24667,17908,2014-10-30,17903
17904,17904,4,1364.84,24672,17909,2008-08-03,17904
17905,17905,5,60482.26,24669,17910,2010-09-23,17905
17906,17906,6,95836.17,24690,17911,2019-11-20,17906
17907,17907,7,38516.4,24673,17912,2005-11-21,17907
17908,17908,8,62993.97,24697,17913,2015-10-20,17908
17909,17909,9,69874.81,24703,17914,2003-08-12,17909
17910,17910,10,38997.13,24713,17915,2018-07-20,17910
17911,17911,11,97204.24,24727,17916,2016-08-03,17911
17912,17912,12,29514.71,24726,17917,2018-07-21,17912
17913,17913,13,1531.15,24747,17918,2019-03-20,17913
17914,17914,14,2904.9,24775,17919,2010-02-09,17914
17915,17915,15,18051.34,24782,17920,2016-08-21,17915
17916,17916,16,98007.89,24786,17921,2023-02-23,17916
17917,17917,17,89986.49,24787,17922,2011-05-16,17917
17918,17918,18,27661.16,24805,17923,2009-06-16,17918
17919,17919,19,89385.2,24801,17924,2004-10-13,17919
17920,17920,20,91343.22,24815,17925,2015-01-10,17920
17921,17921,21,70086.81,24814,17926,2007-03-04,17921
17922,17922,22,13089.93,24826,17927,2008-11-30,17922
17923,17923,23,6288.6,24855,17928,2012-10-16,17923
17924,17924,24,58253.13,24857,17929,2004-12-19,17924
17925,17925,25,97702.11,24856,17930,2006-05-30,17925
17926,17926,26,97818.99,24783,17931,2008-12-01,17926
17927,17927,27,38799.7,24869,17932,2004-06-05,17927
17928,17928,28,73481.4,24843,17933,2019-10-15,17928
17929,17929,29,12007.3,24882,17934,2010-03-10,17929
17930,17930,30,31530.88,24887,17935,2022-07-11,17930
17931,17931,1,27669.89,24886,17936,2013-08-30,17931
17932,17932,2,5598.66,24917,17937,2017-01-23,17932
17933,17933,3,72075.57,24926,17938,2019-10-16,17933
17934,17934,4,72564.4,24927,17939,2014-01-14,17934
17935,17935,5,71311.66,24942,17940,2021-11-25,17935
17936,17936,6,12385.91,24943,17941,2011-05-25,17936
17937,17937,7,82475.15,24949,17942,2017-01-20,17937
17938,17938,8,45391.99,24956,17943,2006-07-05,17938
17939,17939,9,7119.7,24957,17944,2015-02-14,17939
17940,17940,10,91740.59,24976,17945,2004-10-17,17940
17941,17941,11,82471.63,24970,17946,2017-05-11,17941
17942,17942,12,9793.35,25010,17947,2019-06-15,17942
17943,17943,13,22577.4,24979,17948,2021-05-16,17943
17944,17944,14,76387.62,25009,17949,2004-06-16,17944
17945,17945,15,3317.91,25029,17950,2021-04-17,17945
17946,17946,16,96099,25026,17951,2020-08-24,17946
17947,17947,17,32933.86,25032,17952,2014-07-26,17947
17948,17948,18,49330.15,25034,17953,2007-08-15,17948
17949,17949,19,39622.3,25028,17954,2009-07-08,17949
17950,17950,20,45214.19,25022,17955,2011-03-03,17950
17951,17951,21,33088.87,25053,17956,2020-05-30,17951
17952,17952,22,8681.81,25065,17957,2015-10-05,17952
17953,17953,23,53751.45,25078,17958,2017-06-29,17953
17954,17954,24,91342,25082,17959,2006-09-11,17954
17955,17955,25,16550.53,25085,17960,2003-08-07,17955
17956,17956,26,99374.18,25081,17961,2009-10-01,17956
17957,17957,27,69817.9,25095,17962,2008-12-07,17957
17958,17958,28,84804.16,25103,17963,2021-08-21,17958
17959,17959,29,26619.97,25105,17964,2016-10-09,17959
17960,17960,30,42544.6,25119,17965,2010-11-08,17960
17961,17961,31,51685.8,25129,17966,2021-01-08,17961
17962,17962,32,75921.79,25127,17967,2009-03-24,17962
17963,17963,33,17762.22,25133,17968,2022-06-27,17963
17964,17964,34,13619.3,25137,17969,2019-04-29,17964
17965,17965,35,25504.79,25152,17970,2006-02-10,17965
17966,17966,36,47152.87,25162,17971,2019-10-13,17966
17967,17967,37,18773.69,25159,17972,2020-02-03,17967
17968,17968,38,63716.74,25181,17973,2013-12-31,17968
17969,17969,39,46996.76,25184,17974,2010-11-29,17969
17970,17970,40,68055.45,25193,17975,2003-06-24,17970
17971,17971,1,72045.28,25169,17976,2020-03-11,17971
17972,17972,2,87445.45,25203,17977,2012-01-21,17972
17973,17973,3,44485.77,25195,17978,2006-10-14,17973
17974,17974,4,89107.61,25212,17979,2007-10-26,17974
17975,17975,5,5077.93,25214,17980,2008-02-17,17975
17976,17976,6,45266.73,25219,17981,2009-05-21,17976
17977,17977,7,66139.78,25194,17982,2006-01-07,17977
17978,17978,8,66357.36,25238,17983,2019-09-11,17978
17979,17979,9,83584.31,25242,17984,2019-05-18,17979
17980,17980,10,22935.43,25247,17985,2013-03-30,17980
17981,17981,11,58090.58,25252,17986,2014-01-11,17981
17982,17982,12,78760.15,25251,17987,2003-09-24,17982
17983,17983,13,30695.49,25228,17988,2022-10-02,17983
17984,17984,14,72025.79,25263,17989,2016-05-12,17984
17985,17985,15,10171.17,25273,17990,2010-05-04,17985
17986,17986,16,30003.14,25279,17991,2004-09-14,17986
17987,17987,17,76597.4,25281,17992,2006-10-21,17987
